#{"t_start": 1654173348.9289777, "env_id": "A1GymEnv-v0"}
r,l,t
-0.120122,21,19.990213
-0.253563,21,32.917652
-0.247583,24,47.679024
-0.018055,23,61.342103
-0.412344,35,83.366014
-0.330798,35,105.08339
-0.577267,66,144.705437
-0.877718,57,179.110548
-0.558192,33,199.016417
-0.624239,46,227.708219
-0.352103,36,248.962546
-0.442084,66,288.943575
-0.289427,59,328.410556
-0.155786,21,341.137953
-0.657633,42,367.452597
-0.401736,36,389.761942
-0.151863,49,471.572046
-0.044811,40,495.646807
-0.426572,80,543.509395
-0.245545,19,554.838405
-0.384076,84,605.21733
-0.172951,94,662.428311
-0.465927,59,701.678617
-0.27874,20,713.651455
-0.195696,40,737.365896
-0.016031,20,749.268884
-0.035426,21,761.854185
-0.415046,99,820.840529
-0.147142,24,887.785339
-0.3529,38,910.493127
-0.19783,15,919.395666
-0.072142,65,958.175615
-0.188398,40,982.691445
0.03733,20,994.66501
0.215396,28,1011.794957
-0.42501,68,1056.186036
-0.494158,27,1072.148868
-0.159142,19,1083.419736
0.100245,54,1115.556026
-0.092229,100,1175.253244
-0.072457,84,1225.882635
-0.088874,28,1242.601386
-0.218564,33,1290.721256
0.078391,48,1320.600224
-0.238085,39,1344.121435
-0.126265,24,1358.140018
-0.050268,33,1377.837447
-0.110176,13,1385.650642
0.140451,58,1424.547696
-0.028345,30,1442.579888
0.030628,45,1469.442062
-0.059576,50,1499.307288
0.051637,21,1511.831203
-0.126505,32,1530.896594
-0.149184,57,1565.003719
-0.128175,32,1584.221822
-0.084846,25,1599.345295
-0.291339,32,1618.410429
-0.114256,19,1629.975173
-0.007933,39,1653.208117
-0.195747,32,1695.199726
-0.108193,29,1712.353306
-0.0014,32,1735.434305
0.028523,13,1743.217331
-0.025886,17,1753.562769
0.004953,11,1760.404814
-0.197951,34,1780.887776
0.01368,60,1816.743914
-0.027368,22,1829.986392
-0.295979,21,1842.546499
-0.192005,18,1853.396801
-0.097738,18,1864.212526
-0.018385,40,1888.477412
0.222984,33,1908.259818
-0.173165,32,1927.255919
0.146396,51,1957.820129
-0.215214,44,1984.086555
-0.068281,17,1994.265539
-0.00784,20,2006.194324
0.058562,36,2027.445345
0.202376,60,2069.128234
-0.390666,48,2098.084686
0.093675,17,2108.400404
-0.079744,76,2154.166581
-0.032815,26,2169.753253
-0.038099,32,2189.099276
0.019347,28,2205.838201
0.066077,31,2224.573896
0.170147,27,2241.063355
0.037804,12,2248.182994
0.090414,24,2262.451107
-0.099939,50,2292.424475
-0.053173,16,2301.990658
-0.033764,20,2314.005867
-0.00545,21,2326.491529
0.116569,21,2339.161027
0.095197,32,2362.162814
0.272543,31,2380.674043
-0.316486,57,2414.545422
0.262232,40,2438.360332
0.05732,25,2455.173253
-0.056333,22,2468.234506
-0.014138,24,2482.505117
0.096149,28,2499.098563
0.095467,17,2509.379493
-0.004461,34,2529.784164
-0.090593,17,2539.962596
-0.059949,18,2550.853777
0.067575,25,2565.725992
-0.018196,50,2595.480987
-0.293736,40,2619.10702
0.085904,20,2630.928462
-0.08828,43,2660.364015
0.065598,20,2672.890953
-0.167525,34,2693.096291
0.097776,20,2705.07257
0.046171,22,2718.211559
-0.071308,21,2730.845937
-0.137199,29,2748.159149
-0.370808,42,2773.173114
0.064922,19,2784.539776
0.057419,21,2796.984351
0.000385,17,2807.008044
-0.092931,21,2819.771213
0.15049,28,2838.046146
0.015649,19,2849.260425
-0.070313,23,2862.986726
0.042654,60,2898.672008
-0.061797,21,2911.169971
0.028308,35,2932.238262
0.133762,22,2945.302768
-0.126529,13,2953.082581
0.167341,20,2965.037748
-0.141958,34,2989.362513
-0.080319,26,3004.956252
0.027418,37,3027.013526
0.08609,20,3038.962369
0.065479,22,3052.081691
0.019826,21,3064.512422
-0.041278,17,3074.815923
0.067288,23,3088.521225
0.075641,32,3107.663634
0.02156,43,3133.502345
0.018098,50,3163.375389
0.122041,41,3187.780174
0.210462,74,3235.024275
0.176356,25,3250.861501
0.012185,14,3259.99092
-0.023444,11,3266.981837
-0.0198,13,3274.996614
0.01252,19,3291.401998
0.249959,33,3312.080428
0.035723,23,3326.430941
-0.006638,22,3340.804929
0.034458,17,3352.239792
-0.052598,33,3374.82777
-0.125584,27,3392.440517
0.06843,48,3421.728452
0.346156,36,3445.274391
0.060635,18,3456.402175
0.025475,56,3490.819366
-0.059177,21,3503.591688
0.037379,20,3515.612169
0.08166,23,3529.84278
0.059752,19,3541.467971
0.24629,22,3555.082649
0.275334,80,3604.651501
0.347332,47,3639.109562
0.23722,28,3656.124036
0.165594,18,3667.121854
0.139306,17,3677.788784
0.101826,18,3688.950799
0.108348,23,3702.875365
0.201722,18,3713.864072
0.029,27,3730.431719
0.059742,57,3765.210835
0.096882,20,3777.47289
0.108183,15,3786.676902
0.221315,37,3809.286037
0.052065,30,3827.611581
0.1436,18,3838.4696
-0.015727,51,3869.838119
0.398594,58,3905.078132
0.257542,38,3932.158437
0.003171,24,3947.070423
0.100721,21,3960.52595
0.52345,58,3997.333412
-0.011455,36,4022.182373
-0.059936,73,4066.99774
0.553157,45,4094.400027
0.121473,20,4106.663814
0.052496,31,4125.745993
0.26262,57,4160.58186
0.093602,24,4175.242244
0.052851,26,4190.963636
-0.029131,26,4206.775282
0.000201,16,4216.110328
0.22861,70,4261.957006
0.226198,35,4282.605451
0.119186,14,4290.921474
0.169026,22,4303.786339
-0.002327,22,4316.801312
0.038383,29,4334.017765
0.178321,35,4354.679945
0.173679,45,4381.35622
0.085733,28,4399.904274
0.094537,26,4415.217436
0.307882,41,4439.413746
0.146733,22,4452.316921
0.260399,29,4469.415404
0.157345,17,4479.342808
0.132712,28,4496.519091
0.084643,31,4515.090029
0.044761,16,4524.520855
0.072883,24,4538.848324
0.18484,25,4553.678809
0.316574,40,4581.46917
0.240415,21,4593.981321
0.437972,53,4625.767889
0.070283,16,4635.355744
0.229431,31,4654.10138
0.273652,42,4679.367241
0.229301,49,4709.580235
0.10212,37,4732.065573
0.253728,54,4766.243028
0.099252,25,4781.441087
0.020699,19,4792.877191
0.035653,9,4798.459353
0.19536,28,4815.538101
-0.04651,17,4825.864188
0.326625,50,4856.280082
0.071956,26,4872.098183
-0.250483,29,4893.538136
-0.001166,16,4903.32621
0.140992,17,4913.65573
0.143284,25,4928.862722
0.077907,27,4945.249853
0.164072,22,4958.66496
0.145285,51,4989.873211
-0.020389,24,5004.47221
0.195551,29,5022.185598
0.207859,26,5037.902967
0.431355,52,5069.351334
0.212539,24,5083.781705
0.162273,44,5110.498102
0.196833,21,5123.385089
0.111117,18,5134.453768
0.248542,65,5175.397238
0.329881,38,5202.995891
0.569093,62,5240.847623
0.111345,31,5259.752986
0.299165,48,5288.751082
0.162015,33,5308.777203
0.26613,36,5330.550608
0.125826,38,5354.058615
0.316735,48,5383.089683
0.274793,40,5407.927045
0.255457,25,5423.189278
0.070459,23,5437.219396
0.141934,30,5455.248513
0.246235,26,5471.023956
0.023121,32,5490.356757
0.37402,54,5526.814517
0.526688,38,5551.946865
0.108515,20,5563.928104
0.067619,12,5571.263338
0.134481,27,5587.617221
1.368168,106,5652.405116
0.174056,50,5683.939474
-0.016046,22,5697.386559
0.360572,33,5717.303486
0.12615,18,5728.28961
0.178379,26,5744.023183
0.346293,49,5773.785443
0.165796,42,5798.991715
0.589508,48,5832.31314
0.432925,89,5886.152803
0.068091,19,5897.60797
0.512983,106,5964.924049
0.154069,22,5978.291104
0.164723,22,5991.751092
0.719113,73,6035.45744
-0.014071,13,6043.200496
0.523803,62,6080.960327
0.467707,63,6119.098026
0.155519,32,6138.373693
0.314453,25,6157.403462
0.402201,49,6186.972753
0.511944,56,6220.668032
0.567713,59,6256.207424
0.448906,102,6322.524741
0.384558,39,6346.14807
0.33638,49,6375.493773
0.310271,43,6401.310373
0.379292,36,6422.914655
0.512309,64,6465.242452
1.461673,131,6543.53867
0.724447,75,6588.841906
0.197805,40,6612.891206
0.70582,69,6654.134041
0.602456,69,6705.167243
0.191185,24,6719.558046
0.242711,23,6733.294106
0.402727,34,6753.582693
0.207998,54,6790.020769
0.465944,84,6841.219381
1.345856,192,6958.591242
0.382028,44,6984.491614
0.733189,127,7061.069221
0.466551,53,7104.576345
0.892282,138,7186.919818
1.040307,102,7248.123241
0.439263,84,7297.794707
0.213254,37,7320.913848
1.964699,169,7431.216062
0.805349,76,7483.136032
1.01835,69,7560.171789
0.582662,69,7604.279429
0.495957,80,7653.093425
0.078065,24,7667.307543
4.35045,428,7969.531891
2.880639,324,8168.624289
1.342339,97,8226.438401
3.137612,397,8511.611908
9.182633,1000,9166.582656
0.765375,96,9276.888339
7.061943,644,9720.853893
7.538879,1000,10381.932521
8.106862,601,10795.507469
4.1759,387,11081.578826
5.631638,524,11450.054685
4.892741,461,11726.631987
15.036592,1000,12434.571137
10.653053,1000,13137.847303
11.474472,1000,13788.989317
14.286947,1000,14491.212025
11.166133,1000,15147.718482
0.869611,66,15238.908972
12.233371,1000,15891.537616
12.411014,1000,16595.050275
10.70084,1000,17247.927822
9.392693,738,17792.864469
13.556306,1000,18445.086303
19.445155,1000,19146.448133
12.509394,1000,19796.586779
17.958966,1000,20499.405319
17.278528,1000,21204.293909
14.72046,1000,21857.502412
