#{"t_start": 1654173350.0222924, "env_id": "A1GymEnv-v0"}
r,l,t
0.395566,48,6205.750284
0.220713,67,6246.18317
0.462904,82,6295.687295
0.537472,105,6363.66847
0.506689,55,6396.680177
0.685841,70,6438.738219
0.251068,29,6456.129757
0.22712,31,6478.459049
0.234441,38,6501.060393
0.641354,81,6549.680826
0.257536,42,6575.124818
0.141856,17,6585.364931
0.411291,44,6611.880257
0.12045,33,6631.568636
0.734286,114,6709.451608
0.486284,56,6743.014975
0.577781,77,6793.309056
1.147227,95,6851.547164
0.907572,80,6900.765069
0.727217,158,6995.281063
0.23949,38,7018.354552
1.330389,156,7123.634676
0.244624,31,7142.122135
1.639611,179,7249.451391
1.755775,155,7342.445763
4.156665,378,7623.963823
0.578353,50,7653.842926
-0.042832,44,7680.27146
1.833294,265,7847.187524
0.041232,31,7865.606153
3.135429,516,8217.419943
3.204252,431,8522.130642
7.717458,760,9031.259174
11.431725,1000,9743.62639
2.158114,175,9849.481471
5.168359,471,10191.836601
1.946109,208,10318.865569
2.830388,305,10552.031905
11.765542,1000,11205.285674
12.166433,986,11905.034728
8.109592,1000,12558.20722
11.975162,1000,13261.788474
14.611291,1000,13965.176511
11.089901,1000,14615.411752
12.136928,1000,15324.441104
15.538988,1000,15976.730518
11.245212,1000,16680.933944
16.859832,1000,17384.823232
12.464925,1000,18037.118692
10.775035,1000,18741.183301
20.068031,1000,19390.558498
13.438992,1000,20091.917068
12.295694,1000,20794.747818
15.680467,1000,21448.439853
14.409438,1000,22157.784001
18.223055,1000,22810.645746
17.398008,1000,23517.987064
17.370849,1000,24225.57707
18.577493,1000,24874.946342
15.711183,1000,25570.968547
20.841862,1000,26222.352327
16.118056,1000,26930.961516
21.38284,1000,27646.548313
14.411865,1000,28305.457446
19.585991,1000,29009.490194
4.797248,263,29166.867291
18.593466,1000,29868.690014
18.571742,1000,30508.303995
21.072599,1000,31206.479512
21.022946,1000,31903.647372
20.545165,1000,32548.649489
18.916531,1000,33247.995628
21.412443,1000,33892.974964
18.506688,1000,34589.461414
21.162925,1000,35284.338907
16.463683,1000,35927.893365
16.079762,1000,36624.60674
22.296309,1000,37269.430418
17.851877,1000,37963.959743
24.472461,1000,38660.161459
21.935448,1000,39303.852659
21.915516,1000,40000.533302
20.986454,1000,40645.1881
24.687383,1000,41340.587083
21.317201,1000,42035.812183
