#{"t_start": 1654173355.939681, "env_id": "A1GymEnv-v0"}
r,l,t
0.212135,35,7020.534431
0.162084,16,7030.359014
1.068904,176,7146.661782
0.344972,48,7175.422204
0.556833,102,7236.662768
0.753771,107,7300.563948
2.567835,324,7546.127155
1.000245,96,7607.496743
0.368633,34,7627.797179
1.352413,129,7706.308465
0.742275,106,7775.297624
3.154418,337,8017.48907
0.58719,58,8052.506127
4.055216,490,8392.73965
0.247694,35,8414.269881
0.418716,28,8431.429711
3.18059,323,8629.120867
4.290769,448,8950.973931
8.629322,688,9419.14262
5.674379,654,9868.102813
2.803325,254,10027.474004
4.847768,445,10348.488478
10.514171,1000,11055.161321
9.087642,1000,11708.938617
5.125868,371,11982.2862
0.168017,36,12007.865305
8.001219,520,12373.804488
12.210533,1000,13024.498396
11.727883,1000,13724.022512
12.714559,1000,14425.852229
11.42194,1000,15082.666158
13.155899,1000,15787.302107
15.963026,913,16387.466773
10.809948,1000,17092.488601
12.876573,1000,17796.421868
7.282626,1000,18448.591426
11.59948,1000,19149.909877
10.358683,1000,19800.049493
12.705829,681,20258.475474
19.116564,1000,20963.276597
17.012585,1000,21667.239101
18.726487,1000,22324.431577
17.342555,1000,23036.700045
19.00168,1000,23690.846845
14.098907,1000,24394.945625
17.613685,1000,25096.507086
19.06228,1000,25740.181416
6.685503,383,26023.849576
17.544737,1000,26679.142486
19.264156,1000,27390.044864
20.569116,1000,28095.859043
23.3307,1000,28755.210294
20.964256,1000,29457.873184
1.695581,106,29524.250343
18.483507,1000,30220.667151
16.125132,1000,30860.043155
18.988171,1000,31559.677274
16.476844,1000,32204.338841
21.205791,1000,32903.125308
21.466542,1000,33600.479171
21.145186,1000,34244.744229
19.049871,1000,34940.632886
21.66118,1000,35584.797838
21.518679,1000,36279.487256
18.733834,1000,36976.971925
20.447177,1000,37620.170226
22.8665,1000,38315.762247
23.989318,1000,38958.933884
22.032425,1000,39655.948301
23.607266,1000,40352.033484
16.738372,1000,40997.171634
23.074921,1000,41691.546053
