#{"t_start": 1654173351.1091363, "env_id": "A1GymEnv-v0"}
r,l,t
-0.029365,32,1953.396188
0.013222,22,1966.528349
0.030603,32,1985.642673
-0.031781,44,2011.866247
-0.132396,50,2045.406276
0.159603,43,2073.116017
0.196749,31,2091.81688
-0.093626,27,2108.253334
-0.162416,26,2124.007338
0.225548,59,2159.290486
-0.102528,41,2184.104868
-0.067047,18,2194.873276
-0.042282,14,2203.199942
-0.053015,28,2220.157759
0.005283,28,2237.263827
-0.010787,20,2249.086794
-0.070694,19,2260.433706
-0.206625,27,2276.568017
0.090144,84,2326.817459
-0.051758,17,2337.126673
-0.085819,31,2359.557631
0.122569,70,2401.300273
0.075028,36,2422.672189
-0.131009,29,2439.916971
0.049605,16,2451.381712
0.028657,12,2458.407915
0.108282,21,2470.933393
0.032441,77,2516.879043
-0.116686,10,2522.913101
0.111443,54,2555.438617
-0.077102,28,2571.930932
-0.098864,10,2577.747857
-0.095565,27,2594.049926
-0.057749,37,2615.926648
-0.02954,34,2636.018934
-0.076386,30,2657.727095
0.205657,27,2674.414697
0.025807,33,2694.111965
0.035276,26,2709.58631
0.279001,28,2726.378614
0.005722,35,2747.278415
-0.003759,22,2760.346865
0.115985,24,2774.708685
-0.002983,26,2790.231599
0.134838,32,2809.239661
-0.042415,24,2823.726153
0.097584,20,2837.14667
-0.003507,53,2868.674771
-0.036498,27,2884.736547
-0.148483,24,2899.040565
-0.008468,17,2909.1597
-0.046508,17,2919.376791
0.080921,36,2940.898618
0.197105,21,2953.452238
0.064562,15,2962.412425
0.038412,18,2977.234468
0.138128,31,2995.801811
-0.015116,22,3008.817491
-0.059229,13,3016.536698
0.004247,17,3026.737145
0.109182,18,3037.538857
0.159865,26,3052.9678
0.179989,27,3069.13503
0.136598,13,3076.90602
0.052977,19,3088.312682
0.118155,22,3101.483044
0.141038,24,3115.771738
0.121817,25,3130.881071
0.056679,18,3141.584951
0.150717,16,3151.157542
0.161086,29,3168.624594
0.239887,20,3180.400246
0.287266,30,3198.323214
0.170616,16,3210.460344
0.066344,24,3225.169007
0.059732,13,3232.996393
-0.0805,54,3267.468252
-0.068207,15,3276.627415
-0.071334,66,3322.567852
0.049711,24,3338.051619
0.060013,12,3346.085935
0.082154,38,3372.077036
-0.159714,13,3380.847503
-0.037423,40,3405.661736
-0.056807,20,3417.657592
0.043595,36,3441.380305
-0.073257,21,3454.389957
-0.086538,20,3466.685632
0.137926,35,3488.11421
0.017133,27,3504.51908
0.098204,16,3514.207141
0.250994,29,3532.173484
-0.012385,18,3543.193446
0.238458,22,3556.792846
0.282688,33,3577.29358
-0.170807,26,3593.329382
0.075149,17,3604.87832
0.056961,15,3618.49338
0.032513,13,3626.5763
0.010483,15,3635.932358
-0.033016,14,3644.231293
0.053037,29,3662.04118
0.072167,14,3670.83241
0.113831,21,3683.774439
0.14516,78,3731.444371
0.131268,16,3741.155012
0.061868,14,3749.770366
0.258765,42,3775.454703
0.020524,17,3785.898132
0.588472,83,3836.437404
-0.059199,51,3867.81467
0.168155,33,3887.843884
0.052814,17,3898.279518
0.343405,40,3922.522549
0.222867,26,3942.604136
0.046167,24,3957.841089
0.136744,16,3967.767061
0.213072,29,3985.845802
0.191534,18,4000.314771
-0.22879,38,4023.925723
0.053987,28,4040.967596
0.062095,24,4055.722037
0.035841,15,4064.999129
0.10135,23,4078.849349
0.033468,23,4092.98108
0.04305,19,4104.65281
0.139769,15,4113.872178
0.175737,26,4129.79802
0.057202,25,4145.11214
0.108301,12,4152.4345
0.099862,37,4175.032465
0.450066,72,4218.313629
0.131215,53,4253.970928
0.055538,15,4262.847764
0.445618,82,4311.204746
0.038965,25,4326.018199
0.237803,57,4359.770279
0.278768,35,4382.396797
0.123986,34,4402.577729
-0.075794,21,4414.963961
0.04325,12,4422.034759
0.073281,27,4437.961516
0.086697,19,4449.135216
-0.070634,41,4473.13918
0.207567,18,4484.128716
0.118617,17,4494.495294
0.088314,33,4514.24436
0.0665,34,4534.440301
0.08362,29,4551.638878
-0.058983,23,4569.170313
0.187592,19,4580.655423
0.131968,24,4594.916288
0.06403,15,4603.785624
0.164897,17,4614.132394
0.192622,21,4626.665118
0.226153,33,4646.66829
0.057794,36,4668.233947
0.072499,31,4687.163225
0.261029,34,4708.122775
-0.049248,23,4722.179998
0.054843,31,4740.933533
0.112672,21,4753.769494
-0.02335,22,4768.455723
-0.130354,34,4789.085745
-0.032129,20,4801.318666
0.039167,24,4815.916996
0.107622,21,4828.672685
-0.028592,17,4839.026796
0.071188,22,4852.447359
0.367999,39,4880.028142
-0.055389,25,4895.142566
-0.099975,20,4907.444267
-0.081389,27,4923.785907
0.212162,33,4943.843265
0.142296,30,4962.060342
0.203945,20,4974.453633
0.114953,18,4985.473775
0.210867,21,4998.179893
0.319389,26,5014.023149
0.383978,42,5039.510782
0.060019,36,5061.231883
0.377378,45,5088.381853
0.128697,14,5096.932446
0.215071,28,5114.048912
0.797849,74,5160.31065
-0.069351,41,5186.058506
0.331587,69,5232.079522
0.533025,46,5260.099231
0.120442,19,5271.459186
0.033399,27,5287.974401
0.191824,26,5303.742364
0.285158,79,5352.040595
-0.269653,49,5381.699987
0.462248,81,5431.635979
0.271601,19,5443.034706
0.340438,32,5462.370125
0.198718,36,5484.077052
-0.148311,47,5516.541246
0.348172,49,5548.112527
0.171881,23,5561.919437
0.367137,52,5593.31406
0.137939,19,5604.942558
0.142568,14,5613.582168
0.464398,63,5652.536258
0.247325,49,5683.131577
0.106162,21,5695.975704
-0.037052,30,5714.095701
0.157306,18,5725.043584
0.03681,24,5739.599499
-0.040949,29,5757.214128
0.089819,31,5776.000757
0.482014,57,5810.249027
0.482867,82,5864.166707
0.434657,34,5884.719747
0.681441,106,5952.114729
0.574872,60,5988.46712
0.376596,35,6009.547112
0.021086,32,6028.679913
0.41254,56,6062.509812
0.486481,59,6098.262663
0.168387,52,6129.664244
0.450688,32,6152.908929
0.030325,28,6169.983853
0.384108,36,6191.550492
0.530238,53,6223.560729
0.025208,33,6243.340592
0.495982,88,6296.491598
0.238974,25,6316.229251
0.28577,26,6332.018374
0.290047,39,6355.482407
0.172983,42,6380.623339
0.352743,33,6400.480441
0.367174,109,6469.802145
0.26639,47,6497.664061
0.055208,14,6505.957727
1.422076,109,6571.714265
1.953741,246,6728.887001
0.476375,60,6764.779155
0.027275,23,6782.529057
1.132348,123,6857.59568
0.61213,92,6914.078179
1.81275,175,7019.36844
0.892227,111,7093.681749
0.419671,48,7126.1927
0.672379,74,7170.11029
0.155189,43,7196.6652
1.216908,170,7297.550936
11.254421,1000,7998.846253
6.856493,1000,8650.847116
2.804751,293,8880.505603
9.306504,1000,9540.389682
9.679298,1000,10254.041796
10.927457,1000,10956.247856
9.209409,1000,11610.263725
11.940216,1000,12318.434119
3.418683,264,12477.706948
12.465155,1000,13181.647151
9.44827,1000,13832.67413
11.612403,1000,14534.928025
9.464881,1000,15243.443867
10.837726,1000,15895.932583
10.865399,1000,16599.548993
13.023127,1000,17252.357798
11.70633,1000,17956.436221
13.141239,1000,18656.842031
15.352028,1000,19306.161486
14.337558,1000,20007.600477
7.092787,554,20391.150527
13.423967,1000,21043.932041
15.931362,1000,21748.486839
11.104725,584,22158.588369
13.301287,1000,22811.342519
19.083553,1000,23518.790628
13.395581,1000,24226.348073
18.153563,1000,24875.683318
15.325978,1000,25571.706704
17.473872,1000,26223.053392
17.61594,1000,26931.823887
12.671857,748,27444.480228
18.116299,1000,28152.971497
18.048593,1000,28811.019268
16.286303,1000,29512.25092
22.259693,1000,30204.966489
22.858311,1000,30848.280648
18.859272,1000,31547.655821
21.619585,1000,32192.30929
19.387137,1000,32891.282356
18.817845,1000,33588.144855
17.576312,1000,34232.804125
22.592143,1000,34928.867125
16.61357,1000,35573.023325
19.284976,1000,36267.790078
21.125233,1000,36965.114264
16.770122,1000,37608.475626
18.474607,1000,38303.91503
21.348843,1000,38947.115426
21.595964,1000,39643.993565
22.256448,1000,40340.23388
22.196667,1000,40985.472566
22.357856,1000,41679.535665
