#{"t_start": 1654173349.0697439, "env_id": "A1GymEnv-v0"}
r,l,t
-0.099667,42,32.804355
-0.565747,76,79.317533
-0.091779,44,106.688489
-0.149299,33,126.270072
-0.610976,64,164.923621
-0.450529,55,198.237139
-0.535169,87,251.170538
-0.228062,84,302.056157
-0.221286,43,331.907717
-0.303199,51,363.605709
-0.810471,78,463.619567
-0.168711,23,477.448434
-0.602014,24,491.854796
-0.176577,24,506.284892
-0.689608,119,577.361214
-0.805762,29,594.963034
-0.162718,48,623.734468
-0.227157,55,657.489899
-0.405004,28,674.29218
-0.511789,57,712.318259
-0.402213,44,738.491516
-0.063086,28,755.141686
-0.208594,54,787.65106
-0.431491,36,809.036566
-0.353898,49,890.676119
-0.438541,39,913.8978
-0.433043,82,962.970615
-0.299101,49,992.689502
0.003406,28,1009.794187
-0.20779,22,1023.020906
-0.259581,25,1037.920114
-0.362971,50,1071.419875
-0.10961,14,1079.660493
-0.321806,48,1108.17837
-0.313152,30,1126.256032
-0.02834,31,1144.636129
-0.10175,23,1158.489695
-0.200017,46,1185.810425
-0.085167,26,1201.437387
-0.370487,37,1223.870225
0.04403,22,1236.968882
-0.080043,39,1288.791865
-0.167186,34,1309.925313
-0.427712,41,1335.083292
-0.576512,33,1354.505371
-0.024001,14,1362.861721
-0.13236,40,1386.767835
0.015294,25,1405.872659
0.154161,24,1420.13254
-0.075139,26,1435.768685
-0.115656,37,1458.006997
-0.015394,14,1466.315523
-0.116884,23,1480.118551
-0.216103,31,1498.562813
-0.300241,44,1524.865011
-0.249417,22,1537.98546
-0.130117,16,1547.386821
-0.041481,17,1557.65483
0.101122,28,1574.564504
-0.0294,30,1592.46963
-0.318255,40,1616.439219
-0.228778,28,1633.390191
-0.072191,12,1640.553108
0.010463,22,1653.669881
-0.118893,13,1661.386383
-0.171233,11,1690.967387
0.104065,27,1706.969315
-0.128834,35,1731.641843
0.003417,34,1752.205505
-0.174736,66,1792.035361
0.118823,93,1847.812547
0.09425,24,1862.268411
0.141315,30,1880.534203
-0.009127,22,1893.652659
0.716357,85,1944.604086
-0.086284,13,1952.321249
-0.230524,38,1974.959796
-0.030635,19,1986.362168
0.014391,24,2000.630026
-0.145993,28,2017.269786
-0.01925,25,2036.000435
0.039952,43,2061.684964
0.09352,40,2087.690256
0.181556,17,2097.965688
0.120705,17,2108.281182
0.043524,26,2124.100016
-0.214418,23,2137.945547
-0.130592,26,2153.443643
-0.004901,34,2173.889853
0.119793,39,2197.370244
0.027587,17,2207.508955
0.125548,21,2220.151058
0.10155,25,2235.525906
0.109408,29,2252.848483
-0.662711,42,2277.865634
-0.084564,34,2298.22813
-0.169286,28,2315.144099
-0.04508,36,2336.648166
0.047746,33,2360.249202
-0.091368,24,2374.583461
-0.052497,46,2402.027644
0.134724,14,2410.295131
0.011781,14,2418.609618
-0.109112,38,2441.186663
0.020797,17,2453.257214
-0.082318,16,2462.692708
0.054748,19,2474.063819
0.02768,25,2488.900597
0.080101,38,2511.591838
-0.019899,15,2520.598446
-0.190577,27,2536.780025
0.158729,59,2572.064741
0.021761,21,2584.558619
-0.073032,28,2601.156943
-0.03969,31,2619.543703
0.032827,44,2645.666671
0.058637,40,2673.902986
0.000405,32,2692.980273
0.011037,14,2701.287319
0.087142,23,2715.046661
0.017587,17,2725.212484
0.130006,37,2747.423716
-0.011675,16,2756.904577
-0.080268,23,2770.578619
0.045293,25,2785.603313
-0.080129,11,2792.137052
0.169299,18,2802.685663
0.09581,13,2810.535064
0.66295,59,2847.325001
-0.073151,29,2864.619868
0.344335,42,2889.640399
0.106251,20,2901.527073
0.192209,32,2920.680624
0.096672,19,2932.116149
0.130154,20,2943.995354
0.034367,44,2974.370146
0.025642,28,2991.048213
-0.102245,22,3004.207027
0.070032,54,3036.467221
0.014524,31,3054.860295
0.055823,16,3064.390567
-0.046072,19,3075.848735
-0.082326,24,3090.204124
0.194336,18,3100.946961
0.024048,28,3117.683165
0.089819,15,3126.791259
0.006961,45,3153.719097
-0.167648,87,3208.01004
0.034187,11,3215.018543
0.157238,34,3235.529871
0.125787,21,3248.836995
0.107898,20,3261.759656
-0.023329,35,3288.119857
-0.095628,17,3298.764655
0.052391,22,3312.569664
0.002038,17,3323.189316
-0.036689,15,3332.637113
0.260775,52,3366.957474
0.127461,21,3382.185208
0.350512,46,3410.646421
-0.030325,17,3420.925102
0.006158,19,3433.587984
0.042921,20,3446.401882
-0.003776,18,3457.474137
-0.052045,31,3476.554524
0.134449,24,3491.311417
0.104314,20,3503.477843
0.154988,24,3517.982412
-0.054395,36,3540.093338
0.10644,21,3553.077183
0.006241,33,3573.459666
0.16187,20,3586.048705
0.106728,96,3650.480493
0.155882,35,3672.02498
0.234386,45,3699.674411
0.031392,26,3715.532863
0.152199,24,3730.31012
0.123853,39,3754.109435
0.150411,21,3766.893938
0.34312,33,3787.18855
0.180602,17,3797.643629
0.176275,37,3820.109541
0.042501,40,3844.552455
-0.056702,18,3855.509626
0.267131,42,3881.115361
0.380881,40,3905.601671
-0.045668,15,3914.631959
0.037543,26,3934.472426
0.091141,17,3945.106176
0.369248,34,3966.491459
0.078979,19,3978.133285
-0.061715,69,4024.569177
0.090762,24,4039.186743
0.165963,16,4048.965257
0.481504,46,4077.140162
0.034309,21,4089.927961
0.249493,24,4104.7011
-0.138106,30,4123.145931
0.084539,17,4133.559857
0.196705,25,4148.831025
0.126336,15,4158.021742
0.051676,20,4170.246044
0.097701,18,4181.120106
0.165924,24,4195.629472
-0.199421,68,4236.322006
0.106509,21,4252.906078
0.362935,33,4272.416842
0.021763,24,4286.596806
0.211859,15,4295.504138
0.122015,16,4304.845511
0.024761,11,4311.307235
0.291362,51,4341.628943
0.103041,24,4355.750499
0.031326,10,4361.646522
0.425657,36,4384.89736
0.080573,44,4411.023335
-0.050365,27,4426.925402
-0.142256,50,4456.262687
0.368256,61,4492.801055
0.392729,43,4518.50469
0.090482,15,4527.401553
0.129293,23,4541.099407
0.047681,17,4551.221364
0.145413,24,4569.308491
0.328307,45,4596.225043
0.038401,20,4607.975584
0.568877,59,4643.778438
-0.003891,42,4668.906457
0.41236,56,4703.229805
0.182514,17,4713.669666
0.199746,18,4724.671798
0.039534,16,4734.34581
0.037828,10,4740.417093
0.114855,30,4758.693759
0.224405,49,4789.766596
-0.057229,42,4815.419046
0.169957,24,4829.961464
0.225939,25,4845.157759
0.182278,48,4878.375039
0.018087,29,4895.817709
0.326573,45,4923.21658
0.077167,31,4942.095402
0.449742,43,4968.276923
0.427854,27,4984.944421
0.084154,20,4997.034517
0.21604,22,5010.536996
0.286815,54,5043.233055
0.056404,20,5055.351328
0.244292,33,5075.146802
0.123194,27,5091.500775
0.181668,23,5105.44945
0.194462,28,5122.678455
0.074959,13,5130.583488
0.106987,70,5174.537039
0.240727,43,5205.267883
-0.519737,60,5241.927816
0.300518,34,5262.585084
0.156024,24,5277.04552
0.230299,19,5288.629167
0.161932,20,5300.811793
0.107184,19,5312.335013
0.09081,19,5323.782806
0.201936,52,5355.752513
0.808721,96,5414.586648
0.087474,18,5425.561708
1.032881,97,5484.165429
0.271244,25,5499.262661
0.379658,55,5536.146979
0.188782,47,5566.868374
0.239892,44,5593.3866
0.122103,31,5612.37758
0.371416,38,5635.475681
0.460933,45,5664.434856
0.147303,28,5681.327839
0.11615,30,5699.66707
0.401946,75,5745.122712
0.420677,54,5777.881331
0.103201,24,5792.226446
0.128196,25,5807.269794
0.244928,22,5820.670159
0.473593,85,5876.360083
0.187553,45,5903.558921
0.278806,36,5928.564944
0.323328,68,5969.643414
0.049176,32,5989.110709
0.31546,48,6018.076383
0.149885,71,6060.827188
0.214303,38,6083.826363
0.218756,50,6114.105749
0.083539,25,6129.142967
2.085147,250,6283.834333
0.324962,40,6308.227126
0.111992,29,6330.34822
0.663336,91,6384.889129
0.122502,37,6407.138367
0.487334,55,6440.235713
0.347231,121,6516.340477
0.676834,47,6544.590473
0.701482,68,6585.661136
0.436047,37,6608.004882
0.243965,49,6637.26976
0.095069,35,6658.158647
0.741309,84,6718.202574
0.364208,62,6755.265059
1.194181,129,6837.435083
1.797059,191,6954.343539
0.109899,15,6963.087217
2.773825,390,7208.488976
0.232946,34,7228.913889
0.433821,58,7263.038933
0.640471,86,7314.974108
1.922977,166,7422.948071
0.423402,65,7468.033435
3.069181,393,7745.4178
4.632,412,8037.894862
3.625218,441,8304.757802
1.10771,147,8437.853691
10.062836,876,9019.198182
0.553921,105,9081.84484
2.488228,253,9288.995715
9.805171,1000,9956.030066
10.350669,1000,10661.012875
11.238942,1000,11314.855007
10.99965,1000,12023.205306
12.551626,1000,12729.724877
13.228511,1000,13375.480464
1.519231,178,13536.455078
11.660225,1000,14187.411027
10.881984,1000,14892.803169
15.277102,1000,15548.400868
12.986243,1000,16251.70406
18.267444,1000,16956.26628
11.702905,1000,17608.918643
15.119223,1000,18312.926712
