#{"t_start": 1654173347.6727057, "env_id": "A1GymEnv-v0"}
r,l,t
0.094264,38,2239.832614
-0.006748,86,2291.108002
0.017057,50,2321.1207
-0.180347,32,2340.330856
0.029242,21,2356.740538
-0.038194,13,2364.554714
-0.311983,19,2375.886602
0.172982,35,2396.653831
0.107923,22,2409.879468
0.068768,26,2425.262268
0.053014,20,2437.151531
0.127855,16,2446.674663
0.049218,46,2475.994476
0.054786,47,2503.880687
0.099012,42,2529.151535
0.18695,39,2552.651115
0.056662,22,2565.744837
0.245586,36,2587.069542
-0.339494,68,2627.351853
0.15292,37,2649.303017
-0.111806,17,2663.459913
-0.065244,16,2673.484223
0.114357,25,2688.390655
0.076589,15,2697.310105
-0.029567,28,2714.042208
-0.109849,18,2724.684804
0.056114,16,2734.361919
-0.017629,32,2753.468221
0.138765,15,2762.360071
-0.042125,29,2779.631357
0.046805,46,2806.917462
-0.222891,43,2834.373371
0.147527,29,2851.633648
-0.048796,35,2872.495362
0.076973,28,2889.134346
-0.00738,20,2901.073107
-0.052929,20,2912.978448
0.093418,30,2930.956626
-0.147326,24,2945.297658
0.107662,25,2960.238849
-0.123464,23,2978.020413
-0.011271,30,2996.020354
0.218962,20,3007.88355
0.073011,92,3062.741841
0.039324,31,3081.368518
0.253917,33,3100.987493
0.153175,22,3114.196941
0.051578,29,3131.683909
-0.019595,32,3150.733369
-0.025313,24,3165.191299
0.18843,15,3174.170774
0.148094,32,3193.151023
0.166356,58,3230.822569
-0.178725,43,3258.052307
0.204176,21,3271.312853
0.294763,43,3302.540305
0.010628,24,3317.611034
0.0435,19,3329.456562
0.094939,35,3352.710359
-0.270828,23,3367.339829
-0.136656,17,3380.186248
-0.022888,16,3390.522354
-0.003285,30,3408.869129
0.124915,34,3430.01983
0.00169,38,3454.515929
0.165839,48,3483.989556
0.083553,22,3497.394727
0.006079,14,3505.957727
0.030666,33,3526.092266
-0.005924,25,3541.391553
-0.081761,17,3551.922477
0.006743,22,3565.484182
0.108916,18,3576.710124
-0.037117,42,3602.711558
-0.024826,17,3618.659205
0.187741,18,3629.750406
0.10446,13,3637.876007
0.163288,53,3670.121153
0.248122,28,3687.577651
0.146302,15,3696.727247
0.09042,26,3712.578654
0.119403,43,3738.977252
0.111355,21,3751.732014
0.151518,27,3768.181268
0.077974,12,3775.571118
0.130131,16,3785.351006
0.069468,28,3802.636276
-0.026575,26,3818.368939
-0.012784,19,3830.043298
-0.012707,27,3846.472692
0.047225,16,3856.159042
0.295421,33,3876.440545
0.098414,26,3892.249609
0.198706,26,3908.129928
0.238503,42,3937.609994
0.002746,21,3950.653519
0.149266,21,3964.150609
0.19221,33,3984.270805
0.067112,12,3992.213371
-0.187373,53,4028.340128
0.097408,16,4038.067863
0.088053,18,4048.988772
0.173637,21,4062.048171
-0.031921,21,4074.85463
0.097775,37,4097.431788
0.069452,36,4119.500995
0.337836,79,4167.876956
0.074963,21,4180.620007
0.331909,35,4201.83586
0.07745,30,4219.700382
0.201694,39,4242.875737
-0.15758,34,4267.264455
0.202364,44,4293.294318
0.135137,18,4303.760518
0.148823,37,4325.733461
0.228428,37,4347.6278
0.118196,38,4370.064965
0.486449,88,4424.06285
0.178951,38,4446.408214
-0.127182,22,4459.336759
0.225573,32,4478.099886
0.292798,88,4531.093934
0.00596,21,4543.624427
0.305882,70,4589.229291
0.140461,29,4606.365387
0.473044,76,4652.288784
0.042236,22,4665.466795
-0.079928,28,4682.353103
0.116417,19,4694.043118
0.031384,22,4707.713235
-0.06285,34,4728.406853
0.176151,20,4740.474211
0.169364,58,4777.190419
0.144774,33,4797.098715
0.294944,45,4824.605479
0.072057,34,4845.229396
0.001683,25,4860.51808
0.110835,22,4873.893367
0.082564,21,4890.509948
0.226074,25,4905.699355
0.100887,44,4932.476128
0.371255,51,4963.4587
0.523805,50,4994.065433
0.213551,21,5006.837958
0.077784,14,5015.385485
0.155831,12,5022.690921
0.028204,27,5039.069699
0.161306,13,5046.989954
0.173857,19,5058.464195
0.105691,27,5074.676072
0.313729,28,5091.584865
-0.034216,43,5117.86593
0.270283,28,5134.968595
0.105535,22,5148.333143
0.231439,48,5179.105245
-0.143938,28,5200.556261
0.094065,14,5209.000117
0.991682,81,5258.527354
0.04173,19,5269.843864
0.407595,27,5286.257548
0.166237,44,5313.017051
0.152627,44,5339.544512
0.280363,42,5365.644048
0.252851,21,5378.279952
0.19843,31,5397.303891
0.09418,30,5415.863608
0.090308,18,5426.846885
0.370335,45,5454.066322
0.206221,25,5469.183758
0.115374,24,5483.676018
-0.042602,35,5504.87609
0.123889,37,5530.971306
0.16523,43,5559.121245
0.27823,46,5586.970239
0.66072,91,5642.124566
0.748472,56,5677.765604
0.383463,82,5727.620718
0.151054,26,5743.386644
0.181855,28,5760.429642
0.00328,48,5789.32062
0.151268,39,5812.87025
-0.001717,39,5840.658728
0.242528,23,5854.641406
0.235864,37,5877.020147
0.021611,25,5892.146232
0.103803,31,5910.950104
0.056843,35,5935.36621
0.420372,42,5960.674343
0.250442,73,6004.908657
0.702045,109,6070.589499
0.117901,20,6082.725965
0.242652,75,6128.054752
0.411906,58,6167.09816
0.2482,48,6195.937484
0.345693,49,6225.539988
0.317825,27,6241.775385
0.536376,49,6271.328433
0.318794,44,6297.848738
1.324652,146,6390.434124
0.593789,95,6447.583153
0.857122,148,6539.838497
0.320824,43,6565.847003
0.813706,95,6623.03466
0.74605,101,6683.46731
0.166031,36,6714.667258
0.450288,82,6763.720703
0.182408,19,6775.220238
0.322487,40,6803.26682
0.157321,77,6850.617428
0.329641,93,6907.731899
0.197874,22,6920.879338
0.542452,54,6953.854657
2.406875,355,7177.428648
0.379741,36,7199.852363
0.986316,92,7254.521752
0.464888,42,7278.911161
1.074167,109,7345.240981
0.5709,70,7389.37742
1.05629,132,7481.750146
0.35007,70,7559.470947
1.015841,127,7639.129063
7.640559,817,8179.631771
1.0534,113,8246.548725
4.293178,378,8520.34702
2.083938,266,8682.066192
10.090326,888,9321.273047
11.654277,1000,9987.253312
8.700335,1000,10693.243428
8.826601,1000,11399.956761
2.03914,196,11517.468626
12.067764,1000,12171.670309
13.126996,1000,12876.632745
15.441733,1000,13578.455849
0.884163,57,13613.100908
14.22259,1000,14262.741817
12.066207,1000,14971.229094
8.849639,610,15388.953919
11.178135,888,15974.718954
13.26093,1000,16678.975073
11.724923,1000,17382.813876
11.090608,1000,18035.12263
13.136192,1000,18739.260918
12.048051,1000,19388.647059
2.024777,176,19544.09549
16.911032,1000,20194.333466
17.680146,1000,20899.048991
17.419719,1000,21550.74331
18.321366,1000,22260.132159
14.686801,1000,22972.944645
15.691325,1000,23626.261461
16.809846,1000,24331.177632
19.383015,1000,24980.514736
18.722328,1000,25677.448032
14.703222,1000,26383.033731
16.484271,1000,27039.846158
21.273097,1000,27748.159096
7.13841,481,28089.643582
17.794258,1000,28748.763387
19.785988,1000,29452.225253
22.264629,1000,30097.729744
22.714383,1000,30792.297183
20.855898,1000,31491.821599
22.766096,1000,32136.486454
23.3506,1000,32835.247014
18.584481,1000,33480.183631
16.920185,1000,34176.825631
18.884033,1000,34873.027959
18.253975,1000,35517.446104
22.00846,1000,36211.797746
18.938221,1000,36857.996225
25.389119,1000,37552.635482
23.843566,1000,38248.085727
21.856308,1000,38891.155457
23.540838,1000,39587.719125
24.620953,1000,40232.944932
21.817348,1000,40929.75445
8.462038,501,41273.614748
22.19908,1000,41917.163508
