#{"t_start": 1654173355.3187068, "env_id": "A1GymEnv-v0"}
r,l,t
-0.217462,21,14.024976
-0.282478,44,41.089572
-0.560769,36,62.481934
-0.540155,44,90.753767
-0.522439,37,112.737883
-0.344976,35,133.900737
-0.189372,46,161.516375
-1.155042,64,200.41905
-0.458051,28,218.268522
-0.63387,56,251.267368
-0.202327,22,264.781117
-0.097028,29,282.371142
-0.533739,29,299.904069
-0.507379,42,329.067806
-0.271239,22,342.370439
-0.53287,72,439.774303
-0.373858,57,473.97484
-0.247177,29,491.517759
-0.507043,35,512.31169
-0.149764,49,541.680401
-0.762508,41,566.090553
-0.240012,44,592.642441
-0.28791,15,601.682903
-0.021263,46,629.498214
-0.306328,34,650.458386
-0.04901,45,677.408799
-0.109814,54,713.608027
-0.113664,16,723.006989
-0.154901,33,742.690613
-0.07299,27,758.842637
-0.27807,18,769.772444
-0.201684,46,797.336071
-0.310155,42,874.836573
0.032986,58,909.289642
-0.210385,48,937.788462
-0.710617,49,967.546682
-0.340301,46,995.409178
-0.331575,28,1012.426434
-0.180033,19,1023.68745
-0.037494,92,1082.213037
-0.055012,18,1092.759277
-0.047838,23,1106.564365
-0.245137,14,1115.029567
-0.109962,41,1139.438837
-0.114183,33,1159.108586
-0.41507,30,1176.971694
-0.276585,20,1188.938942
0.017659,22,1202.438545
-0.151667,34,1222.906595
-0.225132,41,1247.148205
-0.30312,38,1299.229203
-0.068894,44,1326.359576
-0.399686,38,1348.683945
0.011119,27,1364.761022
-0.145212,57,1403.006611
-0.01316,26,1418.578719
-0.081548,51,1449.178287
-0.116239,65,1487.919002
-0.075626,26,1503.458866
0.094764,18,1514.216193
-0.506598,36,1535.598116
-0.066436,28,1552.401925
-0.10926,25,1567.512128
-0.162894,127,1643.684201
-0.089056,28,1683.294477
-0.291373,32,1702.273953
0.248602,34,1726.466797
-0.152678,18,1737.226484
-0.080218,60,1773.687732
0.213104,54,1805.992069
-0.113343,26,1821.642006
-0.804709,37,1843.757253
0.215311,59,1879.524066
-0.026141,18,1890.248261
0.097136,24,1904.721596
-0.005706,15,1913.665653
0.167922,31,1932.11945
0.013598,36,1953.639118
-0.115532,26,1969.099334
-0.029919,13,1976.927788
-0.006596,37,1999.022305
-0.036439,26,2014.37401
0.076717,22,2031.373661
