#{"t_start": 1654173350.8390186, "env_id": "A1GymEnv-v0"}
r,l,t
0.343256,40,6069.986229
0.582908,52,6101.5251
0.151075,45,6128.676163
0.28124,30,6150.797656
0.304032,37,6173.202242
0.979562,138,6256.259968
0.192181,43,6282.199697
0.095443,24,6296.731738
0.214988,26,6317.078533
0.358059,55,6350.458993
1.874801,191,6468.885221
0.444084,84,6518.838389
0.077741,18,6529.627769
0.831733,117,6600.382155
0.188722,37,6622.429845
2.85067,328,6833.430885
0.344973,32,6853.098222
0.178757,45,6880.613437
0.667544,92,6937.226024
0.438339,60,6972.632616
0.649816,71,7014.89193
1.483922,78,7062.208233
0.394648,52,7105.109375
0.301505,40,7128.74722
0.061932,16,7138.362619
2.208496,196,7255.579717
0.765323,55,7288.001609
1.018325,115,7359.29161
9.776919,1000,8059.086852
4.91179,566,8445.45794
4.945266,413,8698.798153
6.887287,580,9096.68566
6.831763,655,9552.460406
7.524845,747,10112.210001
12.609592,1000,10765.657708
7.87867,755,11269.038462
5.451412,420,11576.57281
3.570047,348,11838.859344
9.805326,1000,12493.217897
14.729216,1000,13197.370747
3.888137,399,13436.173974
7.316691,563,13825.749618
7.3705,585,14226.288766
10.648658,1000,14933.757016
16.198082,1000,15587.604216
12.826124,1000,16290.900112
11.828272,1000,16995.498726
12.606547,1000,17648.018736
16.173736,1000,18352.342623
1.723371,111,18417.999999
13.372601,1000,19119.200658
15.390476,1000,19769.525843
12.885769,1000,20472.410132
17.338813,1000,21124.810031
20.371295,1000,21830.225254
13.495443,1000,22540.240385
12.143214,1000,23198.050251
14.806002,1000,23900.907695
15.212975,822,24447.226479
18.079627,1000,25149.065635
18.386302,1000,25792.515405
13.876061,1000,26501.327617
18.366263,1000,27213.789545
18.190257,1000,27867.852078
20.038397,1000,28580.696491
19.143124,1000,29229.347387
15.646666,1000,29931.265832
25.354341,1000,30626.171265
18.767144,1000,31273.23976
2.753516,163,31369.026438
19.155373,1000,32065.583072
20.352454,1000,32764.260566
18.04373,1000,33409.645619
17.962387,1000,34105.784385
5.203828,301,34282.289275
17.026481,1000,34977.871179
20.578992,1000,35622.270633
19.337482,1000,36317.718718
20.595948,1000,37014.548589
24.799439,1000,37657.549061
22.968078,1000,38353.540663
19.532502,1000,38996.518075
17.500981,1000,39693.141986
18.61261,1000,40389.825825
22.707882,1000,41034.542682
20.672612,1000,41729.172022
