#{"t_start": 1654173353.0977306, "env_id": "A1GymEnv-v0"}
r,l,t
-0.63078,75,49.174887
-0.199265,30,67.059383
-0.593856,72,111.833526
-0.560098,51,142.612432
-0.366514,25,157.51068
-1.569805,226,294.645783
-0.688895,91,353.978711
-0.132972,16,364.19379
-0.300671,24,378.962863
-0.088741,18,442.51194
-0.196327,40,466.45
-0.551126,44,493.004815
-0.222501,86,544.355577
-0.160283,25,559.287199
-0.671355,171,662.746476
-0.43454,23,676.544009
-0.049801,32,699.525698
-0.350266,58,734.117055
-0.254986,36,755.599512
-0.327221,71,798.202771
-0.379906,30,815.753305
-0.130983,29,885.704699
-0.66252,47,913.725306
-0.174477,18,924.404191
-0.172168,50,954.308472
-0.559007,52,985.870663
-0.261464,24,1000.471705
-0.085277,59,1035.9269
-0.273801,31,1058.22923
-0.058866,20,1069.977064
-0.335633,34,1090.137201
0.050466,24,1104.441509
-0.005275,30,1122.508142
-0.398815,53,1154.133761
-0.112349,30,1171.968512
-0.193061,49,1201.353282
-0.442227,48,1230.347136
-0.442119,39,1282.097285
-0.150718,23,1296.35823
-0.045468,60,1333.104139
-0.266327,59,1368.031307
-0.118889,16,1377.578789
0.460008,33,1401.515146
-0.122947,10,1407.508906
0.374673,86,1459.037083
-0.156329,18,1469.731721
0.041741,19,1481.100373
-0.035918,16,1490.615178
0.015368,17,1500.745885
0.044905,30,1518.711812
-0.06194,33,1538.270332
-0.182133,41,1563.068648
-0.051329,35,1583.942647
0.016792,21,1596.61708
0.037981,33,1616.291426
-0.095822,43,1642.14772
-0.512194,77,1710.912646
-0.056189,14,1723.13929
0.055346,31,1741.720458
-0.267814,26,1757.817984
-0.003193,20,1769.713268
-0.023788,34,1790.038859
0.038704,23,1803.835336
0.030032,149,1893.545526
0.063975,26,1909.166112
0.127864,25,1923.93108
-0.045684,16,1933.606911
-0.040924,33,1953.315763
-0.063014,31,1971.789401
0.238499,26,1987.348887
-0.13955,14,1995.674241
-0.048972,18,2006.493786
-0.040433,42,2035.253746
0.122316,30,2053.138284
-0.076283,40,2079.073676
-0.186585,23,2092.999809
-0.004871,33,2113.049548
-0.047096,25,2128.201362
-0.09186,42,2153.262233
-0.322233,37,2175.564082
-0.012592,15,2184.610129
-0.146538,33,2204.36448
-0.116969,33,2224.52711
0.047514,24,2238.914772
0.050951,24,2253.219918
0.020342,13,2260.924143
0.035771,28,2277.675247
-0.133901,32,2296.910545
-0.00489,13,2304.638301
-0.146592,20,2316.626724
0.008747,18,2327.348658
0.050726,23,2345.126304
0.058488,11,2351.677534
0.037764,34,2372.050972
0.101164,37,2394.119717
-0.004011,20,2405.952847
-0.146975,16,2415.479209
-0.255238,41,2439.827569
0.006599,19,2453.066499
0.316446,72,2495.829969
-0.004626,13,2503.631527
0.01788,37,2525.899291
0.02428,14,2534.256972
-0.649045,31,2552.985054
-0.038494,18,2563.575161
-0.092981,23,2577.183119
-0.218984,42,2602.080798
0.031758,10,2608.090062
-0.278409,27,2624.12884
0.07432,23,2637.729493
-0.042004,18,2648.396511
0.063689,21,2665.353903
0.041215,45,2692.240681
0.030325,35,2713.064288
0.116736,25,2728.123503
0.031194,22,2741.220715
0.233254,31,2759.678419
0.105009,22,2772.856089
0.064183,54,2804.904811
0.132721,21,2817.706841
-0.065348,19,2830.492941
0.181651,28,2847.200862
0.028653,23,2860.857982
0.058819,18,2871.687755
-0.199337,34,2891.854861
-0.025218,31,2910.288672
0.092622,52,2941.435062
0.088443,21,2954.004259
-0.020023,18,2968.804923
0.081587,21,2981.308355
-0.059696,25,2996.306984
0.176115,23,3009.886537
0.08942,13,3017.731286
0.185063,40,3041.590271
0.261835,40,3065.52257
-0.008858,14,3073.881634
0.132743,21,3086.462922
0.092144,27,3102.566723
0.160117,17,3112.705185
0.074433,29,3130.194517
-0.142922,22,3143.218453
0.194293,28,3160.135566
-0.059416,23,3173.815798
0.022528,25,3188.72098
0.104233,24,3205.49014
0.115259,21,3218.566369
-0.054373,16,3228.07387
0.177895,14,3236.666908
0.137417,29,3255.483571
0.009222,13,3263.779134
0.049421,18,3274.785602
0.008152,38,3303.191036
0.034398,23,3317.562645
0.050013,30,3336.955329
0.005775,17,3348.392058
0.130154,27,3366.677135
-0.00198,18,3378.991306
0.002288,20,3391.72349
-0.001705,27,3408.048913
0.066846,39,3433.362369
0.045013,41,3458.69949
0.181716,35,3480.15975
0.086768,30,3498.442237
0.062187,15,3507.416848
0.035391,23,3521.673712
-0.165311,42,3547.50577
0.034752,26,3563.528852
-0.028154,21,3576.760246
0.134937,21,3589.561702
