#{"t_start": 1654173352.8187912, "env_id": "A1GymEnv-v0"}
r,l,t
-0.315831,21,16.357748
-0.21994,18,27.446275
-0.469661,56,61.261056
-2.439466,163,160.798204
-0.536268,68,202.090879
-0.651445,42,228.205069
-0.6397,31,246.51386
-0.153987,28,263.440073
-0.444337,43,289.407162
-0.503189,43,319.39065
-0.134267,33,339.276797
-0.391638,53,372.539351
-0.297474,23,386.767933
-0.286945,31,457.761898
-0.083879,49,487.107193
-0.115544,17,497.500108
-0.211377,41,521.840106
-0.159563,17,532.152105
-0.681016,46,559.539027
-0.165263,58,594.415945
-0.239923,69,636.249226
-0.399659,65,675.568345
-0.317884,33,699.20883
-0.094297,20,711.196751
-0.219221,30,728.940601
-0.525479,41,753.425017
-0.452011,64,791.874592
-0.357238,30,809.600744
-0.155081,41,886.570057
-0.092133,29,903.905199
-0.129685,27,919.880431
-0.242666,51,950.210801
-0.027757,28,967.456918
-0.593996,44,994.036801
-0.982407,95,1054.986605
-0.193819,15,1063.790226
-0.224103,52,1094.527283
-0.081828,33,1114.297192
0.015069,57,1148.408702
-0.017936,29,1165.615387
-0.15536,27,1181.715267
0.049408,22,1194.928219
-0.048992,13,1202.92187
-0.300372,51,1233.497263
-0.478783,47,1290.161141
-0.219968,80,1339.285787
0.060821,56,1372.448926
-0.304744,32,1395.823786
-0.112728,28,1412.52849
0.022745,16,1422.122218
-0.063118,27,1438.344757
0.00935,21,1450.909815
-0.168199,37,1472.990096
-0.001924,23,1486.721314
-0.034196,56,1520.163404
-0.161461,16,1529.679945
-0.270889,44,1555.951825
-0.295021,35,1577.037688
-0.139969,20,1588.981097
0.151449,52,1620.16877
-0.097259,32,1639.409575
-0.265409,20,1651.330528
-0.161509,18,1685.003
-0.184965,54,1720.999053
-0.086638,48,1749.956667
-0.16914,20,1762.277466
-0.10542,30,1780.267701
0.092773,19,1791.527998
0.17861,78,1838.297315
-0.074112,32,1857.542399
0.111506,15,1866.681307
0.163445,20,1878.874256
-0.324857,37,1901.04508
-0.491527,54,1933.282352
0.160107,57,1967.26389
-0.47822,36,1988.853632
-0.166674,26,2004.371397
0.282427,46,2035.496729
-0.333348,66,2076.947813
-0.153661,18,2087.804332
-0.021389,23,2101.709978
-0.082022,26,2117.586365
0.125424,14,2125.980997
0.071089,10,2132.028352
-0.178652,32,2151.133526
-0.016643,19,2162.520823
-0.125526,18,2173.362203
0.039746,18,2184.298432
-0.145563,47,2212.494523
0.067424,22,2225.981824
-0.158305,36,2247.50013
-0.178444,28,2264.213086
0.042146,16,2273.782131
0.120608,36,2295.338229
-0.264005,19,2306.701182
0.016846,27,2322.857935
0.187053,27,2339.124754
0.073338,21,2355.543496
-0.273568,17,2365.811006
-0.08205,36,2387.093968
0.014927,16,2396.7884
0.019956,27,2412.736119
-0.096745,20,2424.771084
-0.372271,24,2438.876073
0.17066,28,2457.424888
0.105775,56,2490.766219
0.127749,45,2517.71604
-0.059708,34,2538.151884
-0.04458,39,2561.48134
-0.155205,22,2574.380272
0.15073,14,2582.842352
0.068662,34,2602.945237
-0.128962,29,2620.204436
-0.212968,21,2632.637311
0.064037,28,2649.285796
-0.033717,13,2661.216385
-0.007373,15,2670.403578
0.202235,35,2691.33483
-0.015065,16,2700.839185
-0.123799,22,2713.96613
0.081568,22,2727.229651
0.041943,13,2735.002053
-0.19178,22,2748.055414
0.08563,29,2765.248168
0.105165,16,2774.863824
-0.024713,35,2795.688534
0.242441,57,2831.351346
0.070062,25,2846.223795
-0.034205,16,2855.756449
0.105568,19,2867.082908
0.042978,14,2875.468499
0.147099,16,2884.92803
0.073904,17,2895.049357
0.120723,19,2906.300726
0.040017,15,2915.34343
0.024914,33,2935.165878
0.234239,20,2947.058714
-0.034275,19,2958.400611
-0.068701,13,2970.236996
-0.02115,24,2984.555935
-0.311273,28,3001.318226
0.028963,18,3011.962239
0.051501,20,3023.966177
0.061625,39,3047.211484
-0.280734,31,3065.773747
0.059368,20,3077.722353
-0.0663,23,3091.481492
0.106045,17,3101.63255
0.178486,52,3132.876598
0.118455,26,3148.399391
-0.084506,28,3165.217488
0.047636,11,3171.737215
0.034054,28,3188.355665
0.066852,23,3204.531556
0.225547,45,3232.045437
-0.030702,48,3262.707273
0.145729,22,3276.287886
0.213035,30,3299.575766
0.062755,14,3308.446708
0.1332,14,3317.189898
0.081945,30,3336.504282
-0.014079,17,3347.984087
0.029824,22,3361.875523
0.108991,25,3379.940208
-0.046639,32,3399.834729
0.140666,19,3411.306592
0.14863,18,3422.803231
0.121799,25,3439.199557
-0.115002,26,3455.246058
0.131491,19,3466.997459
-0.017736,28,3484.002752
0.033538,23,3498.111507
0.023709,24,3512.647412
-0.032485,31,3531.814989
0.232867,25,3547.120588
0.260732,66,3587.988952
-0.019396,16,3597.959822
0.033694,31,3622.471375
0.269907,37,3645.076553
0.056076,17,3655.574004
0.228326,20,3667.898776
-0.078977,17,3678.49656
0.060302,12,3685.922458
0.004447,51,3716.84723
0.140839,15,3726.165697
0.163595,35,3747.537549
0.283924,37,3770.152504
0.48761,36,3792.262769
0.262657,19,3803.906592
0.127323,66,3844.111144
0.277232,39,3868.039767
-0.044628,13,3875.815716
0.197859,31,3894.772086
0.171036,19,3906.312346
0.110531,28,3923.336085
0.174469,50,3958.725869
0.026824,14,3967.405038
-0.005527,15,3976.4854
-0.049148,34,4001.328479
0.143361,23,4015.514377
0.182425,39,4039.382692
0.19195,17,4049.831846
0.080534,19,4061.522893
0.182697,24,4076.06115
0.07078,31,4095.047159
0.004992,19,4106.699635
0.080607,36,4128.83321
-0.046741,31,4147.752804
0.085254,16,4157.560884
0.188218,16,4167.378669
0.175252,17,4177.609386
0.15062,39,4201.381953
0.015482,29,4218.467476
0.087616,14,4226.793002
0.166807,33,4250.588789
0.188919,37,4272.432523
0.359466,46,4299.539804
0.280501,41,4323.803633
0.130541,49,4352.867079
0.175471,25,4367.651076
0.387735,77,4415.170475
0.039563,21,4427.575847
0.090045,13,4435.1873
0.22488,39,4458.05098
0.204157,68,4498.744995
0.117592,30,4516.811401
0.021706,22,4529.855989
0.056578,32,4548.865416
-0.056043,20,4564.600201
0.186028,27,4580.878422
0.132236,27,4596.938657
0.1096,37,4619.168125
0.157989,26,4634.727247
0.184986,62,4672.132183
0.254349,24,4686.761129
0.276448,28,4704.145261
0.161257,20,4716.277366
