#{"t_start": 1654173352.9584074, "env_id": "A1GymEnv-v0"}
r,l,t
-0.408998,50,2307.178233
0.11843,37,2329.304442
0.143773,25,2348.250453
-0.171314,83,2397.807042
-0.403956,37,2419.715506
0.002759,16,2429.350918
-0.070744,24,2443.526948
0.007477,23,2459.069104
-0.306501,32,2478.141817
-0.118314,22,2491.208959
0.239961,31,2509.762752
0.124744,59,2545.243405
0.082843,33,2564.855707
-0.176295,29,2582.126811
-0.152463,30,2599.89396
0.107506,14,2608.209207
0.007763,31,2626.579093
-0.028959,16,2636.087385
0.136569,24,2650.366821
0.08659,18,2665.472004
0.065335,33,2685.166811
0.250193,33,2704.811463
-0.170301,21,2717.36543
-0.079617,26,2733.053079
0.011964,38,2755.667429
0.02368,22,2768.789086
0.209736,35,2789.657804
0.02193,19,2800.789365
-0.14684,9,2806.259259
-0.186858,17,2816.616513
0.096767,12,2825.167179
0.17142,26,2840.756945
-0.106149,48,2869.40318
0.042325,31,2887.821548
-0.007802,17,2897.881087
-0.080768,24,2912.18191
0.061607,13,2920.019618
0.194729,51,2950.523777
0.279943,27,2970.73803
0.034187,27,2986.797412
-0.12047,28,3003.535766
0.07756,18,3014.213397
0.074801,11,3020.830709
0.004233,33,3040.506205
0.147869,39,3063.84522
0.080649,20,3075.830067
0.084085,20,3087.75189
0.125202,20,3099.78195
0.069743,34,3120.146872
0.122405,24,3134.499155
-0.033531,15,3143.3355
-0.062908,26,3159.024556
0.096528,23,3172.783376
0.066449,29,3190.00831
0.098247,22,3205.608239
0.166389,23,3219.898513
0.1451,37,3242.499202
0.31715,44,3270.630284
0.263412,44,3302.700088
0.062587,35,3324.561434
0.280496,28,3343.09925
0.479734,61,3384.346908
0.213755,28,3401.491735
0.038539,17,3411.8275
-0.18385,36,3435.393404
0.168373,46,3463.731964
-0.070129,16,3473.530558
0.099073,24,3488.248167
-0.004355,18,3499.241087
0.020182,27,3515.556378
0.016615,18,3526.742541
-0.078996,21,3539.604513
-0.004891,10,3545.771556
0.141609,16,3555.696064
-0.169561,22,3569.197218
0.197493,22,3583.024378
-0.054647,48,3618.00259
-0.175788,36,3640.162414
0.219943,29,3657.915839
0.112595,38,3681.439327
-0.02911,28,3698.483537
-0.020986,34,3719.162446
0.182551,31,3738.222551
0.064244,11,3744.956576
0.149822,23,3759.053444
0.120198,30,3777.380786
0.103628,27,3794.036819
-0.16657,29,3811.594664
-0.059229,22,3825.146603
0.107886,31,3843.993022
0.103984,21,3856.882396
0.129587,22,3870.313843
0.031684,27,3886.729781
0.131352,42,3912.317465
0.116303,24,3930.857769
-0.023693,30,3949.811052
0.125377,40,3974.499286
0.252507,30,3994.400792
-0.279362,26,4012.938703
-0.055948,21,4025.802233
0.153551,22,4039.26342
0.120849,24,4054.020475
0.524741,68,4095.536106
0.085466,34,4116.418613
0.115057,36,4138.435357
0.107581,17,4148.860834
0.164514,21,4161.706127
0.323574,33,4181.734354
0.005755,25,4196.920262
0.033522,45,4223.654876
0.186591,43,4253.463331
0.076971,30,4271.130565
0.171086,23,4284.778696
0.137293,36,4305.869073
-0.128948,34,4326.09867
0.234167,24,4340.41681
-0.259089,43,4365.703551
0.05068,21,4378.215059
0.038958,47,4407.963104
0.089404,38,4430.447785
0.001588,27,4446.177508
0.173395,20,4457.930031
0.188539,16,4467.336852
-0.002781,44,4493.871822
0.161104,29,4511.351505
0.042953,33,4530.914659
0.108404,41,4559.094423
0.173846,20,4571.086617
0.342232,38,4593.780336
0.195897,21,4606.28008
0.20763,30,4624.311582
0.038829,28,4641.312831
0.110944,43,4667.112507
0.215932,20,4679.267214
0.023186,54,4712.463221
-0.000774,28,4729.486838
0.108484,18,4740.398619
0.040209,10,4746.465625
0.626326,65,4787.365937
0.248254,39,4811.125034
0.0669,15,4820.292679
0.106627,16,4829.980447
0.106765,26,4845.830918
0.049446,29,4863.429208
0.209829,21,4880.084485
0.212248,31,4898.973126
0.15916,25,4914.045002
0.482978,31,4933.019629
0.233286,30,4951.271703
-0.415687,32,4970.864174
0.486194,46,4998.869999
0.234772,35,5020.263132
0.248523,26,5035.983711
0.166993,39,5059.518512
0.225777,40,5083.693563
0.126065,26,5099.393746
0.147132,18,5110.458424
0.319414,46,5138.54002
0.052315,10,5145.829806
0.232279,37,5168.388997
0.057836,36,5195.016277
0.64021,61,5232.158575
0.124103,35,5253.616937
0.266867,25,5268.475026
0.358939,43,5294.71218
0.146096,41,5319.545849
0.067097,33,5339.804308
0.299745,23,5353.966069
0.250207,53,5386.106343
0.033252,34,5407.21453
0.077065,19,5418.819145
0.101338,12,5426.268388
0.08841,21,5438.848315
0.134049,35,5460.046413
0.286239,37,5482.371149
0.024059,12,5489.588302
0.218654,37,5516.016347
0.580405,65,5557.212161
0.409636,41,5582.078879
0.260417,52,5613.642095
0.213319,25,5628.817711
0.170414,37,5652.28816
0.318025,25,5668.036208
0.119228,33,5688.217736
0.194769,38,5711.106814
0.114249,53,5743.354176
-0.104047,35,5764.638241
0.170241,34,5784.990721
0.332341,29,5802.426827
0.483066,52,5838.105127
0.409646,76,5884.153496
0.268668,29,5901.760882
0.119004,37,5927.373209
0.034901,30,5945.543236
0.231746,22,5958.688873
0.013217,25,5973.919335
0.45913,95,6031.106046
0.136565,23,6044.973033
0.239919,39,6068.635777
0.328063,28,6085.621228
0.136136,41,6110.494667
0.116895,20,6122.528505
0.140447,58,6161.5587
0.649911,60,6197.623109
1.010319,155,6291.141296
0.250354,41,6320.589457
0.667809,74,6365.148619
0.199785,27,6381.293909
0.271344,43,6407.086012
0.477851,57,6441.446405
0.769357,112,6512.119279
1.531084,220,6644.38142
0.283428,44,6670.793456
0.518249,100,6740.294845
0.330464,88,6797.168735
0.623037,32,6816.672692
0.41084,47,6845.726891
0.227772,51,6876.539738
3.836325,352,7100.827011
0.43272,99,7159.54495
0.068141,13,7167.280942
1.317562,116,7237.091902
2.197133,274,7403.915962
0.493862,147,7540.054948
3.740291,413,7799.15295
8.75664,1000,8488.395869
1.649018,142,8574.974751
4.671589,505,8931.004811
4.388814,616,9355.991052
4.186751,622,9785.752298
11.491787,961,10421.506603
9.192866,961,11105.40901
9.572865,1000,11812.822093
1.414938,151,11902.893687
11.579728,1000,12556.029938
2.342154,155,12701.409378
8.897826,1000,13351.307463
10.284208,1000,14054.407331
1.690296,120,14128.738786
1.701637,165,14226.115154
7.146362,582,14626.284214
10.216361,1000,15335.45353
12.55502,1000,15987.471815
11.652556,1000,16691.797213
17.096901,1000,17395.653524
14.23694,1000,18047.814808
11.237373,1000,18752.076708
15.482312,1000,19401.3866
18.299121,1000,20103.203666
15.435535,1000,20805.611107
15.45685,1000,21459.597674
15.228435,1000,22168.633259
19.207054,1000,22825.56944
13.724863,1000,23529.687208
18.72386,1000,24236.531893
14.391822,1000,24885.71176
20.373376,1000,25581.808964
15.021361,1000,26233.151852
18.221878,1000,26942.676625
19.659229,1000,27657.287087
20.291938,1000,28316.966194
1.484449,96,28373.167837
19.319701,1000,29076.739396
16.862953,1000,29777.904441
14.555738,899,30362.252455
4.275809,243,30504.392218
15.554774,1000,31202.558864
22.509995,1000,31899.712126
16.933017,1000,32544.698427
19.945313,1000,33244.085093
16.709779,1000,33889.027243
5.276519,255,34093.240617
19.86209,1000,34738.814827
17.868078,1000,35433.827709
20.42641,1000,36128.418534
20.770538,1000,36774.398848
23.903979,1000,37465.675548
22.010907,1000,38108.550279
19.20237,1000,38804.25843
20.010654,1000,39500.405136
20.562783,1000,40146.109898
22.039384,1000,40842.360523
26.922272,1000,41485.637279
21.819296,1000,42181.185183
