#{"t_start": 1654173348.6576085, "env_id": "A1GymEnv-v0"}
r,l,t
-0.284187,26,23.346292
-0.250917,29,41.208587
-0.234855,40,65.127117
-0.605992,92,121.951028
-0.150614,20,133.841661
-0.927139,38,156.965275
-0.485461,70,199.259335
-0.348354,29,217.962102
-0.377412,40,241.545261
-0.665363,35,262.567859
-1.027933,77,309.051545
-0.430277,28,329.884025
-0.118878,27,346.243078
-0.40874,25,362.027721
-0.159987,19,373.932652
-0.190945,52,458.078913
-0.193215,92,513.21781
-0.062326,27,529.296315
-0.389963,28,546.115378
-0.841938,68,586.788241
-0.152992,42,612.059536
-0.662088,52,643.869102
-0.310299,30,662.091665
-0.339401,31,680.666012
-0.089083,16,694.246785
-0.058041,18,704.881825
0.009588,45,731.676927
-0.27871,34,751.882918
-0.331712,74,796.359676
0.107937,28,812.910254
-0.204591,44,891.666894
-0.06457,37,913.72371
-0.146196,21,926.170042
-0.090754,58,960.888131
0.016366,34,981.688075
-0.179734,36,1003.45138
-0.365576,18,1014.479755
-0.208013,33,1034.185222
-0.041618,51,1068.287613
-0.403452,56,1101.39101
-0.062867,14,1109.820126
-0.080515,24,1124.212111
-0.044447,17,1134.287795
-0.917297,50,1164.147383
0.095675,21,1176.711381
0.031458,15,1185.574702
-0.211232,51,1216.566601
-0.228383,50,1246.307125
-0.207176,18,1285.640594
-0.123928,19,1297.265911
-0.087653,32,1317.068724
-0.348982,54,1349.637002
-0.361405,52,1380.509336
-0.193585,17,1394.768741
-0.464057,46,1422.351058
-0.024418,25,1437.373365
-0.235867,46,1464.910556
-0.038447,24,1479.306692
0.057973,30,1497.142432
0.093785,25,1512.074884
-0.306865,116,1581.52822
-0.121631,45,1608.497703
-0.126751,24,1622.834291
-0.100475,32,1642.111286
0.031113,20,1654.039011
-0.11802,48,1705.541998
-0.049723,21,1717.98694
-0.081984,27,1738.076048
0.039981,21,1750.64307
0.134255,48,1779.877534
-0.064333,32,1798.878094
-0.081384,19,1810.414517
-0.127421,28,1827.230679
0.027882,11,1833.818653
-0.185921,20,1845.847699
0.152049,46,1873.672504
0.082552,30,1891.681279
-0.175574,49,1921.043757
-0.080883,14,1929.225371
-0.096603,42,1954.533563
0.063741,47,1982.583184
-0.295363,35,2003.472284
-0.164285,32,2022.351164
-0.219504,35,2047.055556
0.129843,27,2063.239847
-0.197385,49,2094.721501
-0.00805,33,2114.768871
-0.012624,24,2129.282775
0.110969,23,2143.231647
-0.082723,22,2156.22739
0.007342,14,2164.643053
-0.011116,18,2175.457237
-0.247131,27,2191.848275
0.090832,33,2211.603971
0.183443,37,2234.114546
-0.048375,22,2247.202516
0.026586,97,2305.161464
-0.03722,14,2313.589627
0.035663,47,2341.802997
-0.036307,38,2368.451618
0.019333,40,2392.165751
-0.065093,20,2404.215189
-0.074736,38,2426.812155
-0.074359,37,2450.693861
-0.189581,18,2461.281458
-0.002378,12,2468.477761
0.182572,25,2483.356767
-0.046731,61,2519.764272
-0.170934,13,2527.633719
0.131572,27,2543.796591
0.172586,27,2560.155134
0.159488,48,2588.518665
0.071651,14,2596.938399
-0.038995,28,2613.416847
-0.001736,22,2626.436573
0.037142,28,2643.045101
-0.067619,16,2652.532489
-0.067906,21,2669.482277
0.017861,12,2676.69367
0.160638,35,2697.55609
0.216989,34,2717.833605
0.134202,25,2732.865796
-0.022386,20,2744.796554
0.088019,23,2758.469807
0.123537,22,2771.582635
0.010009,16,2781.146521
0.333888,67,2821.244154
0.113708,26,2838.291051
