#{"t_start": 1654173353.5450706, "env_id": "A1GymEnv-v0"}
r,l,t
0.127068,18,5162.300717
-0.020595,16,5172.350813
0.341153,42,5202.28708
0.304563,33,5222.474306
0.017927,23,5236.526789
0.401062,73,5280.773089
-0.029938,23,5294.794463
0.403455,52,5326.228923
0.529005,53,5358.946384
0.132289,33,5378.805693
0.085532,22,5392.441431
-0.015368,32,5412.20203
0.27502,21,5425.095441
0.115156,56,5458.862597
0.076995,27,5475.194586
0.218266,32,5494.471582
0.371179,41,5523.079043
0.220877,41,5550.090333
0.481303,61,5586.884617
0.226885,17,5596.994633
0.024496,30,5615.470241
0.051503,32,5634.846159
0.136265,17,5645.250344
0.590485,69,5688.846731
0.274435,55,5722.156271
0.120044,32,5741.618045
0.272036,28,5758.617098
0.107514,26,5774.338506
0.255381,32,5793.450906
0.116619,37,5815.863023
0.380364,60,5856.5995
0.446431,36,5878.180925
0.390642,29,5895.729741
0.135335,32,5915.258095
0.195117,31,5937.10587
0.498566,76,5983.145858
0.446154,51,6013.941202
0.510442,45,6040.705844
0.23328,47,6069.323711
0.258239,39,6093.000166
0.340795,53,6124.984999
0.19598,20,6141.001946
0.576542,76,6186.8934
0.07924,20,6198.861855
0.191887,32,6218.226211
0.139607,36,6239.869133
1.0492,102,6301.524211
0.247872,30,6324.34208
0.022665,17,6334.645814
1.961266,198,6453.451378
0.621589,58,6491.849492
0.402164,43,6517.517028
0.530157,70,6559.767183
0.666354,53,6591.757272
0.703143,93,6647.394524
0.445578,97,6715.23393
0.843874,93,6770.911977
0.274616,42,6800.188775
1.09912,117,6871.53198
0.571034,81,6921.851273
1.149419,132,7000.248889
0.454861,103,7062.547833
0.9351,76,7119.756783
1.876755,189,7232.993106
0.092927,41,7257.097513
0.407079,42,7281.824814
0.039766,35,7303.388806
0.266284,55,7336.815011
0.224786,22,7351.307476
0.223192,54,7384.462548
-0.08489,65,7431.624965
1.250276,118,7542.649361
2.396202,314,7736.43344
3.704653,636,8166.821073
4.585221,494,8509.608093
10.090473,1000,9164.594628
7.148135,555,9557.667085
6.643921,580,9965.301069
2.345955,338,10218.893236
11.289154,1000,10872.086266
9.181095,1000,11579.368203
0.807653,81,11626.815539
9.517232,1000,12334.980372
13.038127,1000,12985.674434
2.236463,159,13135.850179
9.138945,1000,13787.050267
11.000531,1000,14489.383515
12.467709,1000,15145.771373
13.076072,1000,15850.106395
14.460981,1000,16550.379106
10.51549,1000,17203.058267
19.374556,1000,17907.299368
14.86595,1000,18559.312237
11.31467,1000,19260.635562
6.140414,466,19591.198195
12.628639,1000,20241.808755
15.096455,1000,20946.484509
19.474416,1000,21650.211644
18.734504,1000,22307.794535
16.571227,1000,23019.918634
18.185744,1000,23673.602154
16.427219,1000,24378.270121
18.2825,1000,25080.00202
14.320117,1000,25723.948959
16.297641,1000,26431.339121
15.585397,1000,27089.761892
20.086393,1000,27798.960891
21.351374,1000,28511.371787
19.334408,1000,29160.638107
20.130223,1000,29858.691663
18.341134,1000,30502.057985
19.677602,1000,31200.239918
21.06286,1000,31897.423874
21.441463,1000,32542.386525
18.804747,1000,33241.754575
20.159866,1000,33886.687513
19.497813,1000,34583.283251
18.028032,1000,35278.095207
18.480489,1000,35921.714335
22.267457,1000,36618.44531
16.536072,1000,37263.220745
12.03088,709,37783.544784
23.289398,1000,38428.222399
21.018171,1000,39123.465269
23.377543,1000,39767.714243
22.429265,1000,40464.629391
23.607698,1000,41160.110335
20.465451,1000,41804.189671
