#{"t_start": 1654173348.5211637, "env_id": "A1GymEnv-v0"}
r,l,t
0.210412,22,5320.698663
0.150167,28,5337.542222
0.234066,34,5358.730351
0.111367,39,5382.235529
0.152492,40,5407.142605
0.312208,59,5442.996171
0.356167,37,5465.375587
0.403556,42,5490.72595
0.313436,47,5523.041831
0.815729,96,5583.152869
0.231483,33,5602.900369
0.16646,40,5627.457677
0.354593,33,5647.424836
0.456771,64,5688.0228
0.237475,40,5712.234829
0.125042,24,5726.842766
0.329492,39,5750.576947
0.005732,23,5764.523741
0.332558,53,5796.372869
-0.057349,48,5829.651165
0.119744,38,5852.56355
0.334937,48,5881.678892
0.0947,47,5910.166049
0.155326,47,5941.795652
1.078644,114,6010.776142
0.817342,84,6061.312296
0.086585,30,6079.497493
0.076519,11,6086.117327
-0.004148,19,6097.677725
-0.28319,15,6106.705246
0.085882,36,6128.462192
-0.008368,29,6149.962668
0.429237,63,6187.959456
0.894304,87,6240.354495
0.277806,65,6279.544668
0.380015,53,6316.258996
0.180669,23,6330.260741
1.024675,94,6386.64001
0.092087,34,6407.055845
0.250214,40,6431.097541
0.165615,30,6449.233234
0.434056,78,6499.477289
0.176319,27,6515.635082
0.583422,84,6566.257345
0.54574,59,6601.940449
1.456265,90,6655.726583
0.120107,28,6672.533828
0.974257,52,6713.251755
2.140089,242,6863.59964
1.309004,252,7015.808781
0.880048,117,7094.203071
0.433205,71,7140.507579
2.44815,274,7304.299236
0.912075,151,7397.595807
2.508121,322,7643.044932
5.360322,773,8156.883993
1.765993,200,8275.818906
1.683074,176,8426.316252
1.674332,149,8518.314705
7.111661,770,9033.343744
3.347233,294,9264.408573
8.832635,1000,9929.978357
9.767565,1000,10637.339159
2.911507,300,10815.962638
12.152695,1000,11523.746947
12.115094,1000,12178.017052
8.170491,1000,12882.925574
7.949705,569,13274.460465
8.737841,1000,13977.801348
9.12647,904,14571.450965
14.606596,1000,15279.949872
14.471731,1000,15932.392477
15.776499,1000,16636.288838
14.831815,1000,17288.958096
12.852536,1000,17993.057508
13.798745,1000,18697.209779
12.902557,1000,19346.699215
9.877736,557,19730.993007
14.106837,1000,20433.528016
15.552598,1000,21086.126162
10.507369,703,21558.157288
16.599088,1000,22267.642549
16.415505,1000,22980.457562
14.786423,1000,23633.707537
15.599387,1000,24338.567424
16.745063,1000,24988.080293
18.344136,1000,25684.810694
14.055826,1000,26390.764114
20.491997,1000,27047.776736
22.143112,1000,27755.517685
19.63223,1000,28415.254477
20.006662,1000,29117.687665
22.881514,1000,29819.610677
17.799672,1000,30462.597659
17.517369,1000,31160.301185
22.09927,1000,31806.661293
21.266407,1000,32503.141643
19.99504,1000,33202.226774
19.452355,1000,33847.629694
19.318443,1000,34543.99777
17.528248,1000,35187.860316
19.00132,1000,35882.80848
20.88053,1000,36579.524324
22.530088,1000,37223.468359
18.881995,1000,37918.566926
19.9802,1000,38563.348841
20.393816,1000,39258.63239
22.314533,1000,39954.183086
18.830517,1000,40599.72356
18.751467,1000,41295.351471
20.573948,1000,41938.844248
