#{"t_start": 1654173353.8343263, "env_id": "A1GymEnv-v0"}
r,l,t
-0.562133,45,30.131011
-0.450788,36,52.065859
-0.220929,33,72.049198
-0.347015,63,111.165344
-0.208372,38,134.02765
-0.192069,29,151.523913
-0.22648,28,168.546745
-0.550597,63,207.634648
-0.515704,61,243.799742
-0.36904,19,255.284232
-0.108161,24,269.819394
-0.160651,31,288.477895
-0.393924,43,318.44443
-1.016855,145,459.76088
-0.416952,77,506.015991
-1.66988,120,577.763943
-1.091499,59,613.285064
-0.757536,79,661.449896
-0.354025,40,689.414814
-0.376228,61,725.62045
-0.443682,97,783.810781
-0.217906,42,808.673023
-0.447131,144,946.859247
-0.099207,29,964.683951
-0.222258,39,988.264301
-1.024492,87,1040.500586
-0.052511,28,1061.059231
-0.019373,29,1078.240568
0.032392,21,1090.622339
-0.521032,59,1125.952968
-0.25388,26,1141.440397
-0.281915,38,1164.051006
-0.052016,38,1186.732534
0.028506,41,1211.726301
-0.136546,20,1223.715014
-0.293626,39,1246.781588
-0.086412,14,1283.736293
-0.130234,49,1314.177974
0.223602,54,1346.563632
-0.215286,41,1370.924432
-0.172182,39,1398.456792
-0.196393,20,1410.356763
-0.248657,57,1444.507781
0.060604,37,1466.66767
-0.301478,49,1495.942485
0.114641,31,1514.427962
0.046573,31,1532.921359
-0.207803,44,1559.176334
-0.223697,48,1588.03698
-0.313802,45,1614.969977
0.100014,34,1635.493264
-0.47238,34,1655.755233
-0.305813,43,1704.298351
-0.226894,26,1723.627624
-0.020489,32,1742.762215
-0.01766,22,1756.53839
-0.033515,35,1777.533755
-0.159183,33,1797.099158
-0.132565,15,1806.157598
-0.055288,26,1821.807715
0.023929,18,1832.566752
-0.270856,55,1865.762315
-0.175124,32,1885.057917
-0.376571,22,1898.273903
-0.210161,28,1915.058613
0.176241,42,1940.168689
-0.011732,26,1955.623826
0.082359,28,1972.324812
-0.056764,31,1990.860602
-0.042691,70,2036.283855
-0.03191,12,2043.475536
-0.09167,29,2060.734536
0.125165,23,2076.601108
0.182061,24,2091.104267
0.004055,26,2106.896396
0.06514,21,2119.679661
-0.010618,42,2144.784524
-0.190081,38,2167.641115
0.096692,21,2180.371059
-0.070427,57,2214.477496
0.078095,19,2226.259418
-0.015667,14,2234.71337
-0.047559,25,2249.607724
-0.055522,28,2266.23681
0.035044,31,2284.75708
0.068557,17,2294.971414
0.023832,28,2311.826308
0.006446,17,2321.922187
0.058864,19,2333.372842
-0.043023,19,2348.574862
0.128667,16,2358.203968
-0.042071,32,2377.253236
-0.128007,23,2390.912224
-0.036325,13,2398.761311
0.040384,18,2409.367848
-0.121591,16,2418.89549
0.07221,28,2435.527933
-0.55066,73,2480.873631
-0.216167,32,2499.924105
0.03263,44,2526.415337
0.029794,30,2544.441775
0.058286,26,2559.966669
0.062146,16,2569.380214
-0.030494,20,2581.307304
-0.044889,22,2594.400066
0.058734,15,2603.219949
0.029981,35,2624.046933
0.014834,52,2658.992815
-0.085414,19,2670.674054
-0.078552,22,2683.765985
-0.041578,30,2701.657567
0.056244,10,2707.655854
-0.208199,37,2729.792297
0.048102,17,2739.952425
-0.114463,49,2769.191683
0.103705,27,2785.262523
0.046934,47,2813.357281
-0.025871,38,2837.551037
0.046137,21,2850.065159
-0.048637,53,2881.581078
-0.060646,41,2905.999558
0.048523,20,2918.025252
0.043688,16,2927.708767
0.185378,32,2946.691099
0.199317,32,2969.918942
0.072577,58,3004.511101
0.092154,16,3013.999387
-0.289289,25,3028.958335
0.015357,23,3042.683275
0.096114,31,3061.147634
0.049147,19,3072.585762
0.023208,12,3079.692541
0.094223,57,3113.900005
-0.011937,36,3135.453626
0.02546,17,3145.56034
0.011885,25,3160.635566
-0.013819,21,3173.143533
-0.233379,30,3190.98995
0.128216,21,3206.06998
-0.069616,17,3216.735181
-0.064988,25,3231.720024
-0.060873,16,3241.704692
0.240075,22,3256.078837
0.203389,53,3293.703626
0.155631,39,3318.110551
0.202941,33,3339.517287
-0.031394,17,3350.83638
0.007027,15,3360.315844
0.298852,65,3403.109162
-0.007021,23,3417.182458
-0.556629,36,3440.726578
0.22319,73,3485.590666
0.037796,20,3497.758596
-0.277903,26,3513.561445
0.104297,20,3525.93018
0.079538,42,3551.803041
-0.005808,24,3566.520084
0.092403,22,3580.382145
0.22935,27,3597.013159
-0.019588,27,3619.025597
0.127065,30,3637.513469
0.122605,23,3651.526389
0.156117,25,3666.953053
0.062685,20,3679.381583
-0.033783,14,3687.99263
-0.035482,18,3698.920561
0.117676,22,3712.236222
0.144136,14,3720.857871
0.124074,17,3731.360103
0.056386,17,3741.676174
0.266191,25,3756.994748
0.111398,14,3765.519753
0.312349,40,3790.070135
0.044393,24,3804.692276
0.149948,27,3821.181732
0.019435,24,3835.725678
-0.026205,22,3849.186086
0.146442,15,3858.479577
0.201382,60,3895.118951
0.04488,17,3905.382344
-0.177674,31,3928.185823
0.477616,60,3965.834764
0.239077,49,3999.750493
0.146999,25,4015.1566
0.053001,24,4029.85791
0.239199,36,4051.946942
0.052412,18,4063.061738
0.11478,23,4076.922848
-0.168964,18,4087.982225
0.17367,23,4102.114532
0.234201,19,4113.761093
0.150963,24,4128.506299
0.074363,22,4141.941178
-0.041104,42,4167.652255
0.019275,17,4177.904146
0.001309,45,4205.19441
-0.040459,19,4216.336688
0.061297,23,4229.952157
0.132299,18,4240.704957
0.069057,22,4257.971714
0.032128,28,4274.504685
-0.01455,17,4284.560009
0.101858,15,4293.369388
-0.125308,21,4305.675131
0.177631,29,4322.863636
0.115987,34,4343.033658
0.179733,36,4364.306379
0.308515,47,4394.103102
0.074129,38,4416.547752
0.129677,45,4443.030916
0.147734,14,4451.2237
0.098922,19,4462.485025
0.10339,20,4474.159345
0.456815,60,4510.544251
0.037805,17,4520.49767
0.076431,18,4531.276646
0.200145,49,4564.243742
-0.071891,37,4586.43209
0.124495,19,4597.724846
0.544723,61,4634.383663
-0.002952,23,4648.29449
0.159432,18,4659.118615
0.185877,23,4672.974516
0.265309,34,4693.908522
0.214371,27,4710.47255
0.050825,18,4721.448164
0.210811,31,4740.205763
0.300798,32,4761.023577
0.421865,48,4790.122689
0.046658,35,4811.583039
0.13578,28,4828.536729
0.072756,25,4843.810765
0.236663,35,4865.076644
0.214051,40,4893.207148
0.479955,41,4918.17906
0.219781,22,4931.582453
-0.019028,40,4955.866356
0.135074,25,4971.307624
0.16484,18,4982.324174
-0.071337,14,4990.818947
1.043235,106,5055.093646
-0.10121,65,5094.401083
0.294552,28,5111.511864
0.102837,20,5123.677935
-0.122625,21,5136.497212
0.168471,29,5155.310132
0.387148,29,5173.397161
0.188137,25,5192.994047
-0.033484,26,5208.806963
0.190898,43,5235.06892
0.183265,17,5245.466401
0.168868,19,5256.956483
0.046416,18,5267.656444
0.318406,61,5304.832086
0.159432,19,5316.338183
0.077014,23,5330.15995
0.205556,36,5352.50618
0.212565,35,5373.706883
0.271814,35,5395.307386
0.131305,32,5414.977067
-0.271751,33,5435.018796
0.36661,57,5469.464182
-0.011446,33,5489.378855
0.161123,17,5499.751994
0.245513,26,5519.288526
0.078308,13,5526.970375
-0.1031,36,5551.008926
0.133129,18,5561.822981
0.090163,25,5577.000742
0.55432,78,5624.375657
0.413184,53,5658.130179
0.316084,45,5685.525613
0.056034,18,5696.443991
0.487314,55,5729.725292
0.220685,19,5741.355463
0.175098,18,5752.207757
0.475858,85,5803.409426
0.364883,26,5819.286763
0.331252,39,5847.001132
1.016946,131,5929.644441
0.027321,19,5941.086284
0.393788,36,5962.749866
0.187857,30,5981.026532
0.359462,72,6024.325175
0.261848,46,6052.058018
0.445351,46,6079.964599
-0.183154,37,6102.367399
0.20077,27,6118.753438
0.460151,72,6166.21915
0.300307,39,6189.600794
0.037468,37,6211.862808
0.202413,30,6230.010591
0.383367,43,6255.91269
0.847113,119,6332.564616
0.374966,64,6370.922633
0.385017,36,6392.510295
0.166547,27,6408.647923
0.445393,50,6438.792341
0.577295,68,6483.342977
0.426483,61,6519.681531
0.977226,145,6607.118927
0.631303,81,6655.52271
0.545187,50,6685.417955
0.367865,48,6723.902199
0.717301,69,6765.246615
0.663247,68,6810.216646
0.604353,102,6872.420712
1.269111,128,6951.097973
0.555834,78,6996.98576
2.207375,246,7156.359064
2.015814,221,7288.192083
-0.09385,36,7310.536526
3.669332,416,7615.046947
0.399122,80,7662.768245
0.300755,34,7683.444348
2.366564,163,7787.827945
0.526135,106,7852.608541
6.745148,664,8291.909889
3.025599,304,8521.426122
3.253518,328,8722.677438
9.656988,1000,9428.111783
9.714244,1000,10145.002631
13.547997,1000,10798.07779
3.817779,424,11105.755242
3.067182,187,11216.534053
10.509366,1000,11924.769488
4.460894,511,12285.541852
10.911688,1000,12936.728005
4.56991,371,13212.164947
8.775253,1000,13863.030661
13.733367,1000,14565.280985
0.546368,66,14604.298531
14.233615,1000,15313.116408
9.145281,1000,15965.426846
10.623604,1000,16669.585993
10.127865,1000,17373.503572
14.188736,1000,18025.780586
10.827059,1000,18730.05381
16.265874,1000,19379.323317
16.818767,1000,20080.616164
6.444027,380,20357.813844
14.144287,1000,21010.552318
15.854329,1000,21715.073086
9.477251,740,22217.449795
17.413809,1000,22930.604823
7.799272,530,23247.069356
14.322171,1000,23953.89267
15.984327,1000,24657.171305
19.066653,1000,25305.575646
23.212225,1000,26004.601545
19.482448,1000,26656.024866
18.46652,1000,27370.75048
18.692763,1000,28076.258498
19.582109,1000,28735.490136
18.776426,1000,29438.816072
1.166262,129,29518.539439
20.764749,1000,30211.140934
14.383165,836,30758.578934
20.42089,1000,31458.002653
18.317161,1000,32102.588479
17.040577,1000,32801.330477
21.67354,1000,33446.524258
17.942287,1000,34142.987807
1.71931,134,34221.519053
17.443716,1000,34917.589998
19.83873,1000,35561.844357
20.018846,948,36226.01061
19.881061,1000,36872.215561
23.339617,1000,37566.769565
23.206855,1000,38262.135166
5.080296,288,38430.91231
23.35923,1000,39126.097247
21.743336,1000,39770.356356
20.982715,1000,40467.245254
25.095363,1000,41162.720768
21.904553,1000,41806.761927
