#{"t_start": 1654173354.576701, "env_id": "A1GymEnv-v0"}
r,l,t
-0.197606,19,13.504774
-0.277472,31,32.554065
-0.402862,35,53.737817
-0.617778,82,104.522916
-0.184315,50,134.584366
-0.291696,19,145.998835
-0.096191,14,154.284141
-0.326899,36,176.219552
-0.245661,19,187.749253
-0.479927,25,203.206371
-0.249194,48,232.502177
-0.284039,29,249.571985
-1.002034,97,308.464796
-0.156932,41,336.994109
-0.810185,33,357.829021
-0.382244,37,380.757305
-0.1365,21,445.924671
-0.250488,20,457.854035
-0.194369,36,479.456538
-0.207659,30,497.602062
-0.327869,38,520.196781
-0.160509,21,532.803589
-0.573542,26,548.337026
-0.220166,50,578.300475
-0.269993,56,611.991603
-0.154659,36,633.938074
0.01804,31,652.975966
-0.774141,41,677.490895
-0.139287,26,696.980957
-0.299762,21,709.542918
-0.098375,43,735.085967
-0.266024,61,771.818248
-0.180334,50,801.472751
-0.115116,38,876.715805
0.080446,63,914.162931
-0.287625,23,927.828949
-0.469509,45,954.747765
-0.507561,50,985.08746
-0.140819,41,1010.129674
-0.220962,89,1066.851869
-0.059344,31,1085.258967
0.107059,21,1097.613101
-0.05389,28,1114.447879
-0.31892,112,1181.267188
-0.193577,45,1208.569238
-0.203216,23,1222.387606
-0.366444,46,1278.34665
-0.175832,20,1290.48299
-0.461724,51,1322.239295
-0.612606,73,1365.44719
-0.008207,59,1404.922344
0.08912,23,1418.681273
-0.084977,14,1427.062161
-0.091439,18,1437.930971
-0.055825,20,1449.870229
0.05067,15,1458.781183
-0.264058,85,1509.599975
-0.673986,81,1557.85818
-0.213907,34,1578.338966
0.148045,39,1601.754294
0.161427,101,1685.208651
0.203419,48,1713.629805
-0.034804,16,1727.160648
0.164041,19,1738.524028
0.120551,26,1754.5132
0.040949,13,1762.358038
-0.067872,20,1774.365364
0.015113,23,1788.10729
-0.057907,30,1806.093782
0.014354,27,1822.330767
0.264132,55,1855.270322
0.019373,25,1870.554266
-0.050461,49,1900.02856
-0.368917,50,1929.780214
-0.005749,22,1942.982985
0.092227,21,1955.532027
-0.048613,40,1979.422451
-0.082328,41,2003.906796
-0.455684,45,2034.438254
0.105694,24,2048.76334
-0.087979,22,2063.857177
0.089188,38,2086.753684
-0.07715,25,2101.935645
-0.05738,31,2120.75126
-0.036053,38,2143.455811
-0.04683,13,2151.279142
-0.038064,22,2164.48364
-0.172847,32,2183.824306
-0.059905,26,2199.338118
0.054847,19,2210.849478
-0.004542,14,2219.300889
0.051781,28,2236.330199
-0.013013,64,2274.473437
0.052389,55,2307.468299
0.153548,49,2336.869119
0.273107,36,2362.304781
0.109599,19,2373.610767
0.004705,19,2384.840829
-0.179788,17,2395.14176
-0.020397,25,2409.870622
-0.266259,29,2427.251416
-0.016259,23,2440.818637
-0.114204,24,2456.953367
-0.010354,14,2465.324604
0.075109,31,2483.786238
