#{"t_start": 1654173352.5315363, "env_id": "A1GymEnv-v0"}
r,l,t
-0.302154,75,49.690796
-0.302157,28,66.330037
-0.26056,22,80.646245
-0.192661,51,111.763574
-0.271935,23,125.423385
-0.091297,22,138.878737
-0.33713,39,162.286122
-0.132283,17,172.799018
-0.280629,28,189.658047
-0.26644,28,207.34276
-0.200909,27,223.781176
-0.095144,25,238.549616
-0.571155,79,286.175134
-0.167318,19,297.594448
-0.222593,24,312.178899
-0.122776,18,326.907186
-0.57756,56,361.627239
-0.174731,38,385.131427
-0.22533,53,469.349395
-0.527316,47,497.756983
-0.729536,34,517.909755
-0.711576,73,561.600052
-0.556812,53,593.510196
-0.983969,47,621.696961
0.103363,78,669.268192
-0.366694,63,710.871801
-0.150342,38,733.401925
-0.363116,49,762.636859
-0.202888,28,779.707885
-0.512267,59,814.603196
-0.200878,23,880.967997
-0.212509,32,899.966763
-0.130256,85,950.468207
-0.562172,43,976.872514
-0.26892,53,1009.059634
-0.501552,96,1069.930474
-0.123935,33,1089.554923
0.008306,16,1098.96805
-0.037723,20,1110.989056
0.189858,71,1153.457454
0.02946,30,1171.276385
-0.319094,32,1190.353265
-0.288179,29,1208.115766
-0.238033,21,1220.657027
-0.225705,83,1299.412123
-0.268126,44,1326.555268
-0.116793,18,1337.256782
0.17689,28,1353.606883
-0.236856,48,1382.312731
-0.005488,16,1396.080373
-0.19626,25,1410.971264
-0.751697,49,1440.4823
0.133247,39,1463.704583
-0.220657,25,1478.699819
-0.027087,27,1494.697863
-0.061736,22,1507.839705
-0.157401,17,1518.062738
0.019911,22,1531.182653
-0.01449,21,1543.524591
-0.167681,52,1574.934347
-0.298621,27,1591.103411
-0.176811,33,1610.747041
-0.085494,33,1630.758948
0.123239,39,1653.976082
-0.178812,25,1691.854992
-0.12497,33,1711.429255
-0.246525,50,1745.184248
-0.014563,17,1755.783957
-0.036035,22,1769.036524
-0.169371,21,1781.728143
0.046054,9,1787.054263
-0.044222,19,1798.314807
-0.195342,39,1821.816437
0.05954,50,1851.878563
-0.006602,15,1860.87688
-0.037948,27,1877.318008
0.024162,39,1900.718167
0.152295,44,1926.795742
-0.113146,17,1937.138017
-0.037236,20,1949.100362
-0.085009,19,1960.547415
-0.263273,36,1981.948201
0.0397,27,1998.00421
0.032783,27,2014.049224
-0.603008,112,2086.843547
0.02074,13,2094.76522
-0.492831,60,2131.140702
-0.062283,18,2141.90599
-0.099554,29,2159.262008
-0.264871,39,2182.776082
0.085065,21,2195.34
-0.223613,26,2210.964828
-0.14255,21,2223.874242
-0.023525,15,2232.91974
-0.143064,16,2242.378291
-0.083073,21,2254.938254
-0.253062,34,2275.250423
-0.026246,19,2286.599016
0.120294,20,2298.638038
-0.271157,33,2318.352347
0.068823,63,2360.027937
-0.186536,14,2368.459145
