#{"t_start": 1654173354.8675601, "env_id": "A1GymEnv-v0"}
r,l,t
-0.223809,13,9.687554
-0.252016,47,38.510588
-0.361199,57,73.282098
-0.285968,21,86.917745
-0.163776,23,100.658296
-0.240293,24,114.946776
-0.234184,33,134.959631
-0.282514,40,158.893061
-0.072482,29,176.539003
-0.75076,63,215.732356
-1.307626,63,253.01959
-0.20066,25,268.238912
-0.534237,80,320.457783
-0.371428,70,363.798642
-0.707353,40,440.858244
-0.290125,19,452.282507
-0.276299,44,478.560001
-0.126382,61,515.117463
-0.441492,44,541.531881
-0.973726,94,597.887829
-0.286072,17,608.131551
-0.226815,29,625.663364
-0.24061,15,634.941324
-0.235223,22,648.410922
-0.133665,41,673.031368
-0.426608,44,703.28434
-0.127012,16,712.833525
-0.476976,56,746.069661
-0.912645,55,779.255582
-0.276628,19,790.57153
-0.111949,26,805.9148
-0.129287,28,875.25326
-0.501088,87,926.938781
-0.213641,44,953.258361
-0.275875,37,975.923149
-0.348581,67,1016.441071
-0.214619,20,1028.393317
-0.065636,38,1054.835128
-0.272221,38,1077.277915
-0.15233,19,1088.498619
0.092884,81,1136.853482
0.041042,27,1153.077222
-0.085742,57,1186.964209
-0.214699,26,1202.850171
-0.234952,26,1218.475194
-0.091856,30,1236.456253
-0.037067,13,1244.040005
-0.324326,40,1297.262912
-0.16713,17,1307.555194
-0.050574,23,1321.985809
0.059875,20,1333.87692
-0.959756,92,1392.666794
0.06001,11,1399.252089
-0.05309,17,1409.397068
-0.030878,73,1453.173543
-0.018895,59,1488.335949
-0.06885,74,1532.564704
0.052391,20,1544.367945
-0.255602,22,1557.607647
-0.442672,45,1584.647353
0.049779,23,1598.471957
0.066705,30,1616.424949
-0.138852,28,1633.33766
-0.013986,29,1650.578246
-0.531926,56,1706.812669
0.09621,40,1734.649554
-0.038801,37,1757.312246
-0.260594,28,1774.104519
-0.170952,44,1800.341
0.066888,27,1816.670265
-0.126416,29,1834.01766
-0.170785,41,1858.721497
-0.048863,60,1894.873692
-0.107042,24,1909.320234
0.045189,36,1930.756463
0.196912,35,1951.663326
-0.296013,35,1972.618232
-0.01846,15,1981.503595
0.131715,33,2001.25712
-0.062464,27,2017.143633
-0.01054,37,2043.092562
-0.022641,21,2055.650287
0.145972,50,2087.69988
0.047221,22,2101.053527
-0.11195,64,2139.734591
-0.095468,25,2154.603091
-0.191601,64,2193.171465
-0.185722,24,2207.588664
0.037123,18,2218.419213
0.099362,29,2236.064816
-0.352162,47,2264.084241
0.055132,28,2280.825123
-0.028042,30,2298.767157
-0.092461,11,2305.407802
0.182522,43,2331.242985
0.177899,18,2345.891548
-0.122417,24,2360.245096
-0.003549,28,2376.910761
-0.076944,53,2408.408233
0.07976,14,2416.78645
-0.478264,60,2454.298836
-0.036746,17,2464.449989
-0.13714,13,2472.175491
-0.018796,21,2484.698351
0.01833,38,2507.376508
0.059091,41,2531.995815
-0.154707,29,2549.561018
-0.12965,15,2558.414779
-0.100642,16,2567.809715
0.033929,48,2596.355519
-0.679407,86,2647.362919
0.103265,34,2672.108985
-0.042185,42,2697.086136
0.140937,17,2707.304751
-0.022302,26,2722.879345
0.042615,28,2739.576973
0.087166,29,2756.838711
-0.140475,15,2765.811349
-0.052419,58,2800.239427
-0.134353,27,2816.638488
-0.006894,41,2842.520438
0.268051,31,2861.006727
-0.040192,17,2871.208587
0.023987,25,2886.041878
0.015508,15,2894.887871
0.112815,23,2908.640629
0.086873,19,2920.056098
0.050405,19,2931.467956
-0.149816,27,2947.559448
0.133889,22,2960.700797
-0.11132,30,2982.634134
0.070047,25,2997.655392
0.283096,42,3022.642049
-0.021642,35,3043.481892
-0.011124,25,3058.361569
-0.007369,35,3079.367378
0.161808,27,3095.540881
0.06749,16,3105.080133
0.159002,36,3126.751376
-0.050411,74,3171.008971
-0.004022,22,3183.971185
0.063071,16,3193.607442
0.183953,22,3209.612824
0.247836,21,3222.255262
0.029629,25,3237.548698
-0.174661,22,3251.948395
0.132429,46,3285.220924
0.074156,13,3293.370281
0.163511,24,3308.396069
0.016518,15,3317.790395
-0.392338,55,3353.659319
0.279873,30,3374.823499
0.056037,20,3387.488324
0.129164,16,3397.294485
-0.014124,25,3412.395739
0.025038,21,3425.980329
0.138072,26,3442.856727
0.004786,36,3465.087901
0.05384,19,3476.661928
0.170627,25,3491.950941
0.143461,25,3506.971644
0.102316,17,3517.474109
0.297198,38,3540.9284
0.185417,27,3557.590677
0.046295,17,3568.10006
0.095578,21,3581.23905
0.036024,11,3587.916898
0.068497,30,3611.942632
0.025603,17,3622.4191
0.04748,23,3636.551841
0.747434,74,3682.186909
0.107212,39,3705.862725
0.173625,19,3717.406694
0.075491,17,3727.933918
-0.042489,32,3747.454014
0.111016,28,3764.555539
0.13799,36,3786.655633
0.02507,23,3800.754276
0.039623,16,3810.421889
-0.019067,61,3847.586913
-0.00037,14,3856.301664
-0.044288,24,3870.966825
0.046021,20,3883.060093
0.173696,25,3898.284489
0.182199,56,3936.536703
0.060501,21,3949.887661
0.178974,23,3964.27412
0.05278,31,3983.599377
0.069234,44,4014.193944
0.037905,27,4030.745772
