#{"t_start": 1654173353.980666, "env_id": "A1GymEnv-v0"}
r,l,t
-0.225102,19,14.050742
-0.074885,36,36.275849
-0.226347,33,56.027687
-0.117237,31,75.475265
-0.218325,28,93.232118
-0.170679,41,117.551857
-1.129319,85,169.01907
-0.349197,64,208.712287
-0.765137,88,261.12395
-0.946584,68,302.305391
-0.150713,14,310.817912
-1.173268,80,364.021866
-0.254945,37,386.93276
-0.338377,33,459.024594
-0.30377,27,475.213429
-0.589535,98,533.969319
-0.431263,94,590.377746
-0.30324,41,614.924714
-0.243229,30,633.257932
-0.40197,30,651.700974
-0.226456,21,664.261867
-0.251146,13,672.057677
-0.140806,78,722.492962
-0.660262,140,806.165967
-0.588032,74,902.82861
-0.147115,39,925.970019
-0.444099,85,977.35708
0.056698,48,1006.42865
-0.100815,36,1027.989412
0.036751,33,1051.484524
-0.26973,55,1084.075153
-0.36499,27,1099.954284
-0.250363,37,1122.288501
-0.443983,37,1144.343487
-0.378956,111,1211.000436
-0.17187,25,1226.008319
-0.074396,12,1233.007368
-0.178006,43,1287.186799
-0.143914,27,1304.112436
-0.194697,35,1325.797346
-0.223151,26,1341.137146
-0.165012,40,1364.82002
-0.490434,30,1386.868757
-0.171412,23,1400.704711
-0.058982,38,1423.381104
-0.053723,24,1437.859864
-0.403243,42,1462.931713
-0.022028,13,1470.695894
-0.239328,54,1502.927505
0.008856,52,1533.975708
-0.071953,14,1542.185425
0.012508,14,1550.670254
0.034948,101,1611.215495
0.037324,37,1633.581174
0.019239,54,1688.700408
-0.008145,32,1707.631885
-0.144031,25,1726.474134
-0.146036,21,1739.076298
-0.215904,60,1775.561407
0.057156,38,1798.193531
-0.180756,26,1813.847477
-0.108916,21,1826.464626
0.033265,55,1859.534286
0.052631,30,1877.799447
-0.155254,26,1893.300222
0.039478,18,1904.1289
0.096821,37,1926.116708
-0.126562,25,1941.187913
-0.062187,21,1953.670878
-0.175218,22,1966.774126
0.042539,33,1986.526016
-0.029674,34,2006.795131
0.005918,24,2020.91199
-0.070363,30,2042.733343
-0.322793,32,2061.835107
0.10545,42,2089.150194
-0.051038,23,2103.083957
0.04454,29,2120.722125
-0.376174,37,2142.817937
0.023793,30,2160.801496
-0.09154,21,2173.486272
-0.092967,12,2180.838107
0.036762,19,2192.182197
-0.061941,19,2203.543177
0.066816,14,2212.001933
0.142562,35,2233.327646
-0.135269,23,2247.037873
-0.142534,66,2286.482695
-0.043192,27,2302.616518
0.073408,39,2325.937805
0.014676,12,2333.245315
-0.005606,14,2345.462584
0.042529,19,2356.86737
0.020898,36,2378.340003
0.015491,16,2387.767473
-0.009943,35,2408.649185
-0.103135,42,2433.622545
0.067193,35,2456.34262
0.075596,30,2474.224527
-0.071053,14,2482.503288
0.258219,25,2497.380916
0.113398,36,2519.059809
