#{"t_start": 1654173349.8855646, "env_id": "A1GymEnv-v0"}
r,l,t
-0.230563,24,20.960023
-0.183141,31,40.08653
-0.295609,25,55.160523
-0.483252,39,79.268688
-0.00774,31,98.908335
-0.733988,37,120.808187
-0.164112,26,136.473852
-0.245061,35,157.521287
-0.454142,50,187.835659
-0.838646,118,259.582548
-0.17248,57,294.079248
-0.428054,62,335.39216
-0.172186,26,351.359595
-0.268732,35,373.359743
-0.281722,26,389.487859
-0.108115,37,464.03859
-0.592587,41,488.582518
-0.554663,33,508.532481
-0.339268,42,533.661612
-0.108209,38,556.387512
-0.040806,19,567.61837
-0.297677,74,612.136728
-0.29224,44,638.9622
-0.681289,119,714.549069
-0.222369,69,755.581399
-0.507095,74,799.968047
-0.108899,19,811.172914
0.131917,43,889.2831
-0.125779,54,921.49369
-0.320744,33,941.106656
-0.197692,16,950.542155
-0.172487,113,1019.285887
-0.178543,21,1031.79553
-0.489087,81,1083.673538
-0.150968,14,1092.020628
-0.297247,34,1112.27553
-0.170298,54,1144.506349
0.185502,38,1167.132075
-0.228676,29,1184.446757
-0.160051,20,1196.433521
-0.358963,72,1239.822991
-0.249684,17,1249.908119
-0.332638,37,1301.209077
-0.441062,46,1329.619236
-0.236287,43,1354.943213
-0.373324,40,1378.759682
-0.045239,16,1392.427472
-0.206318,48,1421.225163
-0.237718,49,1450.619449
0.111572,16,1460.239251
-0.15394,52,1491.235214
-0.194394,57,1525.31514
0.033615,54,1557.500286
-0.071205,45,1584.540879
0.06739,22,1597.854664
-0.106165,32,1616.913391
-0.028526,29,1634.418473
0.077732,16,1643.944828
0.003159,26,1659.421598
0.02613,20,1694.321028
-0.236099,33,1713.869312
-0.069301,41,1742.325949
-0.114829,29,1760.193042
-0.459056,66,1799.612541
-0.372502,51,1830.288503
0.026818,16,1839.849589
-0.099609,21,1852.51437
-0.101223,15,1861.511543
-0.338371,38,1884.579139
-0.152756,16,1894.124356
0.15003,51,1924.500651
0.032572,18,1935.384268
-0.095198,50,1965.346529
-0.143331,20,1977.248252
0.107013,128,2057.309017
-0.077082,33,2079.064664
0.137575,22,2092.364809
0.02227,18,2103.329626
0.219276,33,2123.353645
-0.005204,29,2140.833027
-0.124191,35,2161.689875
0.146471,22,2174.917438
0.058226,25,2190.07038
-0.016891,17,2200.197724
-0.220255,48,2229.330416
0.113906,28,2246.078654
0.158046,56,2279.46557
-0.497956,42,2304.640177
0.010919,25,2319.629924
0.215494,34,2340.054314
0.034549,17,2354.070958
0.161584,52,2385.110461
0.094035,27,2401.281116
-0.217864,28,2417.865388
0.238774,27,2433.949979
0.008857,14,2442.240436
0.020172,33,2463.731709
-0.07023,29,2480.988872
-0.141117,49,2510.256165
0.027531,35,2531.288368
0.078518,41,2555.980862
-0.415356,33,2575.401382
0.034844,25,2590.413094
-0.426523,34,2610.427531
-0.074421,12,2617.673831
-0.024838,30,2635.358336
-0.042429,18,2646.094447
0.031801,15,2658.859844
0.185881,52,2690.426387
0.094951,15,2699.325328
-0.105555,19,2710.725085
0.068864,21,2723.199665
0.081035,25,2738.327531
-0.131861,29,2755.544177
0.103792,21,2767.967864
0.015194,16,2777.590302
-0.061621,19,2788.957197
0.103087,33,2808.512539
-0.084264,28,2825.478817
0.148678,22,2840.068769
0.075747,23,2853.758666
0.022775,21,2866.257433
-0.070968,18,2877.060416
0.150687,38,2899.572732
-0.079453,12,2906.6502
0.130347,24,2921.144335
0.013575,15,2930.145482
0.185048,39,2953.387543
-0.080309,14,2961.759481
-0.020053,33,2985.487245
-0.13852,22,2998.763521
0.234035,54,3030.893877
0.164034,24,3045.1791
-0.014913,26,3060.687035
0.091158,24,3075.094033
-0.042125,15,3084.028784
0.154948,31,3102.619662
0.112872,13,3110.327995
0.05872,23,3124.206148
0.256041,41,3148.687502
-0.029588,22,3161.893619
0.011146,31,3180.351667
-0.026819,23,3194.095028
0.170051,26,3212.24931
0.022922,10,3218.587439
0.096428,21,3231.063544
0.087396,24,3246.063331
-0.039496,48,3276.601556
0.008729,22,3294.833752
0.041307,29,3313.036619
0.726712,56,3349.335685
-0.019149,19,3361.560772
0.182952,25,3379.428793
0.082901,24,3394.697768
0.009318,30,3412.828798
0.125359,19,3424.878804
0.05514,35,3447.516034
0.030074,27,3464.167466
0.091491,31,3483.158492
0.129372,31,3502.067124
0.09512,18,3512.869325
0.152551,38,3536.365994
0.122535,23,3550.480316
0.142037,23,3564.66344
0.080805,22,3578.424417
0.06411,28,3595.677555
