#{"t_start": 1654173356.2445953, "env_id": "A1GymEnv-v0"}
r,l,t
0.166886,31,3077.449951
0.155607,25,3092.363077
0.14929,21,3104.973697
-0.035818,16,3114.66261
0.057173,24,3129.048405
0.104201,49,3158.386876
0.069194,10,3164.408581
0.056146,15,3173.191941
0.088398,21,3185.785137
0.099831,26,3203.82228
0.213781,24,3218.60312
-0.005423,13,3226.34025
0.089838,34,3248.12615
0.114522,29,3266.342649
-0.043759,36,3293.293209
0.022717,27,3310.287077
0.238618,25,3325.935486
0.124097,20,3339.37646
-0.024268,42,3368.098402
0.080873,19,3380.626699
0.13062,32,3400.22772
0.013485,34,3421.387641
-0.150283,24,3437.189492
0.047873,22,3450.814077
0.157468,15,3460.040482
0.008885,14,3468.658175
0.151204,27,3485.147367
-0.086507,39,3508.789297
0.103517,16,3518.773816
0.017905,25,3534.000936
0.064331,23,3548.280052
-0.036814,14,3556.863849
0.069387,42,3582.977898
0.03638,21,3595.961822
-0.250686,38,3624.873056
-0.042117,19,3636.468543
0.079142,20,3648.678928
0.127007,15,3657.898135
-0.044574,19,3669.719034
-0.002853,16,3679.608257
0.287465,78,3727.258249
0.099214,55,3760.797493
0.189975,16,3770.627918
0.051576,20,3782.9577
0.136838,21,3795.895276
0.132516,29,3813.393551
-0.142368,32,3832.839068
0.009958,20,3845.112367
0.081602,15,3854.400123
0.136606,33,3874.409564
0.400271,28,3891.579828
-0.428874,33,3911.722983
0.085791,25,3930.80958
0.097951,24,3946.078816
0.056277,35,3967.821886
0.326395,73,4016.622279
0.127228,16,4026.355882
0.080346,26,4042.295834
0.00733,14,4050.944178
0.235731,48,4080.168663
0.043279,21,4093.070942
0.056648,23,4107.201825
-0.191449,18,4118.28607
-0.14736,39,4142.129365
0.256945,47,4170.833026
-0.022408,14,4179.324216
0.234001,36,4201.130408
0.313268,34,4221.155765
0.135079,29,4238.474579
0.276864,28,4259.253095
0.019442,28,4275.749486
0.145807,38,4298.132338
0.048294,21,4310.585125
-0.002659,22,4323.62338
0.131249,27,4339.597308
0.098518,56,4372.686019
0.246869,52,4405.404692
0.150551,19,4416.625679
0.115624,37,4438.417159
0.169005,13,4446.008423
0.094226,43,4471.29629
0.118179,25,4486.674606
0.248679,34,4507.03372
0.136679,22,4520.082319
0.331894,33,4539.70443
0.092134,13,4547.470892
0.174131,22,4564.359803
0.114495,37,4586.547657
0.369096,43,4612.339278
0.279752,28,4629.150605
0.085742,31,4647.881834
0.091647,44,4674.377271
0.277331,28,4691.659046
0.082195,10,4697.82057
0.553867,48,4727.029164
0.114722,15,4736.13466
0.157301,16,4745.880846
0.311073,33,4767.369926
0.216957,38,4790.353798
-0.197868,31,4809.330217
0.25365,40,4833.635323
0.128228,25,4848.832645
-0.063412,49,4882.509434
0.471884,42,4908.017338
0.203904,22,4921.417023
-0.087852,23,4935.392827
0.247843,64,4974.512073
0.178427,29,4992.148812
0.097969,13,5000.097332
-0.021307,24,5014.732036
0.223849,17,5025.051955
0.293757,69,5066.651167
-0.046703,34,5087.177637
0.018161,20,5099.359656
0.049478,41,5124.497409
0.204376,35,5146.951896
0.111522,14,5155.509131
0.305631,35,5177.521701
0.214296,22,5194.95613
0.150317,20,5207.173043
0.099841,21,5219.96311
0.203467,32,5239.549992
0.129183,35,5260.617905
0.109427,45,5288.017194
-0.060592,14,5296.481384
0.181798,20,5308.677882
0.185503,45,5336.116549
-0.006031,26,5352.122081
0.138444,38,5375.032482
0.093981,24,5389.917717
0.039731,47,5418.878605
0.483472,44,5445.441606
0.198589,19,5456.959857
0.220559,20,5469.065473
0.096015,19,5480.505364
0.298707,43,5510.557463
0.406534,57,5546.939296
0.220186,37,5569.296548
0.13784,36,5590.825385
-0.024454,27,5607.543388
0.199837,26,5623.309645
0.492903,64,5663.725568
-0.511778,41,5688.786441
0.134662,36,5710.491905
0.187262,35,5731.770306
0.306362,31,5750.565834
0.225643,31,5769.375239
0.171515,21,5781.910583
-0.012585,26,5797.515995
0.488826,41,5826.658199
0.370413,68,5867.770292
0.228129,27,5884.120757
1.034638,83,5937.607158
0.18035,60,5973.863876
0.22334,31,5992.748541
0.216671,25,6007.763999
0.1917,31,6026.238942
0.127231,28,6043.11947
0.296712,43,6069.288517
0.224478,36,6091.050295
0.084075,15,6100.129228
0.299365,49,6129.676828
0.287368,38,6156.668223
0.18409,36,6178.334656
0.541011,47,6206.601883
0.238455,30,6224.731551
1.449632,158,6324.79571
0.550506,61,6361.453526
0.291307,31,6380.037459
0.266138,27,6396.267096
0.187848,21,6408.822668
0.286233,24,6423.27149
0.37893,73,6470.871654
1.211964,127,6546.899926
0.9754,102,6608.497314
0.758253,68,6649.081303
0.787409,65,6697.718937
0.104107,36,6719.279647
1.11706,113,6791.140001
0.30635,55,6824.491835
0.85711,97,6884.244883
2.087994,176,6990.022659
0.185634,23,7003.802031
0.275025,96,7061.763977
0.652777,73,7117.212997
-0.108246,24,7131.479534
4.952216,487,7435.063227
0.531421,91,7527.308849
2.299085,195,7649.729334
1.057067,185,7762.686037
0.031993,23,7781.298566
9.276022,1000,8466.968242
2.36851,333,8672.788986
1.505253,146,8810.134727
10.509031,1000,9470.324966
6.692818,632,9908.11642
3.240828,250,10114.229953
7.786142,1000,10767.707422
11.690606,1000,11474.582822
6.25515,429,11732.18889
12.996961,1000,12440.108112
10.907,1000,13143.404268
10.718839,951,13765.355982
10.984396,840,14369.020252
9.673579,792,14900.864623
5.942442,515,15263.233613
12.602942,1000,15915.784738
14.895186,1000,16619.595545
10.673274,696,17088.591516
14.716637,1000,17792.545547
16.508547,1000,18444.784691
13.892748,1000,19146.159145
14.866992,1000,19796.129312
14.758138,1000,20499.086254
17.600517,1000,21203.966525
15.398532,1000,21857.246646
14.083655,1000,22567.872164
2.598936,237,22709.729319
17.487421,1000,23417.73756
16.507288,1000,24072.801293
16.65496,1000,24774.865044
17.638998,1000,25423.857492
17.627323,1000,26121.978025
20.839273,1000,26831.529796
18.800551,1000,27493.187743
18.669982,1000,28203.0714
17.263001,1000,28858.144881
20.243149,1000,29559.455603
22.390075,1000,30255.864536
21.195371,1000,30900.238871
17.631373,1000,31598.826124
20.077998,1000,32239.864341
16.201067,1000,32938.711132
21.649559,1000,33636.25705
19.048983,1000,34280.193407
21.361309,1000,34975.620809
21.093532,1000,35620.137867
22.030263,1000,36315.563516
16.2469,1000,37012.415662
22.596822,1000,37655.468185
19.986485,1000,38351.401831
18.333428,1000,38994.353535
20.828286,1000,39691.07899
17.725235,1000,40387.669039
5.366617,319,40578.508755
18.52345,1000,41274.116404
21.782176,1000,41913.749973
