#{"t_start": 1654173349.7504816, "env_id": "A1GymEnv-v0"}
r,l,t
0.037941,35,3790.864329
0.05827,23,3804.965972
0.089888,25,3820.075651
0.111774,18,3831.076018
0.016043,19,3842.663746
0.12297,23,3856.701401
0.272034,30,3875.110803
0.065358,23,3889.096437
0.049877,15,3898.276443
0.198981,60,3938.714352
0.138859,32,3959.091837
-0.075472,16,3969.013232
-0.445023,47,4001.551144
0.310984,30,4020.189808
0.11372,17,4030.636683
0.370029,40,4055.138874
0.124601,15,4064.347652
-0.025066,20,4076.519486
0.193431,20,4088.706117
0.089994,16,4098.520813
-0.012921,27,4115.122012
0.229467,26,4131.038646
0.222414,27,4147.575946
-0.010469,33,4167.813818
0.102847,23,4181.696718
0.096668,34,4202.409307
-0.118325,25,4217.187105
0.066289,25,4231.966902
0.034871,14,4240.32157
0.048817,12,4247.573146
0.235169,56,4284.772316
0.107346,45,4311.268559
0.073193,17,4321.309339
0.337178,54,4353.292158
0.11676,20,4365.282376
0.105157,22,4378.174732
0.143374,15,4389.072994
0.168768,30,4406.765209
0.370749,31,4425.080471
0.14751,16,4434.59503
0.2292,36,4455.633981
0.04162,20,4467.500141
0.491176,58,4502.232921
0.078078,24,4516.671081
-0.132351,28,4533.319916
0.058766,25,4548.185974
-0.293803,26,4567.440645
0.094251,15,4576.4782
0.089799,28,4593.217802
0.151043,28,4609.891339
0.035291,18,4620.809209
-0.00712,31,4639.435882
0.102942,28,4656.317092
-0.008427,15,4665.281996
0.017805,20,4677.42481
0.098191,25,4692.699286
0.458972,64,4731.873854
0.016071,29,4749.468402
0.170764,27,4767.280526
0.22572,27,4783.68314
0.095881,20,4795.819566
0.20463,31,4814.795132
0.057529,14,4823.299606
0.15598,40,4847.605108
-0.102276,41,4872.533947
0.32243,36,4898.249936
0.256861,26,4914.070586
0.313813,35,4935.3581
0.258991,19,4946.941919
0.142733,16,4956.693115
0.441489,57,4991.506613
0.073048,26,5007.393386
0.213991,27,5023.875932
0.104403,34,5044.419899
0.172456,22,5057.74977
0.018198,16,5067.41538
0.246074,74,5112.22707
0.148283,22,5125.624273
0.185033,44,5153.632318
0.141722,30,5172.019876
0.481214,37,5199.232073
0.124349,54,5232.064762
0.292243,26,5248.075397
0.125718,46,5275.804736
0.131558,28,5292.939109
0.307852,52,5324.397031
0.141573,32,5344.116349
0.294239,33,5364.305016
0.186798,32,5383.579444
0.172897,23,5397.867503
0.178661,23,5412.027896
0.329636,90,5466.604971
0.217975,47,5495.047771
0.14101,27,5515.462474
0.286004,34,5535.517009
0.134256,37,5560.201816
0.574507,65,5599.32351
0.321956,31,5618.407518
0.308513,30,5636.606027
-0.021738,27,5653.767406
0.085561,16,5664.428598
0.026039,16,5674.005067
0.492594,46,5702.063997
-0.004306,62,5739.65973
0.676424,83,5789.762856
0.391234,30,5807.839254
0.155928,28,5829.119404
0.054572,29,5846.573548
0.429259,41,5871.418294
0.61916,77,5918.188251
0.549411,52,5952.751056
0.11296,33,5972.689878
0.349194,48,6001.775826
0.184809,28,6018.688526
0.293692,35,6039.471562
0.230645,31,6058.368806
0.378084,35,6079.556942
0.158544,39,6103.157535
0.744273,94,6163.968744
0.498618,32,6183.170683
0.487539,81,6231.976845
0.103452,24,6246.423084
0.047489,84,6297.140375
-0.156744,30,6319.938594
0.371273,97,6378.346483
0.448645,48,6407.104292
0.542926,74,6451.651012
0.722305,132,6534.274803
0.469667,67,6574.766408
-0.033502,28,6591.627254
0.234107,29,6609.132877
0.35748,76,6654.59426
2.671362,371,6892.82546
0.161163,18,6904.001659
0.187375,28,6920.69708
0.30928,72,6964.208738
0.358041,59,6999.030991
0.596669,120,7071.344735
0.287681,82,7132.179338
0.937568,95,7189.172179
2.266648,278,7357.246608
2.462964,332,7609.64479
0.870922,154,7702.764688
3.088183,221,7842.292426
10.286127,1000,8530.551038
11.177586,1000,9238.268487
1.413141,144,9326.090434
10.055501,1000,9991.762493
4.174722,428,10302.718949
11.271811,1000,11008.811722
10.66487,1000,11662.582362
9.449422,1000,12370.916873
12.584575,1000,13017.472885
10.467128,993,13716.897969
7.761267,666,14169.576786
0.633809,55,14202.002904
12.102956,1000,14908.699682
13.191412,1000,15563.247187
12.686804,705,16087.738899
13.40645,1000,16740.333233
11.189282,1000,17444.156737
10.211478,1000,18096.747185
12.882942,1000,18800.553609
12.80084,1000,19501.322757
16.050353,1000,20151.478402
11.98201,1000,20853.860837
12.115497,903,21450.460428
5.480355,378,21727.258492
12.973729,1000,22384.025511
17.416388,1000,23096.276201
18.055753,1000,23802.801727
17.589551,917,24405.398083
16.576574,1000,25107.097769
16.612985,1000,25750.713995
19.246866,1000,26458.400846
16.536411,1000,27117.225924
19.033488,1000,27826.095403
23.909903,1000,28538.535051
18.117334,1000,29187.591846
18.948279,1000,29889.371422
19.286238,1000,30533.035853
19.054861,1000,31227.362834
17.87022,1000,31924.530659
21.839717,1000,32569.331222
23.911035,1000,33268.676346
17.643104,1000,33913.55272
21.934485,1000,34610.078748
21.381662,1000,35305.059513
21.443128,1000,35948.504881
19.683819,1000,36645.964293
20.359985,1000,37290.001613
21.22308,1000,37984.529386
26.650726,1000,38680.836505
22.131151,1000,39324.756076
21.323963,1000,40021.430982
22.203415,1000,40665.834603
21.994166,1000,41361.250227
23.502707,1000,42056.465731
