#{"t_start": 1654173355.7873213, "env_id": "A1GymEnv-v0"}
r,l,t
-0.609128,54,33.914156
-0.912469,58,68.762154
-0.214237,61,106.951515
-0.218546,32,125.943759
-0.414735,51,156.782544
-0.14009,43,182.9219
-0.251944,39,207.685238
-0.130927,25,222.466757
-0.712321,67,262.496961
-0.094225,27,278.940188
-0.544802,54,311.625607
-0.108923,54,348.384843
-0.578536,49,378.868029
-0.450499,27,447.789659
-0.29753,22,460.893947
-0.299552,39,484.364001
-0.161302,28,501.239772
-1.021344,78,547.817554
-0.268741,19,559.152497
-0.348648,35,580.134741
0.058843,58,615.036678
-0.560998,52,646.926616
-0.36972,26,662.577769
-0.109301,28,683.36776
-0.306339,51,713.726046
-0.149046,23,727.302676
0.029548,21,739.866856
-0.286406,29,757.238949
-0.265628,50,787.306463
-0.021021,26,802.755425
-0.078162,32,874.406235
0.04707,25,889.176935
-0.225398,33,908.854474
-0.060524,23,922.485562
-0.427884,53,954.261745
0.097696,48,983.363443
-0.073303,41,1008.399133
-0.168501,46,1035.710924
-0.304055,66,1078.744524
0.064773,67,1118.752938
0.201837,35,1139.620678
0.015498,26,1155.126904
-0.091436,16,1164.59172
-0.201833,18,1175.322011
-0.132563,40,1199.50991
-0.025148,27,1215.813099
-0.082163,14,1224.327502
-0.046322,51,1283.129836
-0.118964,35,1304.889355
-0.191055,56,1338.874597
-0.32031,27,1354.74983
-0.055856,34,1375.049837
0.099296,31,1397.801312
-0.234908,34,1418.146799
-0.111554,18,1428.888137
0.277448,49,1458.235268
-0.191682,20,1470.223441
-0.342264,50,1500.031755
0.081859,41,1524.473145
0.02844,22,1537.470587
-0.10727,29,1554.959921
-0.003465,25,1570.061812
-0.068711,23,1583.791824
-0.118065,48,1612.576435
-0.178025,33,1632.477628
-0.079014,36,1653.939536
0.314616,27,1692.939008
0.060461,26,1708.40464
-0.14102,22,1725.393484
-0.264889,107,1789.904109
0.037704,14,1798.252832
-0.044812,15,1807.293688
0.024841,14,1815.833164
-0.202978,85,1866.997616
-0.174011,35,1887.985416
-0.114515,24,1902.442619
0.098254,29,1919.592896
-0.083318,83,1969.277157
0.026985,26,1984.856997
-0.2045,30,2002.770297
-0.014143,25,2017.428707
-0.400655,91,2077.802529
0.093913,25,2092.979395
-0.06469,20,2105.074028
-0.307059,27,2121.430151
-0.229185,25,2136.56548
0.033815,24,2150.756751
-0.218617,16,2160.37179
0.134377,30,2178.532528
-0.064584,19,2189.92838
-0.012621,47,2218.167724
0.081618,42,2243.543531
-0.011295,29,2260.826308
-0.028961,40,2284.789935
-0.236829,49,2314.099507
0.034807,16,2323.640376
0.100381,28,2344.369882
0.022251,28,2361.180968
0.104755,39,2384.301521
-0.02165,17,2394.55508
-0.089344,30,2412.354091
0.091421,38,2434.920511
0.121796,22,2449.928325
-0.024417,26,2465.347503
-0.084703,41,2489.711217
0.037612,31,2508.318593
0.076088,37,2530.51477
0.027466,19,2541.97097
-0.187564,39,2565.172053
-0.081617,70,2606.753225
0.13656,11,2613.257598
-0.060688,19,2624.549434
-0.116607,38,2647.094263
-0.140628,27,2667.637918
0.165801,43,2693.199893
0.096883,21,2705.835258
0.113014,44,2732.201463
0.127837,22,2745.279385
-0.021781,19,2756.588012
0.135179,28,2773.251893
0.079329,18,2784.038621
0.139647,15,2792.930448
0.232357,26,2808.526963
0.064095,21,2822.535031
-0.110011,29,2839.859578
-0.020684,25,2854.786804
-0.039902,32,2873.86074
-0.097531,34,2894.042235
0.060732,14,2902.35226
0.02379,25,2917.366347
0.135949,37,2939.462843
-0.107442,21,2952.053499
0.162823,34,2976.440512
-0.081359,43,3002.060643
0.07926,27,3018.196204
0.091424,36,3039.651762
0.241795,20,3051.664907
0.1607,27,3067.804466
0.070368,14,3076.124893
-0.054442,45,3102.983054
0.131549,38,3125.900954
0.099094,16,3135.446507
0.098644,36,3156.995144
0.027004,17,3167.184866
0.04311,29,3184.320524
-0.029037,13,3192.144998
0.160933,19,3206.090017
0.035648,24,3220.795001
-0.059663,10,3226.759447
-0.032819,21,3239.910241
0.060087,29,3258.615568
0.041045,13,3266.757583
-0.110888,49,3301.947363
-0.078263,34,3323.233094
0.04135,23,3338.474251
-0.030212,27,3356.064793
0.139177,17,3368.520283
0.009843,18,3380.376711
0.107965,52,3412.103518
-0.080719,11,3419.394873
0.21439,25,3435.786908
0.130133,35,3457.457342
0.034892,43,3483.790703
0.144881,16,3493.46939
0.098792,14,3501.937321
0.167625,15,3511.082207
0.038356,21,3524.138984
-0.178343,22,3537.614643
0.0684,14,3546.182573
0.175579,18,3557.286609
-0.072748,29,3575.543494
-0.051447,15,3584.612361
0.046269,39,3614.120761
0.014424,14,3622.801213
0.168578,27,3639.240959
0.013877,17,3649.700321
0.034136,11,3656.475751
-0.059464,22,3670.135773
0.369253,51,3701.339555
-0.173054,22,3714.698958
0.021873,14,3723.399174
-0.06374,21,3736.184643
0.054947,20,3748.462852
0.327501,44,3775.321609
0.156757,21,3788.259317
0.153535,37,3810.798043
0.14917,14,3819.365555
0.024986,13,3827.27738
-0.117033,17,3837.652747
0.179548,15,3846.72671
-0.011996,28,3864.0509
0.380544,32,3883.475822
0.086445,30,3901.756887
0.189623,26,3917.545938
0.142304,26,3937.618896
-0.042445,22,3951.628825
0.030241,23,3965.809094
-0.189891,38,3990.267259
0.20373,35,4014.555362
0.14507,40,4038.948523
0.005808,48,4068.491615
-0.039457,11,4075.087135
0.067517,39,4099.049868
0.207171,40,4123.540342
0.144076,15,4132.764506
0.179982,25,4148.059424
0.088845,33,4168.231716
0.068672,29,4185.728502
0.004596,17,4196.163695
0.278369,39,4219.202188
0.118398,15,4228.132258
-0.120715,28,4248.988828
-0.000274,16,4258.469195
0.064997,49,4287.43323
0.070483,30,4305.013646
0.006345,18,4315.687996
0.057562,22,4328.822714
0.0512,27,4344.677245
0.057429,14,4353.02303
-0.051238,26,4368.397834
0.284935,29,4387.494386
-0.447809,35,4408.18761
0.110067,23,4421.875548
0.288555,35,4442.353315
0.242091,31,4460.654149
-0.000511,16,4469.898647
-0.059194,24,4484.677108
0.332096,39,4508.063249
0.300269,80,4559.470438
0.062387,33,4579.268234
0.056798,10,4585.173179
0.161568,25,4599.969
0.084247,16,4609.778516
0.066031,18,4620.505399
0.076282,15,4629.562461
0.121359,21,4642.31043
0.302844,43,4668.137169
-0.061311,14,4676.635937
0.004344,34,4697.63599
0.040556,32,4717.178652
0.201532,17,4727.452202
0.644739,69,4770.79465
-0.125637,20,4782.855317
0.061789,24,4797.543951
0.082774,35,4818.850045
0.225668,19,4830.350002
-0.076826,30,4848.655598
0.287031,27,4865.08364
0.18676,24,4883.556644
0.340931,31,4902.466975
0.12115,28,4919.416707
0.341895,36,4941.313148
0.005844,23,4955.265085
0.029414,11,4962.034338
0.508206,58,4997.442548
0.392038,47,5026.108368
0.242208,33,5046.025647
0.151114,25,5061.150225
0.255846,51,5091.914608
0.067049,30,5110.302756
0.211813,31,5129.245777
0.085916,21,5143.18793
0.097003,26,5158.964019
0.29867,49,5193.593479
0.302689,48,5222.803238
0.031273,27,5239.357044
0.385561,66,5279.306386
0.098317,21,5292.079923
0.052653,30,5310.352254
-0.192892,74,5355.577272
0.231237,28,5372.46227
-0.027319,26,5388.485052
0.228266,35,5410.109972
0.311939,57,5444.698843
0.104401,117,5519.217149
-0.059534,42,5546.748677
0.331707,54,5579.452054
1.07914,133,5661.707068
0.221603,90,5716.406299
0.487998,104,5779.367063
0.0458,56,5813.1539
0.268933,58,5852.644188
0.524432,70,5894.905059
0.284017,102,5959.711689
0.458621,46,5987.747755
0.354204,57,6021.851225
0.225705,22,6035.000451
0.067332,37,6057.53016
0.302827,50,6087.872946
0.486148,103,6154.031685
0.299728,53,6185.996326
0.116859,19,6197.363861
0.235582,41,6222.159475
0.113925,49,6251.617152
1.105217,118,6327.668017
0.834549,103,6389.494247
2.43776,214,6521.396713
0.70089,54,6554.057093
0.339237,28,6570.944899
0.157878,33,6590.843108
0.502338,55,6623.825199
1.374062,232,6776.384639
0.594751,79,6824.31074
1.840572,218,6957.356151
0.664187,87,7009.006447
3.712791,485,7311.941144
0.796372,44,7338.470731
0.593228,97,7398.564513
0.694134,64,7447.897815
2.631583,276,7654.898639
1.902394,162,7754.026022
0.235221,32,7777.95028
0.559996,51,7809.090168
4.298753,624,8225.776838
9.353152,945,8895.004503
7.618994,913,9499.043516
8.819265,1000,10213.214109
7.287107,627,10644.118312
0.699765,74,10688.654746
7.181543,854,11251.37557
11.176185,1000,11959.538358
13.421665,1000,12666.060506
14.080365,1000,13316.076679
12.824886,1000,14019.431203
13.042866,1000,14669.381075
8.286578,532,15045.55918
11.245195,1000,15749.940588
10.879554,1000,16401.87848
12.455304,1000,17106.919118
17.938894,1000,17810.845935
18.862121,1000,18462.884268
13.755544,1000,19164.396241
17.371323,1000,19814.492081
12.554073,1000,20517.225846
17.681916,1000,21222.161075
18.473697,1000,21875.530946
16.515311,1000,22587.064512
2.954719,150,22676.266607
18.07821,1000,23384.696362
15.792153,1000,24038.44338
16.595854,1000,24741.679737
15.277258,1000,25390.024554
20.210253,1000,26088.941133
18.602822,1000,26797.954511
15.268612,1000,27459.458094
15.379653,1000,28168.37272
9.438892,662,28619.858381
22.698771,1000,29268.913107
18.987504,1000,29970.314537
9.024251,568,30356.708378
23.618184,1000,31053.284331
18.533532,1000,31700.14697
17.624794,1000,32396.526264
21.073339,1000,33044.317986
24.540506,1000,33741.651423
14.88888,1000,34437.327621
20.137387,1000,35081.518753
21.366938,1000,35776.518893
18.022691,1000,36422.154431
16.847338,1000,37117.949734
20.639944,1000,37808.150526
20.704706,1000,38453.18557
16.996653,1000,39148.451404
22.947654,1000,39792.465861
17.917213,1000,40489.376899
19.151825,1000,41185.067383
19.421599,1000,41829.059442
