#{"t_start": 1654173354.4259248, "env_id": "A1GymEnv-v0"}
r,l,t
-0.530988,36,24.106791
-0.105931,21,37.069621
-0.267985,51,67.585559
-0.735924,43,95.281625
-0.417039,29,112.395174
-0.36241,47,140.765792
-0.449182,38,163.593041
-0.407741,64,202.555862
-0.455598,82,252.087655
-0.600098,76,298.305012
-0.45724,64,340.877005
-1.251755,145,481.935768
-0.049477,45,509.003522
-0.209224,28,525.785035
-0.226559,18,536.550579
-0.81344,75,581.40562
-0.503332,57,615.722574
-0.549537,57,650.640477
-0.793218,75,699.506594
-0.313204,28,716.174967
-0.052823,11,722.694561
-0.350268,33,742.323789
-0.024516,35,763.373346
-0.234039,16,773.151523
-0.056021,129,902.418152
-0.035484,36,923.757783
-0.300671,42,948.717486
-0.256412,34,969.639951
-0.100999,36,991.316561
-0.150057,33,1011.481676
-0.522093,57,1049.235649
-0.245524,43,1074.666463
-0.582392,33,1094.206229
-0.081625,22,1107.380998
0.106465,25,1122.47022
-0.057719,29,1139.675026
-0.122117,46,1167.087924
-0.025991,38,1189.769359
-0.180163,19,1201.42153
-0.315994,23,1215.285833
-0.340412,63,1281.429743
-0.081658,103,1344.25308
-0.494808,100,1408.027446
-0.745054,120,1479.866167
-0.244662,53,1511.576557
0.102572,27,1527.574635
-0.020331,25,1542.413193
-0.454241,29,1559.886607
-0.079251,55,1592.999284
-0.065001,29,1610.226665
-0.215646,27,1626.628912
-0.158707,30,1644.51447
-0.09368,30,1685.340913
-0.230519,21,1697.813192
-0.185262,34,1721.901082
-0.128956,14,1730.285646
-0.057912,19,1741.658626
0.085613,16,1751.537404
-0.002171,28,1768.481393
0.063377,21,1781.116525
-0.151921,36,1802.603591
0.090364,58,1837.422213
-0.106547,38,1860.330004
-0.02073,41,1885.086639
-0.229966,43,1910.926005
-0.115604,18,1921.510191
-0.162385,29,1938.986104
-0.030485,19,1950.303943
-0.230235,32,1969.356112
-0.016063,28,1986.120147
-0.097781,19,1997.487366
-0.096607,20,2009.347931
-0.029749,26,2024.746175
0.114405,30,2046.509024
-0.220965,24,2060.809971
-0.142348,14,2071.207824
-0.100811,56,2105.144567
-0.066681,47,2133.543922
0.149298,34,2153.831162
0.066768,15,2162.82514
0.041322,19,2174.346714
-0.127477,13,2182.179309
0.431117,61,2218.827398
0.101632,49,2248.444981
-0.333831,36,2269.862338
-0.051208,19,2281.221885
0.134454,23,2295.049273
-0.114055,38,2317.773537
-0.224878,25,2332.842056
-0.13283,23,2350.431271
-0.032618,22,2363.663818
-0.079006,41,2387.990096
0.025619,20,2400.046536
0.169062,55,2432.616241
-0.021197,20,2446.489486
0.060015,22,2459.497543
0.004604,27,2475.558683
-0.292532,40,2499.374396
0.075554,16,2509.006351
0.235289,35,2530.034106
0.09038,21,2542.606916
-0.010272,33,2562.330398
0.130441,22,2575.283895
-0.126891,38,2597.949951
0.187991,57,2631.727029
0.200642,35,2656.537159
0.001408,21,2669.503748
-0.103874,19,2680.88244
0.203083,39,2704.037526
0.208065,46,2731.679182
0.099288,18,2742.419295
-0.076194,57,2776.37054
-0.004925,41,2800.645816
0.012838,19,2812.198393
0.497593,43,2839.377697
0.152017,40,2863.142665
-0.007326,24,2877.498951
0.108157,29,2894.748718
0.242013,28,2911.42428
0.107071,28,2928.330861
0.079872,25,2943.185546
0.198961,31,2961.711846
0.021906,10,2971.728127
0.074325,27,2987.880128
0.043591,11,2994.493749
0.251762,48,3023.038777
-0.075623,23,3036.769929
-0.03399,29,3054.085388
0.015227,12,3061.226393
0.02429,21,3073.840734
0.134238,43,3099.527378
0.044857,17,3109.682152
0.139293,24,3124.178552
0.024734,18,3134.905882
-0.235383,46,3162.512523
0.018156,14,3170.84239
0.001307,22,3183.765637
-0.157958,46,3214.386872
0.069004,37,3236.642881
0.207709,43,3264.382469
-0.427889,51,3300.695371
0.177111,22,3314.430047
0.002625,20,3326.995734
0.040612,64,3370.49891
0.170765,19,3382.987017
0.315825,35,3404.414742
0.21203,29,3422.499532
0.045934,18,3434.60595
-0.090911,11,3441.428798
0.102167,48,3470.95519
0.092596,18,3481.916525
0.057578,31,3500.856089
0.016326,58,3536.366168
0.25456,55,3570.448842
-0.001572,22,3584.071738
0.094671,50,3620.378983
0.215383,29,3638.160941
0.225495,24,3652.823201
0.270905,23,3667.080934
-0.070317,17,3677.600316
0.10676,36,3699.585899
0.309973,36,3721.55601
-0.069406,23,3735.691629
0.150035,30,3754.039127
0.033237,24,3768.665019
0.018804,36,3790.791732
0.243895,26,3806.587339
0.045461,15,3815.726784
-0.154799,59,3851.707188
-0.143167,21,3864.724037
-0.016012,21,3877.338362
-0.221566,26,3893.279479
0.042413,26,3909.008747
-0.059263,11,3915.880607
0.214742,32,3939.491135
0.016693,24,3954.75916
0.141724,23,3968.893573
0.153284,21,3982.086476
0.135116,24,4000.427345
0.088737,25,4015.81439
-0.03935,17,4026.264846
