#{"t_start": 1654173354.1250217, "env_id": "A1GymEnv-v0"}
r,l,t
0.257606,38,3658.007237
0.043151,14,3666.69254
0.011818,29,3684.705375
0.171508,34,3705.303825
0.211471,21,3718.091264
0.018536,24,3732.948904
-0.017313,21,3745.723011
0.153811,45,3773.231751
-0.116746,14,3781.854486
0.122636,23,3796.008527
0.051973,38,3819.071423
0.036309,34,3839.840652
0.140735,27,3856.387521
0.308058,30,3874.610226
0.158175,23,3888.733289
-0.131414,23,3902.689379
-0.233908,39,3930.377882
0.132574,21,3943.425171
0.088705,30,3962.431462
0.089801,46,3991.781428
0.037787,17,4005.095611
-0.001732,20,4017.362067
0.21743,31,4036.296584
0.13847,49,4066.457246
0.205172,19,4077.884354
0.188848,16,4087.718222
0.150653,28,4104.851304
0.406634,60,4141.692266
0.177595,29,4159.38374
0.070169,61,4196.446748
0.19453,44,4222.570526
0.183885,26,4238.073172
0.102681,16,4251.75176
0.142365,21,4264.188994
0.003348,33,4283.689274
0.276107,34,4303.593123
0.003619,18,4314.336886
0.248707,42,4339.335179
0.278615,32,4358.162168
0.127753,34,4380.202668
0.025633,24,4394.446109
0.114098,30,4412.169841
0.113173,23,4425.756385
0.084795,37,4447.465891
0.276022,49,4476.319318
0.201953,31,4495.159246
0.317707,29,4512.597086
0.070471,28,4529.241529
0.139535,24,4543.509934
0.202161,28,4563.982002
0.110747,22,4577.218137
0.297701,29,4594.474674
0.242522,27,4610.681786
0.323197,85,4661.765308
0.064491,15,4670.925984
0.29191,28,4688.017154
0.195269,61,4725.407285
0.23467,41,4750.326887
0.296971,73,4796.066296
0.056913,35,4817.375575
0.194233,14,4825.885861
0.181309,27,4842.294215
0.222705,37,4864.812564
0.0454,21,4881.455561
0.230389,35,4902.762033
0.411404,40,4927.025092
0.122152,13,4934.904175
-0.202555,46,4962.927082
-0.105132,20,4975.252897
0.123427,21,4988.062852
0.13248,28,5005.184674
0.161241,18,5016.053137
-0.0308,23,5030.043598
0.256132,81,5078.974573
0.093142,20,5090.976134
0.131482,16,5100.729485
0.574517,46,5128.963369
-0.113359,39,5153.833867
0.169573,22,5167.311939
0.245173,31,5190.898706
-0.00075,22,5204.215571
0.505388,39,5228.002071
0.141924,31,5247.030819
0.179152,78,5294.265013
0.153613,23,5308.220616
0.004177,26,5323.876479
0.323291,42,5349.816269
0.021163,23,5363.892167
0.472791,59,5400.054528
0.447442,47,5428.813052
0.224021,34,5449.201099
0.098496,15,5458.342395
0.120049,17,5468.597419
0.318179,58,5507.671745
0.525103,79,5557.255969
0.166258,21,5570.08369
0.193027,23,5583.956181
0.018231,53,5616.171183
0.150569,49,5646.141094
0.413301,42,5672.931185
0.29171,24,5687.712511
0.041861,13,5695.578605
0.391501,75,5741.096098
0.115414,38,5764.12807
0.153066,48,5792.911799
0.265624,38,5815.970386
0.190324,30,5838.292903
0.915034,91,5893.37845
0.211829,29,5910.99399
0.114904,26,5930.00898
0.241554,32,5949.302615
0.375543,61,5986.266397
0.307987,37,6008.552215
0.478108,57,6042.622282
0.243116,31,6061.566493
0.273397,26,6077.299041
0.222357,34,6097.817955
0.552495,71,6144.740553
0.806126,116,6214.641607
0.54137,50,6244.708186
0.276949,33,6264.690068
0.84622,86,6321.32004
0.909437,66,6361.004988
-0.259628,50,6391.045207
0.20245,87,6443.379737
0.622101,84,6497.261297
0.920747,124,6571.877767
0.969454,108,6636.740733
1.116617,65,6675.707563
1.638694,190,6803.29231
1.183902,99,6863.703514
0.79505,76,6910.654505
2.720773,348,7131.169307
2.282576,199,7250.20242
1.46425,183,7361.397949
0.950088,192,7523.700705
2.026242,213,7657.688778
11.191415,1000,8306.847012
2.174104,165,8449.930096
5.07069,444,8723.647996
2.773353,352,8984.331115
6.331191,612,9407.867118
9.034879,1000,10124.564001
11.156568,1000,10777.781654
7.100159,1000,11485.080928
1.49793,115,11553.347978
6.802022,567,11946.419026
9.29199,1000,12599.098619
5.748878,623,13027.97757
11.735583,1000,13727.515496
11.977301,1000,14429.355196
9.120668,1000,15086.174508
15.365764,1000,15790.784024
0.24912,32,15809.748569
14.196812,1000,16513.830625
15.878099,1000,17166.546046
12.734449,1000,17870.491648
7.952741,694,18341.535096
3.245172,287,18511.171881
13.563429,1000,19212.778069
14.843858,1000,19862.838387
19.156322,1000,20565.226391
17.40843,1000,21270.13392
15.692389,1000,21924.001079
15.868572,1000,22634.997024
19.355707,1000,23291.613062
14.376166,1000,23998.051764
15.882447,1000,24701.497182
20.699659,1000,25349.708201
18.198458,1000,26048.877424
9.923389,587,26454.873398
17.621652,1000,27113.830504
17.54648,1000,27822.570676
14.903717,1000,28535.054366
20.947206,1000,29184.107715
19.324805,1000,29885.898702
22.593423,1000,30529.562
2.494148,122,30652.397203
16.914991,1000,31299.464813
1.73039,92,31353.590265
16.72182,1000,32050.22475
20.595133,1000,32748.879973
18.573262,1000,33394.295197
20.04459,1000,34090.422218
18.472177,1000,34735.922277
18.112335,1000,35430.955641
20.224995,1000,36125.562955
18.878336,1000,36771.559078
23.368795,1000,37462.813305
18.904377,1000,38105.659175
22.260388,1000,38801.368723
21.620301,1000,39497.598097
19.367901,1000,40143.286923
21.652327,1000,40839.444567
24.89198,1000,41482.818188
19.407115,1000,42178.313335
