#{"t_start": 1654173347.9569187, "env_id": "A1GymEnv-v0"}
r,l,t
10.179786,1000,13408.786769
13.937283,1000,14111.637546
9.905162,1000,14812.295846
12.891686,1000,15468.614784
2.419616,220,15602.79961
12.441565,1000,16306.070463
7.216384,528,16675.062826
11.421578,1000,17378.97087
15.647365,1000,18031.233603
12.552007,1000,18735.511327
11.747004,1000,19384.807251
14.147998,981,20074.859872
18.01843,1000,20777.772501
16.480414,1000,21427.754767
15.543576,1000,22135.599794
16.573705,1000,22793.734806
18.441918,1000,23500.985727
19.292917,1000,24208.702506
19.246745,1000,24857.938387
20.255028,1000,25553.881877
22.695483,1000,26205.460523
18.366208,1000,26914.085478
17.570834,1000,27629.696604
23.20876,1000,28287.987304
17.568469,1000,28992.643085
19.501725,1000,29641.860134
20.38218,995,30334.946936
18.120068,1000,30979.991513
17.440424,1000,31678.368455
17.917661,1000,32374.71557
21.203182,1000,33022.356326
5.48363,269,33231.507579
18.745693,1000,33876.825038
18.484704,1000,34573.343976
18.162594,1000,35268.249282
19.511643,1000,35911.995661
18.941194,1000,36608.460562
20.186426,1000,37253.069087
1.621226,95,37308.830516
19.819465,1000,38003.33606
24.567068,1000,38699.440335
21.262311,1000,39343.373526
24.869885,1000,40040.201867
21.677003,1000,40684.666681
21.385145,1000,41379.933128
23.954641,1000,42075.167302
