#{"t_start": 1654173351.9520366, "env_id": "A1GymEnv-v0"}
r,l,t
1.086345,182,6918.056895
0.189805,47,6946.873252
0.440863,84,6996.379923
0.087319,30,7014.581898
1.370575,171,7128.889393
0.664754,81,7177.336473
0.063322,45,7204.636869
0.218952,33,7224.452245
2.118721,325,7428.469426
1.268138,191,7587.315956
3.469041,376,7821.254364
1.64005,171,7961.936325
7.925401,1000,8614.928736
3.658854,359,8883.786832
2.715728,238,9024.107571
9.945149,1000,9736.474339
10.664635,1000,10397.195176
12.49362,1000,11104.024357
10.008411,1000,11811.475667
11.111785,1000,12465.824522
4.456698,451,12789.302503
9.995668,1000,13439.340107
11.743021,1000,14142.114673
11.173436,1000,14846.770226
17.871142,1000,15502.994275
14.676944,1000,16206.473932
14.506674,1000,16855.121839
15.592419,1000,17559.444354
15.444688,1000,18263.6023
15.809581,1000,18915.155354
13.931223,1000,19615.845373
14.774753,1000,20266.293036
17.445293,1000,20971.084741
13.366592,1000,21675.153294
13.862997,1000,22332.413569
15.857553,1000,23044.538399
14.676199,1000,23698.776985
17.27499,1000,24402.739641
18.818697,1000,25104.435073
19.740151,1000,25748.051976
19.713244,1000,26455.749619
17.174638,1000,27114.4563
18.260892,1000,27823.448606
19.270171,1000,28535.8756
19.950301,1000,29184.928729
17.651611,957,29857.823919
21.616605,1000,30501.141397
16.79765,1000,31199.351003
19.165256,1000,31896.526228
18.433032,1000,32541.51797
18.295631,1000,33240.849816
19.578853,1000,33885.80285
20.321496,1000,34582.401
17.843128,1000,35277.29666
18.628985,1000,35920.852688
22.091025,1000,36617.643333
2.542258,135,36697.37251
18.414937,1000,37392.295081
21.532312,1000,38035.605916
22.440149,1000,38731.550919
18.784437,1000,39375.959584
22.405741,1000,40072.829004
20.982263,1000,40768.790348
20.187173,1000,41412.464395
20.741492,1000,42107.830362
