#{"t_start": 1654173352.3874896, "env_id": "A1GymEnv-v0"}
r,l,t
-0.246507,21,16.751196
-0.18179,42,42.637002
-0.344419,20,54.634524
-0.422482,37,77.562438
-0.694304,79,125.548258
-0.564904,78,172.924461
-0.257338,21,185.487891
-0.665686,64,225.09463
-0.416534,66,264.459197
-0.311874,27,280.891073
-0.452173,92,340.28813
-0.174346,65,380.811576
-0.885478,50,463.50245
-0.310439,74,507.966902
-0.081808,88,560.568772
-0.735659,45,587.642797
-0.32403,72,631.018503
-0.532733,33,651.357472
-0.358582,84,705.586427
-0.103569,22,718.673487
-0.228321,24,732.94824
-0.10067,45,759.823455
-0.107777,19,771.304359
-0.256615,39,794.631329
-0.205684,40,818.18616
-0.206987,29,888.211211
-0.162098,19,899.522441
-0.264591,29,916.81814
-0.274492,14,925.058236
0.095325,21,937.559822
-0.305489,31,956.191358
-0.191028,20,968.473639
-0.190201,62,1006.08372
-0.157923,22,1019.340805
-0.219097,27,1035.446625
-0.251776,54,1071.242029
-0.351459,55,1103.880626
-0.30844,38,1126.737299
-0.081133,20,1138.537847
-0.220235,31,1157.14031
-0.310928,118,1228.111963
0.279863,56,1289.919791
-0.120749,17,1300.811564
-0.150575,44,1327.877233
0.035245,27,1343.800155
-0.083962,58,1378.24038
0.01941,29,1399.803052
-0.202527,26,1415.252839
-0.123871,23,1429.110456
0.188247,29,1446.457938
-0.082333,36,1468.005805
0.071211,21,1480.568416
-0.18314,21,1493.051655
0.122673,93,1548.539052
-0.219237,33,1568.522804
-0.021759,37,1590.622611
-0.12267,23,1604.409742
-0.239366,42,1629.717276
-0.023532,32,1648.770777
-0.031076,16,1658.323272
-0.042494,51,1711.552424
0.031185,33,1735.163578
-0.146606,37,1757.887719
0.030352,25,1772.788335
-0.090712,44,1799.093172
-0.022224,40,1823.160125
-0.146116,16,1832.730846
-0.029823,42,1857.939459
0.048678,18,1868.974084
-0.146794,23,1882.850921
-0.090029,30,1900.842715
0.013864,59,1936.094166
0.008315,17,1946.227103
-0.082647,39,1969.469625
-0.133608,30,1987.415735
-0.131607,46,2014.817136
-0.022654,19,2026.028365
-0.079361,22,2042.970842
-0.018242,16,2052.616754
0.007246,33,2074.373624
-0.182862,22,2087.60062
-0.093538,15,2096.776413
0.218847,32,2116.174645
-0.176005,23,2130.052551
-0.181686,27,2146.12007
-0.08759,35,2167.146533
-0.001406,16,2176.891744
-0.014999,27,2193.107195
-0.324097,42,2218.346831
0.119808,23,2232.448241
0.087769,29,2249.753055
-0.154102,28,2266.407539
0.143309,74,2310.799123
-0.079269,27,2326.822605
0.086538,38,2353.556103
-0.16413,21,2366.20733
-0.078629,16,2375.65882
0.038528,15,2384.561848
-0.029051,19,2395.9902
-0.026698,33,2415.517849
-0.020794,29,2432.757237
-0.004097,34,2454.924493
0.209256,36,2476.303007
0.015131,37,2498.278899
0.14772,14,2506.755831
-0.053779,24,2521.125535
0.158724,32,2540.327407
-0.106057,49,2569.524861
0.035002,24,2583.854761
0.142724,24,2598.070196
0.20048,41,2622.369774
0.10021,33,2641.961856
0.01903,24,2660.329166
-0.061233,19,2672.019474
0.024916,28,2688.659407
-0.150679,30,2706.579034
0.066312,11,2713.144778
-0.071099,13,2720.86847
0.079318,30,2738.972542
-0.023626,25,2753.811463
0.146525,28,2770.542117
0.184934,54,2802.536629
0.223347,60,2840.068352
0.114561,12,2847.247513
0.100895,26,2862.741966
0.419308,25,2877.631093
0.373011,54,2909.756147
0.206758,49,2939.117291
0.041488,34,2959.429837
0.041836,15,2972.423094
-0.004555,19,2983.744713
0.155526,20,2995.810193
-0.12127,16,3005.226588
-0.08493,16,3014.740902
-0.179723,36,3036.354563
-0.026318,26,3051.778924
0.037367,12,3058.898141
-0.030233,32,3078.119654
0.05758,40,3102.029894
0.070809,32,3121.306012
-0.121747,27,3137.432933
0.164972,26,3152.967042
0.127622,18,3163.816827
0.069969,15,3172.737733
0.001999,28,3189.380076
-0.064189,37,3214.364059
0.053866,27,3230.583417
0.246572,76,3278.643248
-0.012589,32,3303.222541
-0.011243,22,3316.946413
0.116083,13,3325.075577
-0.281054,48,3356.636205
0.168375,27,3375.816296
-0.021277,19,3388.007252
0.039267,15,3397.221523
0.105081,17,3407.561741
0.250145,52,3440.795024
