#{"t_start": 1654173355.0158036, "env_id": "A1GymEnv-v0"}
r,l,t
-0.355438,15,10.741899
-0.207812,34,31.497999
-0.341225,24,46.17038
-0.641151,54,79.83479
-0.676268,39,103.518377
-0.173834,36,124.844279
-1.01897,117,195.733327
-0.236678,54,229.152537
-0.254543,52,260.163005
-0.111577,36,282.029656
-0.491404,53,317.902443
-0.237471,18,328.750714
-0.19807,43,355.454853
-0.199844,34,376.570099
-0.608235,67,469.446058
-0.694956,43,495.462593
-1.169516,93,550.980929
-0.032998,32,569.943722
-0.140617,39,593.534993
-0.229438,29,610.982731
-0.65239,60,647.640101
-0.315388,39,671.093176
-0.317226,42,700.154987
-0.229746,27,716.204039
-0.172002,26,731.710196
-0.232565,27,747.761617
0.024413,35,768.851721
-0.08905,13,776.797368
-0.275537,22,789.826302
-0.19357,53,873.923203
-0.318919,47,901.879546
-0.347385,42,926.809407
-0.482897,41,951.23499
0.056366,57,985.906639
-0.259105,16,995.679787
-0.161244,38,1018.65975
-0.122114,20,1030.542765
-0.91303,64,1072.35019
0.06809,23,1086.022759
-0.023129,31,1104.502338
-0.110243,29,1121.925398
-0.162768,33,1141.576637
-0.180756,21,1154.080309
-0.380153,104,1216.528828
-0.089025,20,1228.539667
-0.225125,23,1242.130607
0.05632,29,1288.118556
-0.181709,35,1309.928678
-0.160199,25,1325.429879
-0.392984,89,1378.170557
-0.020071,58,1417.045358
0.239084,72,1460.150129
-0.375918,44,1486.441192
-0.456497,39,1509.823898
0.070009,65,1548.498693
-0.081324,25,1563.707266
-0.287964,32,1582.724297
-0.093818,31,1601.350493
-0.064093,15,1610.252175
0.08257,29,1627.843661
-0.106713,28,1644.534806
-0.075393,35,1688.323586
-0.040167,29,1705.506186
-0.119114,28,1726.116077
-0.10532,41,1750.992865
-0.148058,30,1769.146306
0.070015,55,1802.05827
-0.012029,50,1832.053521
0.195043,62,1869.556258
-0.021771,21,1882.19436
0.026227,26,1897.780503
0.051875,15,1906.796004
-0.077704,77,1952.703058
-0.076923,19,1963.99454
-0.082165,15,1973.08976
-0.095078,22,1986.179028
0.01939,26,2001.723545
-0.334301,25,2016.404663
-0.180612,60,2056.108365
0.060685,41,2082.74026
0.03103,19,2094.319479
0.005732,15,2103.349043
0.082244,31,2122.146742
-0.060902,17,2132.36792
0.056109,25,2147.288679
-0.069051,64,2185.921911
-0.189807,54,2218.289584
0.060249,18,2229.368409
0.02282,18,2240.059307
-0.036062,31,2258.537323
-0.007558,18,2269.31861
0.078482,33,2289.124128
-0.01696,24,2303.428386
0.02617,21,2316.035933
-0.151356,42,2345.087758
0.058824,32,2364.348749
-0.253345,13,2372.004904
-0.119074,17,2382.111251
0.079427,28,2398.891644
0.035788,22,2411.853357
-0.065936,17,2422.081025
0.029189,25,2436.820381
-0.114886,29,2455.949165
0.059726,13,2463.740283
-0.13035,13,2471.415112
-0.003793,16,2480.934426
-0.094529,64,2519.27016
-0.009596,26,2534.896002
-0.157512,52,2565.88718
