#{"t_start": 1654173350.4310513, "env_id": "A1GymEnv-v0"}
r,l,t
-0.408252,15,15.034138
-0.579084,22,28.451675
-0.779379,88,82.58089
-0.221778,26,98.976386
-0.958557,50,128.535209
-0.344699,91,183.735538
-0.755663,71,227.522769
-0.442027,32,246.408022
-0.623566,61,283.312389
-0.322699,32,302.662576
-0.397004,30,324.597511
-0.115091,45,352.169601
-0.037297,28,369.828746
-0.272075,17,380.251086
-0.209179,27,449.178359
-0.24444,33,468.915562
-0.278505,30,486.906174
-0.137275,43,512.732456
-0.208525,48,541.476661
-0.57047,33,561.198833
-0.236106,32,580.368995
-0.883569,57,614.699169
-1.01787,91,670.029234
-0.110518,73,717.586427
-0.297435,20,729.41522
-0.10795,21,741.876198
-0.271281,25,756.869564
-0.085433,23,770.721833
-0.293035,32,789.951936
-0.161498,29,807.171166
0.122601,34,880.021982
-0.595416,53,911.471621
-0.133117,37,933.483276
-0.185623,52,964.757116
-0.6603,58,999.95536
-0.30731,53,1031.894195
-0.051345,19,1043.073409
-0.132903,30,1064.868874
-0.123295,39,1087.991921
-0.050079,24,1102.086155
-0.175834,24,1116.519238
-0.071657,27,1132.651515
-0.412276,52,1163.670351
-0.369862,39,1186.915727
-0.172419,53,1219.031772
-0.36959,31,1237.536315
-0.571936,30,1283.984785
-0.077894,27,1300.705756
-0.012025,21,1313.564629
-0.074011,43,1339.804843
-0.219637,34,1359.771725
-0.079302,26,1375.261236
0.026401,22,1392.486548
-0.071721,20,1404.621489
-0.094563,39,1427.880102
-0.014964,27,1444.222164
-0.316242,59,1479.430129
-0.031656,25,1494.287209
-0.188607,47,1522.379297
0.092686,22,1535.5205
-0.114108,50,1565.565163
-0.332829,49,1594.902617
-0.163097,32,1613.96525
-0.018626,17,1624.355574
-0.018117,26,1639.87282
-0.278749,49,1691.995332
0.070947,26,1707.446493
0.128401,29,1728.584619
-0.06674,24,1743.012025
-0.18462,33,1763.250286
-0.03869,22,1776.442544
-0.044691,25,1791.363866
-0.115174,27,1807.552325
-0.053599,27,1823.790488
-0.287689,28,1840.522468
-0.070276,29,1857.950549
0.039319,18,1868.897264
0.063882,11,1875.664705
0.067064,16,1885.266376
0.015859,29,1902.655151
-0.144332,21,1915.272912
-0.01291,18,1925.848672
-0.056577,22,1939.082724
-0.126181,16,1948.676368
0.038615,21,1961.30066
-0.063915,22,1974.265754
-0.096976,20,1986.266032
-0.183976,25,2001.198217
-0.030425,14,2009.579509
-0.142776,32,2028.445459
-0.199238,23,2046.03163
0.061435,32,2065.148721
-0.032437,33,2087.043715
0.113111,30,2105.187806
0.166318,34,2125.837517
-0.198223,52,2156.981519
-0.233927,21,2169.586295
-0.09464,17,2179.956368
-0.069769,14,2188.326879
0.040412,14,2196.674637
0.186079,29,2214.132441
0.050033,23,2228.213779
-0.048954,13,2236.037732
-0.162785,28,2252.787793
0.059921,34,2272.971951
-0.105084,67,2313.239334
0.135271,42,2338.367608
-0.338414,45,2369.282127
0.166701,42,2394.101473
0.113928,13,2401.929006
0.012924,15,2410.799443
-0.021006,21,2423.289632
-0.064877,22,2436.342071
-0.086214,31,2456.748394
-0.239689,59,2491.831863
0.042431,25,2506.733998
-0.033502,37,2528.985665
-0.071912,35,2550.08137
0.056835,29,2567.213837
0.035535,18,2577.783786
0.165691,25,2592.926722
-0.23306,23,2606.390082
-0.090593,15,2615.340091
0.039861,16,2624.799905
-0.14498,21,2637.233961
-0.076461,28,2653.900768
0.049747,21,2670.924066
-0.054032,23,2684.605769
0.139267,23,2698.2267
0.218808,26,2713.788366
-0.020442,17,2723.952369
-0.096281,25,2739.032286
0.016799,62,2775.949366
0.068145,26,2791.467455
0.150165,34,2811.648876
0.139734,26,2828.797178
0.236765,28,2845.464661
0.056226,41,2869.955235
0.103032,35,2890.774928
-0.144277,42,2915.755899
0.040645,21,2928.369978
0.092129,34,2948.698183
0.176893,29,2970.046097
0.088553,33,2989.780384
0.04927,31,3008.277924
0.018652,20,3020.221631
-0.841552,87,3072.238538
0.096611,18,3082.886208
0.046133,26,3098.428938
-0.161058,23,3112.235447
0.024489,14,3120.727957
-0.067914,28,3137.464452
0.083615,15,3146.301292
-0.033382,19,3157.84708
0.132508,18,3168.667707
0.18344,21,3181.021964
0.133424,45,3210.47797
0.171297,40,3234.884139
0.201127,23,3249.473737
0.085654,16,3259.882756
0.143815,29,3277.885299
0.088519,12,3290.053711
-0.064153,17,3300.576582
0.343754,44,3328.193806
-0.042963,17,3339.418474
0.284877,53,3375.587693
0.073696,32,3395.965484
0.094248,16,3405.670094
-0.069175,31,3425.006305
0.023906,11,3432.357005
0.065489,22,3446.392932
0.159819,18,3457.479133
0.17868,39,3481.44321
-0.017616,28,3498.466845
0.160286,23,3512.374028
-0.141766,16,3522.256707
-0.088646,15,3531.623108
0.156705,18,3542.587615
0.001779,18,3553.691475
0.008148,27,3570.324312
0.107705,21,3583.559102
0.171769,23,3597.625931
0.078001,16,3608.748706
0.010449,10,3619.115998
-0.060116,11,3625.911705
0.080827,32,3645.457956
0.157102,27,3662.100787
0.065238,25,3677.630231
-0.074826,27,3694.163584
0.252801,51,3725.248116
0.094246,22,3738.806971
0.126682,24,3753.458743
-0.053994,32,3773.019903
