#{"t_start": 1654173347.5374627, "env_id": "A1GymEnv-v0"}
r,l,t
-0.293812,41,33.573991
-0.258287,50,63.835379
-0.42508,26,80.089299
-0.988486,116,150.748594
-0.426336,21,163.299664
-0.256382,39,187.064911
-0.369955,111,254.375547
-0.733262,40,278.617491
-0.067165,14,287.260075
-0.314857,44,313.683272
-0.113291,63,356.052966
-0.351109,33,376.779
-1.072673,109,495.061756
-0.572699,61,531.615107
-0.23673,32,550.730677
-0.859982,60,586.648062
-0.461114,32,605.91215
-0.298596,26,621.556279
-0.169754,18,632.493845
-0.12836,41,657.67103
-0.222024,20,669.682882
-0.510688,56,707.141266
-0.130341,22,720.280612
0.176203,24,734.468299
-0.378388,42,759.561626
-0.331491,94,815.699893
-0.374521,26,883.890712
-0.225431,23,897.502054
-0.463685,25,912.382429
-0.015301,50,942.077885
-0.03612,52,973.61877
-0.34288,66,1013.720566
-0.126792,24,1028.009147
-0.298288,34,1048.164924
-0.27964,35,1072.847457
-0.450992,92,1127.66871
-0.200909,24,1141.866634
-0.067693,50,1171.713316
-0.36826,29,1189.051706
-0.102304,22,1202.249022
-0.198219,66,1241.996419
-0.085606,15,1250.922856
0.040892,23,1293.202843
-0.236283,71,1337.105554
-0.886545,85,1387.595295
0.03178,14,1400.121304
-0.137949,18,1410.878893
-0.234368,75,1455.813569
-0.239265,27,1471.915631
-0.285522,19,1483.365235
-0.305996,52,1514.357363
-0.258392,42,1539.411282
-0.256136,27,1555.454139
-0.055357,47,1583.750489
-0.722407,149,1695.933739
-0.011394,37,1717.858205
-0.132228,20,1733.724064
-0.024188,37,1756.097251
0.120151,33,1776.104027
0.184125,57,1810.23011
-0.126604,34,1830.673296
-0.25039,45,1857.757311
-0.154685,46,1885.597626
0.038316,14,1893.945846
-0.004265,59,1929.121867
-0.139756,15,1938.20494
-0.043008,44,1964.605176
-0.105692,92,2019.328969
0.058714,17,2029.339486
-0.008121,17,2043.355219
0.066899,11,2049.960575
0.156991,18,2060.654742
0.028819,16,2072.218168
-0.090965,40,2096.372662
-0.513668,42,2121.883421
0.125443,22,2135.18558
0.134537,16,2144.882009
-0.042015,32,2163.881039
0.048524,23,2177.700849
0.055069,29,2195.232837
0.092711,28,2212.009004
0.068053,25,2227.104203
0.170059,24,2241.780084
0.066103,14,2250.080579
-0.013637,18,2260.785426
0.012277,32,2279.882454
0.046019,46,2307.44193
-0.24487,25,2322.414624
0.008649,26,2338.054994
0.183995,33,2361.666338
0.308811,70,2403.460034
0.094957,12,2410.565029
-0.096705,14,2418.84339
-0.102451,17,2429.046629
0.114976,59,2465.909799
0.011969,17,2476.108237
-0.062714,27,2492.149048
0.14878,18,2502.809478
0.221731,81,2551.530002
0.127286,24,2565.858723
0.105936,56,2599.173677
0.095515,26,2614.445431
-0.241446,23,2628.094072
-0.284695,24,2642.327395
0.218559,22,2655.409821
0.190567,36,2681.357566
0.088714,25,2696.265222
-0.180675,35,2717.102922
0.091994,17,2727.248842
0.059845,25,2742.323851
-0.1321,12,2749.455295
0.060878,30,2767.22327
-0.131741,30,2785.222779
-0.060316,26,2800.602546
0.012206,17,2810.69999
0.061483,10,2816.852584
0.179808,43,2844.01483
0.154054,22,2857.161885
-0.023184,14,2865.449993
0.001362,22,2878.6563
0.26027,17,2888.659679
-0.172429,51,2919.077884
0.027071,27,2935.374057
0.126964,33,2955.00499
0.035246,15,2963.939588
-0.142595,26,2983.552134
0.162937,16,2993.098401
-0.143533,28,3009.769188
0.122083,30,3027.703498
0.173601,28,3044.380581
0.15635,40,3068.266507
0.074895,11,3074.913542
-0.000623,21,3087.418804
-0.050628,25,3102.366468
-0.085699,31,3120.959503
-0.001268,24,3135.375756
0.160437,26,3150.848626
0.026553,34,3171.377413
0.099089,20,3183.147946
0.057624,34,3203.790243
-0.209149,22,3219.497976
-0.15776,22,3232.653401
-0.184893,44,3260.626353
0.060407,18,3272.045624
0.202588,23,3290.774119
0.034392,30,3309.631027
0.136845,19,3321.476039
0.133408,22,3335.292357
0.073076,18,3347.434137
-0.063908,31,3367.450706
0.206141,30,3388.710055
0.280353,36,3410.851726
0.043279,23,3425.045052
0.356896,48,3455.914638
0.036831,25,3471.299801
-0.009145,19,3482.874658
-0.038696,43,3509.039623
0.216804,32,3528.743641
0.065371,31,3547.758597
0.080506,16,3557.672489
0.040866,20,3569.945729
-0.233852,16,3579.957598
0.046897,18,3591.112754
0.32906,46,3624.891155
0.073699,21,3637.991993
0.081773,31,3656.78323
0.017767,22,3670.234376
0.022424,26,3686.479696
-0.060259,30,3704.790465
0.158166,27,3721.124389
-0.096797,17,3731.722274
0.099782,20,3743.905624
0.091399,28,3761.076502
0.152763,25,3776.333231
0.10724,25,3791.719032
-0.233387,27,3808.227537
-0.036824,10,3814.216861
0.009246,20,3826.446016
0.138135,29,3844.09128
0.113077,32,3863.760864
0.096068,14,3872.372621
0.040816,13,3880.202142
-0.094656,17,3890.530557
-0.050763,35,3911.874149
0.06416,28,3928.857822
0.043745,10,3938.94718
0.178552,26,3955.534152
-0.042295,21,3968.557271
-0.036993,15,3977.757334
0.073519,26,3994.426729
0.122339,20,4009.939888
0.122522,32,4029.63308
-0.00446,20,4041.824262
-0.073947,73,4086.437012
0.27627,31,4105.533943
0.057851,14,4114.094934
0.28632,38,4137.384585
0.087609,11,4144.123463
0.102834,14,4152.646071
0.241753,34,4173.488901
0.539413,48,4202.591735
0.052777,28,4219.236509
0.243107,50,4249.011812
-0.033176,13,4260.927255
0.29957,22,4273.846029
0.180976,26,4289.233993
0.183087,45,4315.702571
0.184313,42,4340.660964
-0.122815,24,4354.755245
0.081914,35,4375.507559
0.03082,28,4394.037902
0.225877,39,4417.117233
0.298201,35,4437.854215
0.338607,69,4478.214897
0.183156,32,4497.810071
