#{"t_start": 1654173354.7179477, "env_id": "A1GymEnv-v0"}
r,l,t
-0.405548,38,25.055196
-0.499043,28,42.265673
-0.535022,72,87.049287
-0.19352,36,108.550956
-0.344475,77,154.745434
-0.702246,63,192.985368
-0.745206,113,261.670691
-0.186649,40,285.87831
-0.364677,27,302.197285
-0.60529,98,366.449392
-0.330108,35,440.331859
-0.240026,24,454.802313
-0.162858,35,475.720945
-0.164587,27,492.06579
-0.646435,62,529.171886
0.075146,31,547.615315
-0.150597,16,557.184813
-0.34131,44,583.569205
-0.581976,53,615.460975
-0.935226,54,648.542021
-0.30829,16,658.223834
-0.205849,37,684.356674
-0.144585,17,694.515939
-0.164068,64,732.59589
-0.053275,42,757.654643
-0.346269,59,793.042132
-0.421409,32,811.93428
-0.052848,30,882.385442
-0.43584,57,916.36067
-0.064507,28,933.056564
-0.18789,39,956.465345
-0.164951,32,976.047424
0.098417,42,1001.430787
-0.140991,28,1018.361007
0.180603,89,1074.980963
-0.128174,25,1089.795899
-0.03038,22,1102.941361
-0.423755,40,1126.878035
-0.078575,26,1142.449193
-0.274669,84,1192.530746
-0.263501,52,1224.072018
-0.264079,44,1278.814388
-0.012229,27,1295.499997
-0.178246,43,1322.117191
-0.12293,37,1343.993618
-0.179371,17,1353.984027
0.040566,41,1378.439478
0.005723,20,1394.677505
-0.247536,72,1437.812576
-0.39946,24,1452.103526
0.090204,20,1464.028588
-0.01591,21,1476.680736
-0.096976,21,1489.091416
0.010861,39,1512.469945
-0.147256,28,1529.141509
-0.256852,30,1546.948533
-0.049345,18,1557.737877
0.125262,29,1575.265301
-0.374596,33,1595.095655
0.016301,28,1611.783432
0.006694,22,1625.128295
-0.051935,88,1700.485463
0.156046,31,1722.802511
-0.216618,26,1738.407234
-0.395724,60,1774.883813
-0.152748,36,1796.28585
-0.023831,22,1809.54697
-0.114031,40,1833.516486
-0.285223,42,1858.852083
-0.118198,40,1883.075618
-0.083945,17,1893.20844
-0.053961,20,1905.273371
-0.103108,21,1917.689511
0.008808,33,1937.53141
-0.096286,20,1949.427841
-0.085767,18,1960.224155
0.044552,18,1970.890936
-0.070437,20,1982.835013
-0.074023,27,1999.011299
-0.095999,44,2025.078678
0.191766,39,2052.192603
0.220273,40,2078.174792
0.121835,27,2094.583697
0.197162,22,2107.926284
-0.657623,78,2154.732925
0.110907,56,2188.55801
0.023267,35,2209.505953
-0.120323,17,2219.787857
0.146017,21,2232.652431
-0.061518,19,2243.979717
-0.009749,63,2281.559648
-0.053538,11,2288.237708
0.001583,49,2317.510338
-0.138794,23,2331.37069
0.107407,46,2362.800712
-0.133282,46,2390.085746
0.044365,41,2414.559382
0.035279,16,2424.179614
0.256969,22,2437.09168
-0.099159,21,2451.548231
-0.017684,18,2462.232977
-0.09211,27,2478.238353
0.183579,37,2500.260083
0.06618,19,2511.70907
-0.248804,22,2524.993479
-0.045821,22,2538.159779
-0.41929,47,2566.159118
0.012686,15,2575.019384
-0.138385,22,2588.321193
-0.031328,25,2602.989471
0.007227,30,2620.792269
0.085506,25,2635.58826
0.09943,32,2658.804534
-0.018844,20,2671.047898
-0.055258,30,2688.952282
0.047775,12,2696.045532
-0.05114,23,2709.786145
0.071854,21,2722.40195
-0.033836,19,2733.854918
0.033975,16,2743.324664
0.14519,22,2756.351679
0.003546,15,2765.29058
0.089403,18,2776.110172
0.047873,30,2793.926232
0.233943,26,2809.519856
0.151573,20,2822.930028
0.009701,21,2835.542392
-0.010666,17,2845.678321
0.092495,20,2857.553402
-0.095946,28,2874.28316
0.068423,18,2884.958489
0.110784,30,2902.762866
0.112073,21,2915.415891
0.073952,21,2928.066717
0.045298,13,2935.786623
-0.068246,13,2943.527978
-0.010313,30,2961.452379
-0.168472,39,2988.849994
0.231277,42,3013.822505
-0.06752,28,3030.595447
0.055791,18,3041.239357
0.073031,32,3060.324975
0.057631,11,3066.982327
-0.086852,36,3088.473906
-0.217993,17,3098.69094
0.026353,23,3112.425101
0.166493,27,3128.681891
0.220294,55,3161.633401
-0.19365,21,3174.068786
-0.029495,24,3188.368349
-0.009466,24,3205.256571
-0.013888,31,3224.22876
0.270444,27,3240.897123
0.05077,22,3255.26646
0.206379,50,3291.000894
0.054273,19,3302.945045
-0.073913,36,3325.457209
0.073084,13,3334.017293
0.056693,16,3344.878071
0.08729,47,3376.892901
0.138182,17,3387.61813
0.180109,44,3414.304478
0.099317,19,3426.861898
-0.083423,29,3445.479674
-0.125426,36,3467.616758
0.044677,37,3490.206046
0.144369,16,3499.994418
-0.151502,29,3517.602002
0.212835,51,3549.039498
-0.005691,11,3555.887401
0.033562,32,3575.912621
0.083255,28,3593.01431
0.154861,51,3630.021943
0.117923,32,3649.477299
-0.228707,35,3671.139624
0.07911,33,3691.34418
0.104761,20,3703.56752
-0.000493,16,3713.2065
0.188959,20,3725.66533
-8.1e-05,15,3734.806396
0.173515,18,3745.780034
0.103446,11,3752.54817
-0.058516,27,3769.007732
-0.019855,19,3780.671206
0.135523,53,3813.025925
0.070481,15,3822.210878
-0.010146,18,3833.077171
0.008109,20,3845.352062
-0.194202,38,3868.662843
0.219448,39,3892.38278
-0.310924,47,3920.945307
0.186893,20,3937.324902
0.07756,24,3952.624662
0.185142,33,3972.875029
0.139282,14,3981.82895
0.130164,20,3997.661063
0.211511,30,4016.17769
0.047867,16,4026.00034
-0.003787,17,4036.333761
0.069224,12,4043.72274
0.26455,39,4067.659867
0.069624,20,4079.72701
0.159872,55,4113.526548
0.019283,18,4124.540777
0.056958,57,4159.450473
-0.044284,63,4197.755975
0.18237,25,4212.531518
0.196373,31,4231.0242
0.060381,18,4241.708551
0.078769,35,4266.544039
-0.270461,16,4276.005643
-0.017214,20,4287.851081
0.117066,15,4296.58102
0.14112,47,4324.457402
-0.002156,19,4335.744692
0.075912,37,4357.614067
0.114504,33,4379.022774
0.114164,35,4399.752407
0.094259,22,4412.788747
0.025413,14,4421.055323
0.335006,74,4464.544306
0.035745,14,4472.719894
-0.073011,15,4481.95453
-0.112697,23,4495.7777
0.094439,26,4511.447912
0.06464,14,4519.67171
0.028678,19,4531.073017
0.208689,34,4551.235822
0.202401,72,4598.058323
0.167683,28,4614.994371
0.111334,12,4622.094102
0.072113,22,4635.443599
0.160414,26,4651.092138
