#{"t_start": 1654173347.3955653, "env_id": "A1GymEnv-v0"}
r,l,t
-0.230385,29,26.308204
-0.369396,24,41.108329
-0.269063,21,53.895127
-0.673503,64,93.893025
-0.10262,39,117.152237
-0.479625,89,170.761714
-0.488282,50,201.091978
-0.364403,35,223.316706
-0.32085,43,248.680018
-0.282738,60,284.928169
-0.517136,75,334.110904
-0.302617,30,352.198678
-0.776449,75,451.425331
-0.614455,69,492.811661
-0.512446,53,524.47117
-0.120832,26,540.11403
-0.324546,41,564.623098
-0.092379,20,576.507896
-0.519231,50,606.637167
-0.161068,27,622.905187
-0.124579,42,648.741113
-0.101073,29,666.256494
-0.290019,70,712.052411
-0.241797,24,726.310953
-0.385325,27,742.390839
-0.305651,40,766.251753
-0.034444,63,804.131768
-0.306393,24,818.171388
-0.329978,21,883.433905
-0.334381,62,920.234346
-0.18785,34,940.495143
-0.069599,25,955.261712
-0.696403,84,1006.397985
-0.154409,48,1035.348156
-0.144507,18,1045.900804
-0.077523,38,1072.368192
0.140855,46,1099.617877
0.003417,29,1116.977234
-0.325125,31,1135.460639
-0.027771,14,1143.808798
0.142159,99,1202.993302
-0.16764,19,1214.703596
-0.117962,44,1240.956138
-0.063543,17,1251.046805
-0.080216,27,1295.866601
-0.110277,19,1307.846163
-0.192418,35,1329.573627
-0.108715,16,1339.050562
-0.265118,45,1365.566713
-0.030819,33,1385.261854
0.151333,41,1413.999436
-0.297856,30,1431.922638
-0.067043,40,1455.933032
0.067103,39,1479.285892
0.145292,44,1505.49395
0.002434,17,1515.710445
-0.170728,33,1535.345679
0.069481,30,1553.171203
-0.213761,35,1574.369048
-0.031313,23,1588.063731
-0.106237,28,1604.822887
-0.038868,37,1627.170118
-0.189059,25,1642.109444
0.038242,11,1648.651085
-0.207072,22,1661.752899
-0.058876,28,1701.396987
-0.040184,16,1710.892534
-0.036163,46,1742.245396
0.009616,33,1762.481655
-0.3869,80,1810.35139
-0.145215,27,1826.608166
-0.193661,33,1846.429583
-0.087596,47,1874.830634
-0.024143,35,1895.830204
0.04353,18,1906.733605
-0.006628,30,1924.527246
-0.073984,49,1953.861206
-0.0443,17,1964.108023
0.037445,29,1981.393857
-0.209462,27,1997.470713
-0.109857,21,2010.04161
-0.012059,16,2019.449259
-0.050478,16,2028.853272
-0.009368,73,2078.376023
0.062961,48,2107.378796
0.148861,71,2150.157628
-0.185464,23,2164.004741
-0.03323,29,2181.540897
0.071729,17,2191.754253
-0.017706,34,2212.131495
0.009817,15,2221.115959
-0.00667,24,2235.866598
0.047682,31,2254.399598
-0.152794,34,2274.640028
-0.061609,15,2283.593971
-0.012151,19,2295.047301
-0.130858,23,2308.728505
-0.244195,20,2320.791616
0.095397,18,2331.476126
0.039887,40,2359.398186
-0.069954,21,2372.092947
0.159904,17,2382.09633
0.04301,27,2398.158382
0.152308,36,2419.586531
0.073152,18,2430.429341
0.213843,122,2504.742424
-0.070581,15,2513.762106
-0.03775,28,2530.615821
0.109159,28,2547.385716
-0.116069,26,2563.117967
-0.131935,16,2572.419031
-0.189181,31,2590.899093
0.169551,27,2606.830979
-0.085201,28,2623.507113
-0.460257,41,2647.814046
0.060807,18,2662.433387
0.071844,29,2680.292399
0.08154,12,2687.412452
0.14655,43,2713.015617
0.093466,23,2726.76354
0.117318,22,2740.070143
0.035368,30,2757.868194
0.091584,18,2768.540778
0.084214,17,2778.79568
-0.030495,26,2794.285427
0.103666,19,2805.370475
0.026049,19,2816.973679
0.036959,18,2827.795471
-0.047108,22,2842.398455
0.019255,25,2857.285275
0.101982,17,2867.410047
0.127161,33,2886.98125
0.058378,43,2912.598292
0.003536,23,2926.406677
0.157622,27,2942.61942
0.129799,23,2956.317554
0.039102,26,2975.917535
-0.072665,23,2989.604216
0.106271,28,3006.365324
-0.022648,28,3023.052222
-0.046587,21,3035.570032
-0.146013,18,3046.304473
0.008216,18,3057.053707
0.174697,30,3075.033685
0.100811,28,3091.755424
0.22427,22,3104.948735
0.012686,25,3119.881843
0.060891,17,3130.13341
-0.18624,64,3168.481774
0.035273,21,3180.901996
-0.099973,93,3239.539573
0.039356,16,3249.710926
-0.005648,28,3267.711913
0.138757,20,3280.10748
0.091727,28,3302.177092
0.093538,28,3319.79495
-0.170041,26,3336.020714
0.312137,32,3357.466687
0.106065,23,3373.322974
0.168901,28,3392.049375
0.000859,30,3410.325851
-0.06729,24,3425.146489
0.0609,15,3435.134044
-0.099416,42,3461.522453
0.006688,14,3470.135055
-0.186828,29,3487.914477
-0.289138,43,3513.951144
-0.013589,29,3531.899765
0.060302,20,3544.114458
0.243087,20,3556.493389
0.20381,23,3570.709534
0.103235,17,3581.381363
0.169381,43,3608.970037
0.07393,22,3626.884061
0.102871,18,3638.11622
0.260942,33,3658.153551
0.094983,13,3666.145828
0.088103,45,3694.007616
0.067236,21,3706.753913
0.210553,39,3730.600987
-0.001699,19,3742.258164
0.060827,22,3755.678493
0.126931,59,3791.838839
0.107391,16,3801.664149
0.24836,55,3835.081419
0.018687,15,3844.212282
0.063085,16,3853.996201
-0.057382,20,3866.335896
0.111859,17,3876.686839
0.242361,30,3894.966324
0.111842,41,3919.966151
0.237238,31,3942.849875
0.188972,18,3954.215095
0.292445,24,3969.343959
0.150252,15,3978.511988
0.22658,30,3998.007447
0.262297,29,4018.754057
0.239835,27,4035.237751
0.296735,61,4072.737822
-0.022008,19,4084.14708
0.301316,34,4104.958261
0.143438,14,4113.617136
-0.017433,22,4127.167933
0.14638,12,4134.512883
-0.358462,36,4156.511153
-0.110313,31,4175.487041
0.089335,31,4194.183963
0.088404,38,4216.968536
-0.030173,20,4228.862095
0.094188,11,4235.37203
0.055569,40,4263.394693
0.043123,21,4275.746725
-0.05519,45,4302.300524
0.158259,50,4331.909277
0.083236,31,4350.245366
0.174512,17,4360.245428
0.161299,27,4376.201625
0.234778,26,4393.571743
0.108576,24,4407.810116
0.209936,34,4427.875229
0.219453,40,4451.369561
0.484495,47,4478.952132
0.209569,57,4513.556745
0.221423,33,4533.15321
0.201667,16,4542.654527
-0.061848,29,4563.695826
0.067959,10,4569.634556
0.206259,26,4585.346375
0.127177,21,4597.781896
0.295873,38,4620.639683
0.517302,53,4652.537528
0.143293,36,4674.105821
0.269364,41,4699.240826
0.071022,22,4712.82628
0.119746,22,4726.228702
0.311794,69,4769.463532
0.087266,32,4788.863108
0.059906,18,4799.863377
0.140617,19,4811.439317
0.16121,23,4825.480019
0.044611,26,4841.287901
-0.394273,37,4863.819434
0.367197,36,4889.556637
0.165015,32,4909.023059
0.749868,71,4952.212815
0.202538,53,4984.641669
0.556006,58,5019.922982
0.269533,34,5040.517942
0.435991,80,5088.8686
0.125643,19,5100.370031
0.146732,20,5112.546326
0.39146,32,5132.102568
0.231741,48,5162.554674
0.44967,54,5200.197859
0.042877,32,5219.681566
0.112507,15,5228.845026
0.088754,18,5239.775062
0.06146,49,5269.506957
-0.008566,39,5293.267176
0.294259,41,5318.159201
0.127675,32,5337.387441
0.182258,35,5359.143049
0.02275,23,5373.140094
0.296145,28,5390.020246
0.472717,73,5435.071698
0.174641,22,5448.346767
0.075233,27,5464.545691
0.144683,32,5483.923778
-0.322611,28,5500.813488
0.166818,18,5515.777905
0.194473,30,5533.5988
0.282488,35,5557.006831
0.113995,59,5592.600089
-0.25631,26,5608.398983
0.395558,37,5630.981752
0.416158,49,5662.295323
0.409915,60,5698.80548
0.0532,63,5736.949676
0.592169,61,5774.011453
0.303149,26,5789.567282
0.364629,30,5807.609242
0.209917,51,5842.756305
0.326938,49,5872.4162
0.243907,41,5897.227276
0.351088,75,5945.885214
0.386011,38,5968.733749
0.476822,59,6004.579156
0.394884,58,6039.29259
0.328226,81,6088.362725
0.145392,44,6115.059106
0.515923,67,6159.437528
0.178042,35,6180.600657
0.776775,94,6237.240336
0.558718,74,6281.793185
0.166578,28,6298.755463
1.272637,78,6350.578924
1.16126,110,6416.46971
0.392807,42,6441.796468
0.188581,18,6452.663874
0.367061,42,6481.546249
0.308066,40,6505.27591
0.327957,31,6523.856213
0.781552,65,6563.070812
0.246558,57,6597.490101
1.00596,98,6656.169333
0.817721,103,6727.522909
0.329005,73,6771.234757
0.285866,34,6795.723603
0.794199,113,6864.645402
0.212354,64,6904.384424
0.354449,45,6931.933036
0.319938,57,6965.813447
0.38329,52,6996.507741
0.706335,63,7035.395567
-0.226091,29,7052.439908
1.516122,149,7152.853324
0.786547,106,7216.644923
1.491513,158,7311.032077
0.563773,60,7347.68661
2.027436,177,7467.664732
0.790005,126,7582.364439
0.551888,70,7625.812452
1.388093,138,7709.560241
0.480857,89,7763.617655
3.099975,449,8077.830765
7.441134,1000,8731.686454
2.967213,462,9058.182659
7.256188,547,9442.388268
11.246745,1000,10159.272692
11.538115,901,10753.967749
8.534032,1000,11460.949885
8.533884,1000,12115.665419
12.629109,1000,12820.706169
10.843312,788,13341.784743
10.396951,850,13956.333865
11.819564,1000,14606.755761
13.903162,1000,15315.562073
12.560918,1000,15967.845848
3.434252,248,16166.684487
12.416321,1000,16818.995118
13.030109,1000,17523.321633
13.586589,1000,18227.361624
15.507995,1000,18879.354309
13.878204,1000,19579.853341
12.64665,1000,20230.171191
14.214537,1000,20934.846663
12.703617,1000,21639.084805
19.628079,1000,22296.095504
14.801327,1000,23008.545038
18.859275,1000,23661.827041
19.943542,1000,24366.927827
18.238397,1000,25068.482556
15.467389,1000,25712.803769
19.782061,1000,26419.58927
17.625299,1000,27078.336735
21.10929,1000,27787.579985
18.412702,1000,28499.859503
17.982693,1000,29145.705268
24.277413,1000,29847.576443
19.612657,1000,30490.616318
17.36696,1000,31188.715618
15.277069,1000,31886.082293
17.263549,1000,32531.197055
17.20553,1000,33230.230631
24.164172,1000,33875.58735
18.319734,1000,34572.066426
20.442762,1000,35267.010772
15.129286,1000,35910.762263
20.146061,1000,36607.254784
22.964645,1000,37251.725469
20.625897,1000,37946.618672
20.274889,1000,38642.769978
19.455807,1000,39286.355102
20.571741,1000,39982.74288
19.464462,1000,40627.82218
21.185023,1000,41323.167278
23.37337,1000,42018.123543
