#{"t_start": 1654173352.0951326, "env_id": "A1GymEnv-v0"}
r,l,t
-0.238047,19,15.820004
-0.201654,37,38.624206
-0.317711,57,72.988372
-0.501073,43,100.383469
-0.502204,69,141.761751
-0.607598,78,188.813499
-0.982803,56,223.616184
-0.349836,23,237.170744
-1.625973,151,332.083156
-0.583706,49,362.685019
-0.488883,64,454.263929
-0.381428,24,468.614326
-0.509239,33,488.430581
-0.292937,42,513.582028
-0.252449,34,533.992133
-0.243926,82,582.986209
-0.915063,39,606.481131
-0.730116,96,664.848443
-0.37914,42,694.061094
-0.104031,37,716.059432
-0.732181,57,749.874372
-0.548188,95,806.808067
-0.174192,24,873.65688
-0.141059,24,887.863069
-0.057464,20,899.789984
-0.16804,42,924.74522
-0.188005,21,937.23161
-0.032442,46,965.066397
-0.278356,25,980.389844
-0.118532,16,989.878311
-0.332891,33,1010.068879
-0.359555,28,1026.710093
-0.325905,45,1057.432818
-0.0286,15,1066.20521
-0.177543,36,1087.588921
-0.181079,56,1121.012175
-0.573293,95,1177.580216
-0.5823,101,1238.432613
-0.051205,66,1307.152063
-0.188997,64,1345.820348
0.020908,28,1362.388817
-0.011068,17,1372.538153
-0.214274,60,1412.596176
-0.169509,53,1444.389177
-0.377513,36,1465.886799
-0.17032,30,1483.864928
-0.017798,56,1517.235825
-0.154015,24,1531.583718
0.207781,26,1546.949273
-0.002473,56,1580.652491
0.146455,42,1605.914258
-0.055249,80,1653.783638
-0.465436,60,1712.431778
-0.054097,13,1724.069999
-0.122525,43,1749.983475
0.090183,34,1770.640837
-0.101965,20,1782.718472
0.013859,24,1796.946697
-0.073725,82,1846.163518
-0.026292,35,1867.351129
0.019411,18,1878.321296
-0.094056,22,1891.436913
0.094759,32,1910.762245
0.097764,22,1923.690778
-0.11727,55,1956.655548
0.058601,22,1969.735256
0.165595,41,1994.265849
0.000949,14,2002.66729
-0.27854,27,2018.552188
-0.161235,23,2036.167203
-0.230325,21,2048.669394
-0.05632,38,2073.38255
0.030847,32,2092.711575
-0.053496,19,2104.248688
-0.052987,30,2122.483462
-0.137662,52,2153.5984
-0.113324,23,2167.412651
-0.177274,34,2188.030964
-0.061052,13,2195.737982
-0.186823,45,2222.870646
-0.082991,30,2241.041299
-0.006485,14,2249.410138
-0.169172,24,2263.63935
0.228204,21,2276.231344
-0.11777,18,2286.99566
-0.023748,37,2309.209825
-0.066408,34,2329.481441
0.067484,26,2349.055583
0.179573,19,2360.430119
-0.066988,35,2381.283796
-0.054707,12,2388.375593
0.028181,33,2408.055189
0.142108,16,2417.625116
0.05591,11,2424.198463
0.131611,26,2439.542867
0.091547,44,2467.634409
0.086662,16,2477.150981
0.030116,17,2487.267227
-0.064855,33,2507.023384
-0.032652,10,2512.962485
0.138657,23,2526.837765
0.132025,23,2540.585366
-0.124478,58,2575.0497
-0.012591,32,2594.317962
0.236178,34,2614.401624
-0.038338,18,2625.064726
-0.067869,29,2642.219876
0.036101,15,2651.169744
0.24083,28,2672.286327
0.177461,62,2709.275628
-0.157427,23,2723.007825
-0.01516,28,2739.842638
-0.070591,37,2761.772537
0.025796,71,2804.070846
0.073772,20,2816.188478
0.109718,25,2832.654384
0.051429,30,2850.503737
-0.005591,19,2861.78927
0.074799,16,2871.428495
0.201798,62,2908.247916
0.04083,38,2931.123054
-0.168024,38,2953.777286
0.156423,14,2962.116937
-0.053782,21,2978.699553
-0.07935,21,2991.311613
-0.078432,22,3004.32906
0.020761,17,3014.419738
0.15488,43,3040.147645
0.111577,21,3052.660576
0.12924,39,3075.997146
0.156202,37,3098.124578
0.124124,24,3112.453951
0.022758,18,3123.377703
0.098144,22,3136.473748
0.136636,24,3150.921792
0.081139,20,3162.875398
0.307852,45,3189.6417
0.040959,21,3202.806194
-0.005741,18,3215.885087
0.09542,22,3228.998282
0.066204,23,3243.289115
0.088661,28,3261.441136
0.087277,31,3285.300406
0.095693,13,3293.441267
-0.263461,63,3333.076065
0.065019,20,3346.634005
0.01923,20,3359.513523
-0.104198,44,3389.497771
-0.147949,56,3424.0768
0.059312,23,3439.23672
0.02668,30,3457.731189
0.088938,16,3467.668305
0.105704,18,3478.629936
0.150215,30,3496.931401
0.014157,22,3510.192986
-0.061244,25,3525.663856
0.217597,19,3537.284464
0.207672,22,3550.887498
0.182277,44,3578.343889
0.038278,21,3591.144447
0.198582,42,3622.54686
0.092703,12,3629.997747
0.032595,103,3693.186801
0.336529,39,3716.88656
-0.122366,25,3732.363233
-0.03026,20,3744.504823
0.069143,54,3777.573757
0.411052,48,3806.983286
-0.037464,14,3815.445161
0.071041,13,3823.441604
0.154698,29,3841.107574
0.068122,21,3853.892756
0.140557,14,3862.593136
0.073288,29,3880.147795
0.078441,13,3888.131707
0.124821,22,3901.521973
0.210261,25,3916.835041
0.397169,41,3945.935636
-0.087571,51,3977.745741
0.084218,28,3998.57656
0.246119,38,4022.394549
0.139961,26,4038.20372
-0.010676,13,4046.172274
0.130956,26,4062.190385
0.209019,20,4074.331557
-0.1752,19,4085.90184
0.351962,57,4120.973624
0.276408,19,4132.532886
