#{"t_start": 1654173349.4834952, "env_id": "A1GymEnv-v0"}
r,l,t
0.29321,48,4853.931338
0.323572,71,4900.956682
0.133173,25,4916.101208
0.196495,36,4938.014378
0.295669,46,4965.996771
0.219304,28,4983.350024
0.201532,43,5009.485278
0.157761,64,5048.323103
0.027711,32,5067.651567
0.178251,28,5084.507251
0.1619,59,5120.478937
0.375683,41,5145.413004
0.068486,17,5156.912253
0.181297,22,5170.385733
0.133713,15,5180.038352
0.17865,26,5200.088365
0.167974,15,5209.185687
0.081651,28,5226.253719
0.240411,27,5242.773509
0.756766,70,5285.180839
0.242596,29,5302.761919
-0.112595,32,5322.18907
0.495806,31,5340.892817
0.16468,29,5359.068842
0.236194,19,5370.59343
0.384632,42,5396.22125
0.672311,33,5416.632698
0.087703,18,5427.654211
0.533925,79,5475.384144
0.491437,57,5513.84567
0.041692,25,5528.664778
0.13302,15,5539.98689
0.328701,39,5563.418541
0.0629,43,5589.459626
0.401314,44,5616.300524
0.694705,69,5659.65117
0.385469,44,5686.461632
0.360554,35,5707.691863
0.767487,101,5769.067964
0.158939,25,5784.060168
0.43074,73,5832.397141
0.092417,27,5848.648362
0.37381,50,5878.965871
0.271307,31,5897.68843
0.694067,59,5936.671838
0.271742,50,5966.802382
0.397001,48,5996.009845
0.478381,45,6022.993172
0.231333,35,6043.902101
0.153244,43,6070.069676
-0.07062,62,6107.669119
0.476038,50,6137.870477
0.327403,49,6171.479054
0.389254,64,6209.870568
0.53194,61,6246.659993
0.457727,74,6291.359619
0.680902,88,6349.257085
0.468816,48,6377.978818
0.913955,64,6416.374999
0.468864,76,6465.963647
0.338974,75,6510.474302
0.275396,46,6538.166654
0.695531,60,6574.389146
0.555527,102,6635.693634
0.69402,98,6704.016454
0.015971,45,6731.005059
0.217003,60,6766.901521
0.331917,41,6795.655125
0.856066,101,6857.362895
0.179904,48,6886.913424
1.981179,201,7007.641886
0.251504,44,7035.21152
0.205819,33,7054.558022
0.161182,50,7092.089516
0.644641,94,7152.090396
-0.057188,31,7170.510612
1.098043,112,7238.017836
0.442388,43,7263.26406
0.303849,48,7291.645549
1.135366,71,7335.24265
0.756248,88,7390.087851
0.951863,129,7480.724055
0.445999,71,7559.013915
0.21643,82,7611.735556
2.739384,308,7803.598275
5.993792,411,8089.911462
2.361308,226,8228.186654
4.41866,607,8640.649031
9.95351,1000,9348.574806
11.049722,1000,10013.060187
7.295125,741,10561.973518
9.740328,1000,11215.221255
9.855954,1000,11923.480623
8.746372,1000,12576.424544
11.14384,1000,13280.042052
13.334396,990,13977.515932
3.338986,184,14085.680037
10.26284,762,14595.924409
11.431312,926,15260.85464
17.770758,1000,15913.21858
1.571067,132,15991.331064
14.189671,1000,16695.661342
14.693787,1000,17399.482829
14.671464,1000,18051.626345
2.080046,142,18136.262515
15.545599,1000,18839.735248
16.135398,1000,19540.666266
15.153884,1000,20190.858234
19.328761,1000,20895.582898
17.2944,1000,21547.227441
16.226608,1000,22256.687471
8.155347,564,22650.054537
16.776172,1000,23359.203319
15.438479,1000,24013.08012
17.923242,1000,24716.476572
2.266175,248,24862.494552
16.885549,1000,25558.350873
18.536365,1000,26209.929562
16.590735,1000,26918.566346
17.753321,1000,27634.154131
19.585507,1000,28292.585701
16.918537,1000,28997.066116
21.101997,1000,29646.195272
23.728844,1000,30342.275469
19.432372,1000,31038.710806
2.011918,100,31097.501177
23.005081,1000,31744.201636
17.460728,1000,32440.444163
20.947986,1000,33088.196215
18.704381,1000,33785.666715
17.903321,1000,34481.307764
17.952746,1000,35125.539296
18.659797,1000,35820.366244
18.451846,1000,36466.026174
21.077139,1000,37161.584008
22.005059,1000,37856.245139
16.056781,1000,38501.063293
22.093565,1000,39192.296766
22.737043,1000,39836.315125
16.719458,1000,40533.38779
21.739541,1000,41229.274714
19.86444,1000,41872.883351
