#{"t_start": 1654173350.9764452, "env_id": "A1GymEnv-v0"}
r,l,t
-0.207456,28,22.341945
-0.313057,43,48.739197
-0.50001,32,67.76532
-0.204074,18,79.548135
-0.108173,30,98.481342
-0.418576,30,116.228393
-0.239389,33,136.097269
-0.324522,22,149.373833
-0.459304,39,173.05186
-0.370063,75,219.344199
-0.309618,20,231.153179
-0.609265,44,257.271931
-0.426962,37,279.747475
-0.206957,33,299.661252
-0.606307,69,345.301157
-0.291774,37,368.71546
-0.25341,49,451.090244
-0.442742,51,481.618393
-0.127132,55,514.617469
-0.347977,23,528.421669
-0.666994,74,572.557723
-0.161493,87,624.99873
-1.168672,83,675.483237
-0.171499,33,699.182147
-0.051872,22,712.326942
-0.205857,28,728.913623
0.039833,28,745.544422
-0.270391,25,760.571362
-0.456228,39,784.102087
-0.043011,36,805.453644
0.032774,101,918.13648
-0.213535,15,926.973777
-0.255391,26,942.479365
-0.416521,63,980.784141
-0.555812,64,1019.477672
-0.266584,27,1035.539274
-0.371047,29,1056.684158
0.033514,40,1080.278566
-0.059141,22,1093.298603
-0.046385,58,1128.044825
-0.130823,31,1146.549013
-0.203525,33,1166.128778
-0.001438,35,1187.033506
-0.114985,62,1224.581421
0.097251,18,1235.205056
-0.127202,34,1284.05413
-0.363142,32,1303.887767
-0.325953,93,1359.862847
0.220759,53,1395.678336
-0.047649,18,1406.533635
0.044067,30,1424.456548
-0.126053,30,1442.508095
-0.080459,39,1465.75679
-0.062747,22,1478.93431
-0.16472,12,1486.078112
-0.164294,18,1496.794636
-0.135636,22,1509.932009
0.000959,49,1539.100483
-0.089401,16,1548.643117
-0.111961,19,1560.069462
-0.051118,33,1579.963161
-0.066578,19,1591.318821
0.01714,24,1605.728794
-0.278908,42,1631.030207
-0.087536,42,1656.040409
-0.094627,33,1698.673857
-0.078005,27,1714.644917
0.251963,43,1744.308815
-0.188029,23,1758.523107
-0.014592,20,1770.485028
0.075288,55,1803.376531
0.028768,13,1811.235806
0.055592,19,1822.68893
0.009916,47,1850.904664
-0.266244,30,1869.060161
-0.357831,25,1884.17342
-0.097265,19,1895.521026
-0.104745,21,1908.177424
-0.072071,21,1920.588051
-0.171719,28,1937.39784
0.047131,29,1954.739698
0.070425,24,1968.980302
0.065636,55,2001.90744
-0.016678,19,2013.176507
-0.261557,25,2027.952738
0.060731,40,2055.703295
0.07232,20,2069.634941
-0.01642,13,2077.444896
-0.036819,34,2098.084922
0.184837,17,2108.36495
0.069737,27,2124.731605
-0.127803,33,2144.470334
0.108569,19,2155.86636
-0.034321,36,2177.535601
0.231477,68,2218.396824
0.13311,22,2231.953838
-0.484454,100,2291.719984
0.040039,20,2303.639274
-0.578789,38,2326.402937
0.009696,11,2333.000492
-0.180551,48,2365.658141
-0.028084,34,2385.875549
0.034219,27,2402.070281
-0.313672,23,2415.639915
-0.022786,32,2434.655102
0.021798,31,2455.041842
-0.132299,17,2465.106664
0.008384,16,2474.601452
-0.036799,21,2487.142612
-0.136344,17,2497.204886
0.088778,21,2509.828528
0.056038,19,2521.265079
-0.192787,34,2541.62696
0.05008,33,2561.49065
0.035473,91,2615.429949
0.122803,14,2623.672268
-0.005931,19,2634.962789
-0.005143,24,2649.171379
-0.125736,21,2666.085998
0.046822,21,2678.798235
-0.125083,36,2700.125491
0.095994,17,2710.315765
0.164067,18,2721.003396
-0.073159,33,2740.870245
0.070252,26,2756.306755
0.066128,22,2769.426887
0.113868,32,2788.542969
0.071312,16,2798.070358
-0.09624,22,2811.153246
0.016794,9,2816.630469
0.271155,40,2841.966734
0.205544,33,2861.641806
0.03203,16,2871.258816
-0.121634,54,2903.262587
0.161756,45,2930.351829
0.039934,22,2943.412514
0.003461,20,2955.411913
-0.122371,17,2969.546716
-0.204954,46,2997.124294
-0.0402,35,3017.949403
-0.032849,24,3032.253099
0.034586,21,3044.743078
0.17715,37,3066.887251
0.110041,14,3075.269921
0.223761,28,3091.978731
-0.047754,14,3100.354054
0.139037,32,3119.597747
0.083348,32,3138.74008
0.085244,34,3159.104604
-0.009882,17,3169.364244
0.247088,45,3196.049198
0.094155,37,3221.176847
-0.033574,19,3232.529131
0.188734,33,3253.707212
0.165717,30,3272.469965
0.05986,48,3307.056583
0.16796,23,3321.426002
0.19169,33,3342.87784
0.057181,36,3367.115528
-0.014932,21,3381.617562
0.121608,49,3411.819185
0.050493,31,3431.875559
-0.000108,20,3444.652309
-0.122496,45,3472.38757
0.027922,21,3485.142056
0.01289,30,3503.47268
-0.029513,31,3522.393322
0.112787,23,3536.533425
0.060453,33,3556.906037
0.106263,22,3570.426611
-0.002483,17,3581.265064
0.223241,20,3593.441139
-0.212616,45,3626.690814
0.177329,44,3653.579522
-0.090021,27,3670.298724
-0.020434,23,3684.531327
0.216453,37,3707.046798
0.006862,41,3732.186945
0.044686,25,3747.423118
0.023529,42,3773.131181
0.090447,28,3790.286175
0.105474,20,3802.6033
-0.04791,33,3822.608479
0.007815,27,3839.001191
0.00627,23,3853.106682
-0.124824,34,3873.994165
0.080737,18,3884.873719
0.134217,22,3898.390706
0.235382,51,3933.308686
0.101401,25,3948.793239
0.070703,16,3959.24665
0.89291,89,4017.829121
-0.10161,16,4027.6402
0.138316,18,4038.636399
-0.07625,16,4048.464155
0.167636,32,4068.178115
0.148053,36,4089.946584
0.144018,27,4106.572754
0.103564,21,4119.513783
0.241752,19,4131.169903
0.186771,21,4143.999829
0.296142,33,4164.181216
-0.009078,27,4180.566059
0.202952,52,4211.918633
-0.037019,27,4227.917082
0.44432,27,4244.027557
-0.02027,14,4256.529787
-0.039297,39,4279.523913
0.114643,63,4316.723699
0.452711,35,4337.449596
0.031288,14,4345.705977
0.205886,17,4355.747844
0.2841,42,4382.508785
0.217719,26,4397.996771
0.132132,23,4411.539725
0.052122,25,4426.365211
0.201622,24,4440.455219
-0.123254,38,4462.798586
0.026828,39,4486.062509
0.431608,50,4516.149028
0.173314,48,4544.648852
0.306635,37,4570.523854
0.069402,35,4591.465201
0.341521,40,4615.506153
0.021051,41,4640.151545
0.344539,39,4663.558974
0.226553,51,4694.668236
0.197089,21,4707.684751
0.19903,25,4722.895859
0.142849,19,4734.374072
0.139121,26,4750.178455
0.270825,43,4777.767791
0.132666,30,4795.907132
0.170231,21,4808.740575
0.126447,39,4832.448153
0.207065,36,4854.396999
0.650688,76,4904.448211
-0.036936,14,4912.922597
0.141339,32,4932.369504
0.020421,37,4954.922207
0.196036,44,4981.962494
0.470885,62,5019.63113
0.036031,15,5028.717389
0.265956,32,5048.133899
0.034367,28,5065.060668
0.204825,35,5086.154807
0.29917,35,5107.370576
0.184795,19,5119.101612
0.020721,26,5134.954215
0.188928,32,5155.54944
-0.016652,30,5174.133698
0.120048,23,5188.567947
0.157829,36,5214.567147
0.163094,38,5237.710369
0.570554,86,5289.934824
-0.15707,31,5308.729639
0.596875,62,5346.631661
0.270304,48,5375.784153
0.125871,40,5400.571318
0.210872,25,5415.841068
0.278999,24,5430.50465
0.192455,21,5443.14738
0.422373,71,5486.04654
0.578623,107,5556.6686
0.089004,21,5569.388385
0.43798,71,5612.46167
0.280555,23,5626.419019
0.314221,64,5666.81544
0.419375,98,5726.392659
0.112422,24,5740.915499
-0.080608,23,5754.879755
0.12413,28,5771.897598
0.26381,52,5803.059608
0.10481,52,5838.81621
0.478514,42,5864.276474
-0.029844,20,5876.381326
0.133493,22,5889.659616
0.190042,32,5909.06516
0.440272,51,5943.140955
0.281594,52,5974.560569
0.181051,13,5982.440316
0.289617,46,6010.285482
0.210364,21,6022.787128
0.012127,52,6054.103065
0.162995,30,6072.340433
0.292369,33,6092.338594
0.391737,48,6121.39929
0.33469,67,6165.777236
0.380564,49,6195.222094
0.711982,86,6247.048069
0.76005,148,6341.217523
0.227313,43,6366.994319
1.414845,197,6488.978011
0.020055,41,6513.382955
0.424847,54,6545.758732
0.499158,39,6569.431927
1.397172,146,6656.996958
0.241068,25,6672.030901
0.239431,56,6715.200311
0.561606,60,6751.083295
0.504617,55,6788.139435
0.664706,57,6822.680153
0.384368,36,6845.110398
0.459103,50,6875.088463
0.499838,96,6934.652833
0.569824,56,6967.867976
0.261795,56,7000.888284
2.061918,231,7151.295103
1.257323,150,7241.313763
0.806843,88,7293.256373
1.80112,333,7544.398449
0.057367,36,7567.25461
0.645915,87,7622.489576
1.310099,139,7706.888988
0.225748,49,7736.377474
1.706906,184,7853.451739
1.220356,116,7960.547115
0.392231,54,7993.495554
2.301289,172,8097.517444
0.232773,29,8114.174505
0.511581,36,8139.931548
8.971272,1000,8837.914252
4.998392,613,9261.484007
1.704931,143,9349.036759
0.642494,36,9371.272392
14.006178,1000,10034.476232
9.218107,1000,10741.667198
1.505031,160,10836.045131
1.857547,214,11020.140739
2.87117,277,11183.541826
7.974059,1000,11891.556776
10.628601,1000,12544.795971
10.98796,1000,13248.695244
13.059689,1000,13951.792663
8.482149,1000,14602.222744
14.310209,1000,15311.032495
5.512106,674,15766.325076
11.746635,1000,16418.251083
0.943242,100,16529.742854
12.396942,1000,17182.483341
12.47377,1000,17886.519258
12.507367,1000,18538.509262
15.450479,1000,19240.023362
16.737422,1000,19941.701288
15.031503,1000,20592.314872
13.35645,1000,21297.359988
17.647258,1000,21951.450347
19.076134,1000,22662.263734
19.345694,1000,23371.400839
5.328523,395,23610.780207
14.020225,1000,24315.791143
17.884341,1000,24965.057652
15.951317,1000,25661.926124
21.278012,1000,26367.104746
17.891509,1000,27019.063071
15.498689,1000,27732.600045
20.018413,1000,28391.951642
18.290309,1000,29095.336318
20.159042,1000,29796.750765
19.928547,1000,30439.792662
16.683992,1000,31137.331161
17.691155,1000,31783.765592
19.369519,1000,32480.389691
17.478224,1000,33179.379924
20.870558,1000,33824.912244
19.856693,1000,34521.223201
24.060826,1000,35164.959121
10.65351,550,35542.30089
20.532723,1000,36236.870286
20.944042,1000,36883.075053
18.521697,1000,37577.702089
21.885477,1000,38272.937577
19.777034,1000,38916.264998
21.374271,1000,39613.07665
23.746043,1000,40258.051588
22.52292,1000,40954.590987
18.073729,1000,41648.645412
